og_coord,closest_coord,dist
"(3789, 3248)","(3611, 3200)",184.358
"(5922, 6142)","(5976, 6129)",55.543
"(6979, 6349)","(6676, 6321)",304.291
"(3960, 5190)","(4039, 5335)",165.124
"(5664, 5464)","(5678, 5373)",92.071
"(3531, 4210)","(3708, 4083)",217.849
"(6428, 6658)","(6352, 6726)",101.98
"(2310, 2534)","(2354, 2410)",131.575
"(6924, 6704)","(6756, 6593)",201.358
"(4344, 4670)","(4319, 4550)",122.577
"(3758, 3594)","(3789, 3248)",347.386
"(4964, 4825)","(4867, 4887)",115.122
"(2493, 1708)","(2483, 1820)",112.446
"(4059, 4513)","(3960, 4467)",109.165
"(5274, 4923)","(5330, 4870)",77.104
"(4820, 4847)","(4867, 4887)",61.717
"(4957, 5141)","(5048, 5368)",244.561
"(6676, 6321)","(6481, 6206)",226.385
"(3778, 4262)","(3785, 4266)",8.062
"(2167, 2013)","(2274, 1995)",108.503
"(2398, 1646)","(2311, 1626)",89.269
"(6087, 6390)","(6285, 6342)",203.735
"(6285, 6342)","(6311, 6391)",55.471
"(3785, 4266)","(3778, 4262)",8.062
"(2483, 1820)","(2412, 1837)",73.007
"(2311, 1626)","(2398, 1646)",89.269
"(2412, 1837)","(2483, 1820)",73.007
"(4744, 5281)","(4753, 5362)",81.498
"(5678, 5373)","(5664, 5464)",92.071
"(4344, 4849)","(4393, 4815)",59.641
"(4393, 4815)","(4344, 4849)",59.641
"(2841, 3039)","(2310, 2534)",732.793
"(5508, 5148)","(5681, 5238)",195.01
"(5681, 5238)","(5678, 5373)",135.033
"(1450, 647)","(1420, 864)",219.064
"(5330, 4870)","(5274, 4923)",77.104
"(4039, 5335)","(3960, 5190)",165.124
"(6352, 6726)","(6428, 6658)",101.98
"(2508, 2143)","(2592, 2129)",85.159
"(3849, 4507)","(3960, 4467)",117.987
"(4360, 5285)","(4311, 5295)",50.01
"(2274, 1995)","(2167, 2013)",108.503
"(5348, 5786)","(5172, 5683)",203.924
"(5271, 5031)","(5274, 4923)",108.042
"(4311, 5295)","(4360, 5285)",50.01
"(7747, 7229)","(7843, 6891)",351.369
"(5216, 5232)","(5271, 5031)",208.389
"(6756, 6593)","(6924, 6704)",201.358
"(6532, 6960)","(6352, 6726)",295.222
"(5976, 6129)","(5922, 6142)",55.543
"(3960, 4467)","(4059, 4513)",109.165
"(2089, 1292)","(2193, 1235)",118.596
"(1649, 977)","(1420, 864)",255.362
"(7279, 6521)","(7120, 6753)",281.256
"(5048, 5368)","(5216, 5232)",216.148
"(5812, 6196)","(5922, 6142)",122.54
"(3611, 3200)","(3789, 3248)",184.358
"(6481, 6206)","(6676, 6321)",226.385
"(3708, 4083)","(3778, 4262)",192.2
"(4492, 4207)","(4261, 4212)",231.054
"(6485, 5827)","(6481, 6206)",379.021
"(4753, 5362)","(4744, 5281)",81.498
"(5172, 5683)","(5348, 5786)",203.924
"(2193, 1235)","(2089, 1292)",118.596
"(7154, 7022)","(7120, 6753)",271.14
"(2354, 2410)","(2310, 2534)",131.575
"(4309, 4389)","(4319, 4550)",161.31
"(7843, 6891)","(7747, 7229)",351.369
"(4319, 4550)","(4344, 4670)",122.577
"(7265, 7325)","(7154, 7022)",322.692
"(3410, 2288)","(2592, 2129)",833.31
"(5721, 5086)","(5681, 5238)",157.175
"(2592, 2129)","(2508, 2143)",85.159
"(6311, 6391)","(6285, 6342)",55.471
"(4125, 4305)","(4158, 4328)",40.224
"(4867, 4887)","(4820, 4847)",61.717
"(7120, 6753)","(6924, 6704)",202.032
"(4261, 4212)","(4158, 4328)",155.129
"(1830, 599)","(1450, 647)",383.02
"(4035, 4835)","(4344, 4849)",309.317
"(4158, 4328)","(4125, 4305)",40.224
"(1420, 864)","(1450, 647)",219.064
