og_coord,closest_coord,dist
"(5127, 5059)","(5123.0, 5058.0)",4.123
"(5123, 5058)","(5127.0, 5059.0)",4.123
"(7652, 7655)","(7683.0, 7651.0)",31.257
"(7683, 7651)","(7652.0, 7655.0)",31.257
"(4159, 3814)","(4170.0, 3782.0)",33.838
"(4170, 3782)","(4159.0, 3814.0)",33.838
"(1754, 1045)","(1802.0, 1044.0)",48.01
"(1802, 1044)","(1754.0, 1045.0)",48.01
"(7468, 6779)","(7423.0, 6806.0)",52.479
"(7423, 6806)","(7468.0, 6779.0)",52.479
"(3982, 3786)","(4036.0, 3833.0)",71.589
"(4036, 3833)","(3982.0, 3786.0)",71.589
"(3474, 3528)","(3559.0, 3533.0)",85.147
"(3559, 3533)","(3474.0, 3528.0)",85.147
"(3664, 4184)","(3753.0, 4162.0)",91.679
"(3753, 4162)","(3664.0, 4184.0)",91.679
"(4832, 5228)","(4758.0, 5171.0)",93.408
"(4758, 5171)","(4832.0, 5228.0)",93.408
"(5067, 5691)","(4982.0, 5738.0)",97.129
"(4982, 5738)","(5067.0, 5691.0)",97.129
"(3780, 4066)","(3753.0, 4162.0)",99.725
"(3876, 3789)","(3982.0, 3786.0)",106.042
"(6384, 5815)","(6470.0, 5746.0)",110.259
"(6470, 5746)","(6384.0, 5815.0)",110.259
"(5924, 5741)","(5935.0, 5620.0)",121.499
"(5935, 5620)","(5924.0, 5741.0)",121.499
"(3210, 2107)","(3319.0, 2052.0)",122.09
"(3319, 2052)","(3210.0, 2107.0)",122.09
"(3475, 3653)","(3474.0, 3528.0)",125.004
"(7423, 6497)","(7361.0, 6610.0)",128.891
"(7361, 6610)","(7423.0, 6497.0)",128.891
"(3922, 3912)","(3876.0, 3789.0)",131.32
"(3502, 3388)","(3474.0, 3528.0)",142.773
"(2674, 2857)","(2535.0, 2824.0)",142.864
"(2535, 2824)","(2674.0, 2857.0)",142.864
"(3191, 3808)","(3270.0, 3685.0)",146.185
"(3270, 3685)","(3191.0, 3808.0)",146.185
"(6279, 6661)","(6141.0, 6737.0)",157.544
"(6141, 6737)","(6279.0, 6661.0)",157.544
"(3509, 4143)","(3664.0, 4184.0)",160.331
"(4610, 5091)","(4758.0, 5171.0)",168.238
"(7566, 7160)","(7720.0, 7231.0)",169.579
"(7720, 7231)","(7566.0, 7160.0)",169.579
"(4234, 4611)","(4409.0, 4633.0)",176.377
"(4409, 4633)","(4234.0, 4611.0)",176.377
"(5405, 5575)","(5282.0, 5712.0)",184.114
"(5282, 5712)","(5405.0, 5575.0)",184.114
"(6046, 5881)","(5924.0, 5741.0)",185.699
"(7601, 6914)","(7468.0, 6779.0)",189.51
"(3747, 3648)","(3876.0, 3789.0)",191.107
"(6232, 5936)","(6046.0, 5881.0)",193.961
"(2708, 2230)","(2515.0, 2294.0)",203.335
"(2515, 2294)","(2708.0, 2230.0)",203.335
"(4390, 4430)","(4409.0, 4633.0)",203.887
"(2337, 2401)","(2515.0, 2294.0)",207.685
"(4361, 3881)","(4159.0, 3814.0)",212.822
"(3304, 2921)","(3483.0, 3052.0)",221.815
"(3483, 3052)","(3304.0, 2921.0)",221.815
"(4434, 5230)","(4610.0, 5091.0)",224.27
"(3742, 3403)","(3559.0, 3533.0)",224.475
"(6742, 5881)","(6944.0, 5985.0)",227.2
"(6944, 5985)","(6742.0, 5881.0)",227.2
"(2021, 1109)","(1802.0, 1044.0)",228.443
"(7249, 7179)","(7393.0, 7364.0)",234.438
"(7393, 7364)","(7249.0, 7179.0)",234.438
"(6934, 6423)","(6821.0, 6217.0)",234.957
"(6821, 6217)","(6934.0, 6423.0)",234.957
"(4370, 4184)","(4390.0, 4430.0)",246.812
"(7139, 6957)","(7249.0, 7179.0)",247.758
"(6394, 6898)","(6279.0, 6661.0)",263.427
"(5637, 5705)","(5405.0, 5575.0)",265.94
"(5811, 6031)","(6046.0, 5881.0)",278.792
"(3279, 2633)","(3304.0, 2921.0)",289.083
"(2847, 3089)","(2674.0, 2857.0)",289.401
"(2881, 2636)","(2674.0, 2857.0)",302.804
"(2808, 1919)","(2708.0, 2230.0)",326.682
"(2326, 1724)","(1997.0, 1636.0)",340.566
"(1997, 1636)","(2326.0, 1724.0)",340.566
"(4794, 4636)","(4409.0, 4633.0)",385.012
"(5571, 4910)","(5127.0, 5059.0)",468.334
"(1620, 589)","(1754.0, 1045.0)",475.281
