og_coord,closest_coord,dist
"(1123.874, 12204.955)","(1126.126, 12194.82)",10.382
"(1126.126, 12194.82)","(1123.874, 12204.955)",10.382
"(6536.036, 3219.595)","(6548.423, 3217.342)",12.59
"(6548.423, 3217.342)","(6536.036, 3219.595)",12.59
"(4564.189, 5227.477)","(4576.577, 5230.856)",12.841
"(4576.577, 5230.856)","(4564.189, 5227.477)",12.841
"(2809.685, 7226.351)","(2809.685, 7212.838)",13.513
"(2809.685, 7212.838)","(2809.685, 7226.351)",13.513
"(4674.55, 5033.784)","(4661.036, 5036.036)",13.7
"(4661.036, 5036.036)","(4674.55, 5033.784)",13.7
"(3496.622, 6256.757)","(3496.622, 6271.396)",14.639
"(3496.622, 6271.396)","(3496.622, 6256.757)",14.639
"(5895.27, 2858.108)","(5902.027, 2871.622)",15.109
"(4796.171, 4836.712)","(4809.685, 4843.468)",15.109
"(5902.027, 2871.622)","(5895.27, 2858.108)",15.109
"(4809.685, 4843.468)","(4796.171, 4836.712)",15.109
"(4707.207, 6625.0)","(4697.072, 6613.739)",15.15
"(4697.072, 6613.739)","(4707.207, 6625.0)",15.15
"(4817.568, 3005.631)","(4804.054, 3013.514)",15.645
"(4804.054, 3013.514)","(4817.568, 3005.631)",15.645
"(4725.225, 3682.432)","(4738.739, 3691.441)",16.242
"(4738.739, 3691.441)","(4725.225, 3682.432)",16.242
"(3512.387, 6261.261)","(3496.622, 6256.757)",16.396
"(4182.432, 3451.577)","(4190.315, 3436.937)",16.627
"(4190.315, 3436.937)","(4182.432, 3451.577)",16.627
"(4897.523, 5399.775)","(4903.153, 5415.541)",16.741
"(4903.153, 5415.541)","(4897.523, 5399.775)",16.741
"(2164.414, 6264.64)","(2157.658, 6280.405)",17.152
"(2157.658, 6280.405)","(2164.414, 6264.64)",17.152
"(1618.243, 10997.748)","(1605.856, 11010.135)",17.518
"(1605.856, 11010.135)","(1618.243, 10997.748)",17.518
"(3617.117, 6845.721)","(3601.351, 6853.604)",17.627
"(3601.351, 6853.604)","(3617.117, 6845.721)",17.627
"(1661.036, 9680.18)","(1650.901, 9665.541)",17.805
"(1650.901, 9665.541)","(1661.036, 9680.18)",17.805
"(3634.009, 6840.09)","(3617.117, 6845.721)",17.806
"(3753.378, 4748.874)","(3770.27, 4742.117)",18.193
"(3770.27, 4742.117)","(3753.378, 4748.874)",18.193
"(3711.712, 5235.36)","(3699.324, 5221.847)",18.332
"(3699.324, 5221.847)","(3711.712, 5235.36)",18.332
"(4900.901, 5601.351)","(4918.919, 5604.73)",18.332
"(4918.919, 5604.73)","(4900.901, 5601.351)",18.332
"(3424.55, 6655.405)","(3442.568, 6659.91)",18.573
"(1622.748, 10979.73)","(1618.243, 10997.748)",18.573
"(3442.568, 6659.91)","(3424.55, 6655.405)",18.573
"(2612.613, 11771.396)","(2604.73, 11788.288)",18.641
"(2604.73, 11788.288)","(2612.613, 11771.396)",18.641
"(4927.928, 5168.919)","(4933.559, 5150.901)",18.877
"(4933.559, 5150.901)","(4927.928, 5168.919)",18.877
"(2487.613, 8093.468)","(2505.631, 8087.838)",18.877
"(4550.676, 6739.865)","(4532.658, 6745.495)",18.877
"(4532.658, 6745.495)","(4550.676, 6739.865)",18.877
"(2505.631, 8087.838)","(2487.613, 8093.468)",18.877
"(1470.721, 11073.198)","(1488.739, 11066.441)",19.243
"(1488.739, 11066.441)","(1470.721, 11073.198)",19.243
"(4889.64, 5617.117)","(4900.901, 5601.351)",19.375
"(3670.045, 6885.135)","(3650.901, 6881.757)",19.44
"(3650.901, 6881.757)","(3670.045, 6885.135)",19.44
"(1227.477, 11672.297)","(1235.36, 11690.315)",19.667
"(1235.36, 11690.315)","(1227.477, 11672.297)",19.667
"(1626.126, 12255.631)","(1643.018, 12245.496)",19.699
"(1643.018, 12245.496)","(1626.126, 12255.631)",19.699
"(4433.559, 6345.721)","(4434.685, 6365.991)",20.301
"(4434.685, 6365.991)","(4433.559, 6345.721)",20.301
"(4894.144, 5379.505)","(4897.523, 5399.775)",20.55
"(2762.387, 7199.324)","(2782.658, 7195.946)",20.551
"(2782.658, 7195.946)","(2762.387, 7199.324)",20.551
"(1156.532, 11137.387)","(1172.297, 11123.874)",20.764
"(1172.297, 11123.874)","(1156.532, 11137.387)",20.764
"(5224.099, 1647.523)","(5218.468, 1667.793)",21.038
"(5218.468, 1667.793)","(5224.099, 1647.523)",21.038
"(4448.198, 6270.27)","(4441.441, 6290.541)",21.368
"(4441.441, 6290.541)","(4448.198, 6270.27)",21.368
"(4629.505, 5150.901)","(4608.108, 5150.901)",21.397
"(4608.108, 5150.901)","(4629.505, 5150.901)",21.397
"(4760.135, 3690.315)","(4738.739, 3691.441)",21.426
"(4862.613, 4595.721)","(4860.36, 4574.324)",21.515
"(4860.36, 4574.324)","(4862.613, 4595.721)",21.515
"(5960.586, 3103.604)","(5960.586, 3126.126)",22.522
"(5960.586, 3126.126)","(5960.586, 3103.604)",22.522
"(2159.91, 6302.928)","(2157.658, 6280.405)",22.635
"(1235.36, 12225.225)","(1257.883, 12221.847)",22.775
"(1257.883, 12221.847)","(1235.36, 12225.225)",22.775
"(4441.441, 3623.874)","(4433.559, 3602.477)",22.803
"(4433.559, 3602.477)","(4441.441, 3623.874)",22.803
"(6104.73, 2299.55)","(6123.874, 2313.063)",23.433
"(6123.874, 2313.063)","(6104.73, 2299.55)",23.433
"(4550.676, 6716.216)","(4550.676, 6739.865)",23.649
"(6012.387, 2584.459)","(6032.658, 2572.072)",23.756
"(4750.0, 3539.414)","(4770.27, 3551.802)",23.756
"(6032.658, 2572.072)","(6012.387, 2584.459)",23.756
"(4770.27, 3551.802)","(4750.0, 3539.414)",23.756
"(4721.847, 5029.279)","(4729.73, 5006.757)",23.862
"(4729.73, 5006.757)","(4721.847, 5029.279)",23.862
"(1561.937, 12172.297)","(1545.045, 12189.189)",23.889
"(1545.045, 12189.189)","(1561.937, 12172.297)",23.889
"(5036.036, 7220.721)","(5050.676, 7201.577)",24.1
"(5050.676, 7201.577)","(5036.036, 7220.721)",24.1
"(4846.847, 5171.171)","(4858.108, 5149.775)",24.178
"(4858.108, 5149.775)","(4846.847, 5171.171)",24.178
"(2606.982, 11611.486)","(2590.09, 11593.468)",24.698
"(2590.09, 11593.468)","(2606.982, 11611.486)",24.698
"(1189.189, 11702.703)","(1199.324, 11680.18)",24.698
"(1199.324, 11680.18)","(1189.189, 11702.703)",24.698
"(3740.991, 6751.126)","(3728.604, 6772.523)",24.724
"(3728.604, 6772.523)","(3740.991, 6751.126)",24.724
"(4704.955, 3667.793)","(4725.225, 3682.432)",25.003
"(3005.631, 6417.793)","(3030.405, 6414.414)",25.003
"(3030.405, 6414.414)","(3005.631, 6417.793)",25.003
"(1233.108, 10475.225)","(1212.838, 10489.865)",25.004
"(1212.838, 10489.865)","(1233.108, 10475.225)",25.004
"(5029.279, 3967.342)","(5033.784, 3942.568)",25.18
"(5033.784, 3942.568)","(5029.279, 3967.342)",25.18
"(4867.117, 5628.378)","(4889.64, 5617.117)",25.181
"(4155.405, 4591.216)","(4166.667, 4568.694)",25.181
"(4166.667, 4568.694)","(4155.405, 4591.216)",25.181
"(5808.559, 2852.477)","(5831.081, 2863.739)",25.181
"(5831.081, 2863.739)","(5808.559, 2852.477)",25.181
"(4889.64, 5436.937)","(4903.153, 5415.541)",25.306
"(5123.874, 1710.586)","(5147.523, 1719.595)",25.307
"(5147.523, 1719.595)","(5123.874, 1710.586)",25.307
"(3467.342, 6579.955)","(3492.117, 6574.324)",25.407
"(3492.117, 6574.324)","(3467.342, 6579.955)",25.407
"(4797.297, 5134.009)","(4822.072, 5128.378)",25.407
"(4822.072, 5128.378)","(4797.297, 5134.009)",25.407
"(4582.207, 5255.631)","(4576.577, 5230.856)",25.407
"(5886.261, 2891.892)","(5902.027, 2871.622)",25.68
"(1618.243, 12308.559)","(1602.477, 12328.829)",25.68
"(1602.477, 12328.829)","(1618.243, 12308.559)",25.68
