og_coord,closest_coord,dist
"(4272, 4115)","(4289.0, 4072.0)",46.239
"(4289, 4072)","(4272.0, 4115.0)",46.239
"(6394, 6060)","(6410.0, 6112.0)",54.406
"(6410, 6112)","(6394.0, 6060.0)",54.406
"(2952, 2134)","(3013.0, 2173.0)",72.402
"(3013, 2173)","(2952.0, 2134.0)",72.402
"(2591, 1776)","(2656.0, 1832.0)",85.796
"(2656, 1832)","(2591.0, 1776.0)",85.796
"(6528, 6284)","(6450.0, 6237.0)",91.066
"(6450, 6237)","(6528.0, 6284.0)",91.066
"(6490, 6015)","(6394.0, 6060.0)",106.024
"(6173, 6080)","(6271.0, 6131.0)",110.476
"(6271, 6131)","(6173.0, 6080.0)",110.476
"(4758, 4664)","(4839.0, 4586.0)",112.45
"(4839, 4586)","(4758.0, 4664.0)",112.45
"(6276, 6734)","(6185.0, 6665.0)",114.202
"(6185, 6665)","(6276.0, 6734.0)",114.202
"(2448, 1190)","(2324.0, 1175.0)",124.904
"(2324, 1175)","(2448.0, 1190.0)",124.904
"(6661, 6385)","(6655.0, 6510.0)",125.144
"(6655, 6510)","(6661.0, 6385.0)",125.144
"(5231, 4928)","(5123.0, 4999.0)",129.248
"(5123, 4999)","(5231.0, 4928.0)",129.248
"(4578, 4885)","(4710.0, 4857.0)",134.937
"(4710, 4857)","(4578.0, 4885.0)",134.937
"(4971, 4616)","(4839.0, 4586.0)",135.366
"(3126, 3513)","(3259.0, 3475.0)",138.322
"(3259, 3475)","(3126.0, 3513.0)",138.322
"(2608, 1974)","(2656.0, 1832.0)",149.893
"(2707, 2090)","(2608.0, 1974.0)",152.502
"(3411, 3455)","(3259.0, 3475.0)",153.31
"(5594, 5331)","(5452.0, 5263.0)",157.442
"(5452, 5263)","(5594.0, 5331.0)",157.442
"(6641, 6800)","(6488.0, 6851.0)",161.276
"(6488, 6851)","(6641.0, 6800.0)",161.276
"(6003, 5943)","(5914.0, 6078.0)",161.697
"(5914, 6078)","(6003.0, 5943.0)",161.697
"(5286, 5291)","(5452.0, 5263.0)",168.345
"(6720, 6156)","(6860.0, 6058.0)",170.892
"(6860, 6058)","(6720.0, 6156.0)",170.892
"(3226, 3658)","(3126.0, 3513.0)",176.139
"(2529, 2838)","(2664.0, 2955.0)",178.645
"(2664, 2955)","(2529.0, 2838.0)",178.645
"(3137, 3818)","(3226.0, 3658.0)",183.087
"(2545, 2185)","(2707.0, 2090.0)",187.8
"(3200, 2154)","(3013.0, 2173.0)",187.963
"(4943, 5489)","(5103.0, 5390.0)",188.152
"(5103, 5390)","(4943.0, 5489.0)",188.152
"(4469, 4137)","(4289.0, 4072.0)",191.377
"(7672, 7360)","(7750.0, 7539.0)",195.256
"(7750, 7539)","(7672.0, 7360.0)",195.256
"(5684, 4870)","(5712.0, 5072.0)",203.931
"(5712, 5072)","(5684.0, 4870.0)",203.931
"(2570, 2629)","(2529.0, 2838.0)",212.984
"(4083, 4229)","(4272.0, 4115.0)",220.719
"(5463, 5035)","(5452.0, 5263.0)",228.265
"(6343, 6498)","(6185.0, 6665.0)",229.898
"(2718, 2339)","(2545.0, 2185.0)",231.614
"(2303, 1613)","(2190.0, 1393.0)",247.324
"(2190, 1393)","(2303.0, 1613.0)",247.324
"(6192, 5769)","(6003.0, 5943.0)",256.899
"(2375, 2431)","(2570.0, 2629.0)",277.901
"(1392, 1103)","(1679.0, 1052.0)",291.496
"(1679, 1052)","(1392.0, 1103.0)",291.496
"(5655, 5677)","(5360.0, 5668.0)",295.137
"(5360, 5668)","(5655.0, 5677.0)",295.137
"(2994, 3240)","(3126.0, 3513.0)",303.238
"(3714, 3429)","(3411.0, 3455.0)",304.113
"(2082, 1846)","(2303.0, 1613.0)",321.139
"(7829, 6990)","(8008.0, 7267.0)",329.803
"(8008, 7267)","(7829.0, 6990.0)",329.803
"(4057, 3509)","(3910.0, 3806.0)",331.388
"(3910, 3806)","(4057.0, 3509.0)",331.388
"(7411, 6791)","(7406.0, 6441.0)",350.036
"(7406, 6441)","(7411.0, 6791.0)",350.036
"(3623, 3090)","(3714.0, 3429.0)",351.001
"(4185, 4846)","(4578.0, 4885.0)",394.93
"(4351, 5212)","(4578.0, 4885.0)",398.068
"(3887, 4582)","(4185.0, 4846.0)",398.121
"(3473, 4116)","(3137.0, 3818.0)",449.11
"(7072, 7107)","(7411.0, 6791.0)",463.44
"(1928, 538)","(1679.0, 1052.0)",571.137
