og_coord,starfish_coord,dist
"(2996.112, 2148.96)","(3005.0, 2156.0)",11.338
"(3009.432, 2172.048)","(3005.0, 2156.0)",16.649
"(2529.912, 2037.072)","(2514.0, 2056.0)",24.728
"(3866.352, 3502.272)","(3890.0, 3523.0)",31.446
"(7237.2, 7281.6)","(7250.0, 7325.0)",45.248
"(5119.32, 4979.904)","(5078.0, 4954.0)",48.768
"(5128.2, 4966.584)","(5078.0, 4954.0)",51.753
"(2559.216, 2013.096)","(2514.0, 2056.0)",62.332
"(7238.088, 7387.272)","(7250.0, 7325.0)",63.401
"(3852.144, 3462.312)","(3890.0, 3523.0)",71.527
"(5139.744, 4990.56)","(5078.0, 4954.0)",71.756
"(4662.0, 5089.128)","(4596.0, 5050.0)",76.727
"(4677.096, 5065.152)","(4596.0, 5050.0)",82.499
"(5160.168, 4963.92)","(5078.0, 4954.0)",82.765
"(4795.2, 4505.712)","(4829.0, 4582.0)",83.44
"(3863.688, 3440.112)","(3890.0, 3523.0)",86.964
"(4668.216, 5100.672)","(4596.0, 5050.0)",88.22
"(5629.032, 5827.056)","(5579.0, 5916.0)",102.05
"(7787.76, 7112.88)","(7734.0, 7023.0)",104.731
"(6715.056, 6052.608)","(6819.0, 6010.0)",112.338
"(6141.408, 5685.864)","(6047.0, 5763.0)",121.913
"(2682.648, 1458.096)","(2618.0, 1570.0)",129.236
"(4335.216, 4193.136)","(4465.0, 4196.0)",129.816
"(4331.664, 4164.72)","(4465.0, 4196.0)",136.956
"(6943.272, 6067.704)","(6819.0, 6010.0)",137.016
"(3769.56, 3591.96)","(3890.0, 3523.0)",138.785
"(6938.832, 6080.136)","(6819.0, 6010.0)",138.848
"(2746.584, 2391.384)","(2887.0, 2401.0)",140.745
"(2419.8, 2242.2)","(2307.0, 2155.0)",142.575
"(4081.248, 4085.688)","(4188.0, 3990.0)",143.36
"(4715.28, 5350.2)","(4622.0, 5235.0)",148.23
"(5067.816, 5359.08)","(4963.0, 5475.0)",156.281
"(2411.808, 2272.392)","(2307.0, 2155.0)",157.371
"(7890.768, 7040.064)","(7734.0, 7023.0)",157.694
"(2710.176, 2140.08)","(2851.0, 2068.0)",158.199
"(5245.416, 5310.24)","(5336.0, 5171.0)",166.112
"(2233.32, 1040.736)","(2354.0, 1155.0)",166.192
"(1416.36, 1094.016)","(1583.0, 1103.0)",166.882
"(5065.152, 5329.776)","(5011.0, 5171.0)",167.757
"(3885.888, 3348.648)","(3890.0, 3523.0)",174.4
"(3145.296, 3623.928)","(3315.0, 3567.0)",178.998
"(1408.368, 1056.72)","(1583.0, 1103.0)",180.66
"(1403.928, 1073.592)","(1583.0, 1103.0)",181.471
"(1401.264, 1094.904)","(1583.0, 1103.0)",181.916
"(3147.072, 3638.136)","(3315.0, 3567.0)",182.374
"(6673.32, 6740.808)","(6860.0, 6739.0)",186.689
"(5185.032, 5280.936)","(5336.0, 5171.0)",186.755
"(2213.784, 1030.08)","(2354.0, 1155.0)",187.791
"(5106.0, 5352.864)","(4963.0, 5475.0)",188.059
"(3126.648, 3599.952)","(3315.0, 3567.0)",191.213
"(6722.16, 6176.04)","(6819.0, 6010.0)",192.217
"(4755.24, 5380.392)","(4622.0, 5235.0)",197.21
"(2690.64, 2381.616)","(2887.0, 2401.0)",197.314
"(6713.28, 6199.128)","(6785.0, 6384.0)",198.296
"(4331.664, 4347.648)","(4465.0, 4196.0)",201.93
"(4187.808, 4779.216)","(4045.0, 4633.0)",204.385
"(4407.144, 4847.592)","(4463.0, 4650.0)",205.335
"(5214.336, 5338.656)","(5336.0, 5171.0)",207.149
"(4305.912, 4331.664)","(4465.0, 4196.0)",209.078
"(6650.232, 6724.824)","(6860.0, 6739.0)",210.246
"(5172.6, 5310.24)","(5011.0, 5171.0)",213.313
"(3060.936, 1942.056)","(3005.0, 2156.0)",221.135
"(4308.576, 4352.976)","(4465.0, 4196.0)",221.608
"(3908.088, 3958.704)","(3997.0, 3751.0)",225.934
"(3093.792, 3615.936)","(3315.0, 3567.0)",226.556
"(3927.624, 3979.128)","(4146.0, 3905.0)",230.614
"(3044.064, 1924.296)","(3005.0, 2156.0)",234.974
"(6588.072, 5962.032)","(6819.0, 6010.0)",235.857
"(3921.408, 3991.56)","(4146.0, 3905.0)",240.695
"(6577.416, 5979.792)","(6819.0, 6010.0)",243.465
"(6238.2, 6623.592)","(6426.0, 6785.0)",247.632
"(3919.632, 4009.32)","(4146.0, 3905.0)",249.249
"(2848.704, 2978.352)","(2722.0, 2754.0)",257.658
"(3889.44, 3993.336)","(3997.0, 3751.0)",265.134
"(6551.664, 5976.24)","(6819.0, 6010.0)",269.459
"(6198.24, 6628.032)","(6426.0, 6785.0)",276.611
"(4993.224, 5758.68)","(4963.0, 5475.0)",285.286
"(4953.264, 5779.104)","(4963.0, 5475.0)",304.26
"(3922.296, 5215.224)","(4275.0, 5250.0)",354.414
"(2804.304, 3115.992)","(2722.0, 2754.0)",371.231
"(8095.896, 7325.112)","(7734.0, 7023.0)",471.424
