og_coord,closest_coord,dist
"(7811.0, 7435.0)","(7828.0, 7439.0)",17.464
"(7828.0, 7439.0)","(7811.0, 7435.0)",17.464
"(5790.0, 5464.0)","(5787.0, 5444.0)",20.224
"(5787.0, 5444.0)","(5790.0, 5464.0)",20.224
"(6881.0, 6779.0)","(6872.0, 6800.0)",22.847
"(6872.0, 6800.0)","(6881.0, 6779.0)",22.847
"(6862.0, 6754.0)","(6881.0, 6779.0)",31.401
"(5792.0, 5402.0)","(5787.0, 5444.0)",42.297
"(2890.0, 2661.0)","(2946.0, 2689.0)",62.61
"(2946.0, 2689.0)","(2890.0, 2661.0)",62.61
"(3723.0, 3066.0)","(3726.0, 3003.0)",63.071
"(3726.0, 3003.0)","(3723.0, 3066.0)",63.071
"(4706.0, 4893.0)","(4654.0, 4931.0)",64.405
"(4654.0, 4931.0)","(4706.0, 4893.0)",64.405
"(2823.0, 2232.0)","(2862.0, 2286.0)",66.611
"(2862.0, 2286.0)","(2823.0, 2232.0)",66.611
"(4688.0, 4395.0)","(4766.0, 4408.0)",79.076
"(4766.0, 4408.0)","(4688.0, 4395.0)",79.076
"(4668.0, 4301.0)","(4688.0, 4395.0)",96.104
"(3188.0, 2776.0)","(3240.0, 2695.0)",96.255
"(3240.0, 2695.0)","(3188.0, 2776.0)",96.255
"(7542.0, 6807.0)","(7457.0, 6854.0)",97.129
"(7457.0, 6854.0)","(7542.0, 6807.0)",97.129
"(3489.0, 2985.0)","(3411.0, 3049.0)",100.896
"(3411.0, 3049.0)","(3489.0, 2985.0)",100.896
"(4731.0, 4997.0)","(4654.0, 4931.0)",101.415
"(3850.0, 4150.0)","(3947.0, 4100.0)",109.128
"(3947.0, 4100.0)","(3850.0, 4150.0)",109.128
"(4144.0, 4877.0)","(4195.0, 4777.0)",112.254
"(4195.0, 4777.0)","(4144.0, 4877.0)",112.254
"(2137.0, 1259.0)","(2247.0, 1232.0)",113.265
"(2247.0, 1232.0)","(2137.0, 1259.0)",113.265
"(2901.0, 3021.0)","(2819.0, 3100.0)",113.864
"(2819.0, 3100.0)","(2901.0, 3021.0)",113.864
"(3507.0, 3119.0)","(3411.0, 3049.0)",118.811
"(4022.0, 4847.0)","(4144.0, 4877.0)",125.634
"(2261.0, 2436.0)","(2328.0, 2329.0)",126.246
"(2328.0, 2329.0)","(2261.0, 2436.0)",126.246
"(4688.0, 5116.0)","(4731.0, 4997.0)",126.531
"(1497.0, 824.0)","(1620.0, 864.0)",129.341
"(1620.0, 864.0)","(1497.0, 824.0)",129.341
"(2987.0, 2330.0)","(2862.0, 2286.0)",132.518
"(4058.0, 3809.0)","(4046.0, 3676.0)",133.54
"(4046.0, 3676.0)","(4058.0, 3809.0)",133.54
"(1948.0, 1397.0)","(1984.0, 1267.0)",134.893
"(1984.0, 1267.0)","(1948.0, 1397.0)",134.893
"(2801.0, 2097.0)","(2823.0, 2232.0)",136.781
"(6261.0, 6464.0)","(6233.0, 6598.0)",136.894
"(6233.0, 6598.0)","(6261.0, 6464.0)",136.894
"(2514.0, 2440.0)","(2641.0, 2366.0)",146.986
"(2641.0, 2366.0)","(2514.0, 2440.0)",146.986
"(3727.0, 3216.0)","(3723.0, 3066.0)",150.053
"(1394.0, 938.0)","(1497.0, 824.0)",153.639
"(2392.0, 2535.0)","(2514.0, 2440.0)",154.625
"(7642.0, 7413.0)","(7811.0, 7435.0)",170.426
"(3945.0, 4638.0)","(3993.0, 4471.0)",173.761
"(3993.0, 4471.0)","(3945.0, 4638.0)",173.761
"(7687.0, 7581.0)","(7642.0, 7413.0)",173.922
"(4129.0, 4124.0)","(3947.0, 4100.0)",183.576
"(4260.0, 3989.0)","(4129.0, 4124.0)",188.112
"(3861.0, 3636.0)","(4046.0, 3676.0)",189.275
"(3716.0, 3427.0)","(3727.0, 3216.0)",211.287
"(2739.0, 2809.0)","(2890.0, 2661.0)",211.436
"(6745.0, 6574.0)","(6862.0, 6754.0)",214.683
"(6020.0, 6496.0)","(6233.0, 6598.0)",236.163
"(5738.0, 5156.0)","(5517.0, 5046.0)",246.862
"(5517.0, 5046.0)","(5738.0, 5156.0)",246.862
"(2949.0, 1880.0)","(2801.0, 2097.0)",262.665
"(4340.0, 4552.0)","(4195.0, 4777.0)",267.675
"(4447.0, 5261.0)","(4688.0, 5116.0)",281.258
"(7120.0, 6630.0)","(6881.0, 6779.0)",281.642
"(5221.0, 5147.0)","(5517.0, 5046.0)",312.757
"(6067.0, 6180.0)","(6020.0, 6496.0)",319.476
"(6418.0, 6880.0)","(6233.0, 6598.0)",337.267
"(7801.0, 7029.0)","(7542.0, 6807.0)",341.123
"(4115.0, 5380.0)","(4447.0, 5261.0)",352.683
"(7321.0, 7221.0)","(7642.0, 7413.0)",374.039
"(1558.0, 1376.0)","(1948.0, 1397.0)",390.565
"(2273.0, 1903.0)","(2328.0, 2329.0)",429.536
"(2602.0, 1606.0)","(2949.0, 1880.0)",442.137
"(6730.0, 5959.0)","(6745.0, 6574.0)",615.183
