radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.0975609756097561,0.13237456272985176,0.7370069717159877,82
160,0.17073170731707318,0.2787013142932797,0.6125974244147654,82
220,0.2926829268292683,0.42751165898659116,0.6846197540508439,82
280,0.3780487804878049,0.5474484071708824,0.6905651300393673,82
340,0.45121951219512196,0.6262164082416201,0.7205488490186972,82
400,0.5,0.682862952400624,0.7322113437875578,82
460,0.5487804878048781,0.7309534506857966,0.7507735099820654,82
520,0.6707317073170732,0.7738640073556701,0.8667307187589655,82
580,0.6829268292682927,0.8150177988773382,0.8379287301565724,82
640,0.6951219512195121,0.8528107174114724,0.8150952339452401,82
700,0.7682926829268293,0.8895982342201448,0.8636400718582175,82
