radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.13414634146341464,0.15277523061763906,0.8780634198429181,82
160,0.2804878048780488,0.3309068057798607,0.8476338352032757,82
220,0.4146341463414634,0.5069301249246793,0.817931556944008,82
280,0.5365853658536586,0.63890302318675,0.839854166250855,82
340,0.5853658536585366,0.7155746913617259,0.8180359936215683,82
400,0.6463414634146342,0.7512069748469689,0.8604039699528918,82
460,0.6951219512195121,0.7822846947849713,0.8885792549099816,82
520,0.7317073170731707,0.8101336609503913,0.903193327647667,82
580,0.7439024390243902,0.8358516964913562,0.8899933351180118,82
640,0.7682926829268293,0.8567036510872819,0.8968009905779599,82
700,0.8048780487804879,0.8766755690344263,0.9181025195751531,82
