radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.1951219512195122,0.16082829994962652,1.2132314479518025,82
160,0.3170731707317073,0.3330069981832057,0.9521516738734351,82
220,0.4024390243902439,0.47353800991245604,0.8498558003076536,82
280,0.4878048780487805,0.5815183482024309,0.8388469247043809,82
340,0.6097560975609756,0.660471812396504,0.9232129004090155,82
400,0.6951219512195121,0.7160553378954091,0.9707656858792182,82
460,0.7439024390243902,0.759587413125758,0.9793506661243597,82
520,0.7926829268292683,0.7954261113469316,0.9965513019015454,82
580,0.8170731707317073,0.8279418424586221,0.9868726628253989,82
640,0.8292682926829268,0.8566575437556165,0.9680277711060428,82
700,0.8414634146341463,0.8807199883828821,0.9554267255580107,82
