radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.17073170731707318,0.1565703671280777,1.0904471289730784,82
160,0.2926829268292683,0.3276385609743272,0.8933103782378108,82
220,0.43902439024390244,0.48446958270383733,0.9061959840568233,82
280,0.524390243902439,0.6102522443208896,0.8593008035324788,82
340,0.6097560975609756,0.6883212610003719,0.8858597461812909,82
400,0.6951219512195121,0.7394967464006473,0.9399932516307602,82
460,0.7195121951219512,0.7710653129995176,0.9331404006788739,82
520,0.7439024390243902,0.7978973678365041,0.9323284785880157,82
580,0.8048780487804879,0.8260028534166601,0.9744252643331774,82
640,0.8414634146341463,0.8537733888744042,0.9855816843196681,82
700,0.8658536585365854,0.8786420570679196,0.985445269289738,82
