og_coord,closest_coord,dist
"(6676, 6635)","(6524, 6756)",194.281
"(6524, 6756)","(6676, 6635)",194.281
"(7593, 6856)","(7448, 6765)",171.19
"(7530, 7590)","(7616, 7582)",86.371
"(4642, 5127)","(4459, 4994)",226.226
"(6373, 6278)","(6419, 6379)",110.982
"(4365, 4446)","(4291, 4241)",217.947
"(6377, 6610)","(6515, 6470)",196.581
"(7249, 7495)","(7207, 7434)",74.061
"(3103, 2578)","(3271, 2593)",168.668
"(4291, 4241)","(4302, 4086)",155.39
"(3813, 3537)","(3750, 3653)",132.004
"(5940, 6335)","(6108, 6335)",168.0
"(1504, 1231)","(1772, 1329)",285.356
"(3127, 3902)","(3504, 3968)",382.734
"(4994, 5647)","(5004, 5564)",83.6
"(2668, 2651)","(2624, 2743)",101.98
"(3981, 3550)","(3969, 3563)",17.692
"(3527, 3895)","(3504, 3968)",76.538
"(6108, 6335)","(5940, 6335)",168.0
"(2818, 2957)","(2624, 2743)",288.846
"(5277, 5608)","(5272, 5616)",9.434
"(3504, 3968)","(3527, 3895)",76.538
"(4999, 5255)","(5004, 5564)",309.04
"(2126, 1541)","(1919, 1386)",258.6
"(4235, 5186)","(4459, 4994)",295.025
"(1772, 1329)","(1919, 1386)",157.664
"(2509, 2730)","(2624, 2743)",115.732
"(3271, 2593)","(3103, 2578)",168.668
"(2729, 2387)","(2804, 2467)",109.659
"(3670, 3665)","(3750, 3653)",80.895
"(7258, 6916)","(7448, 6765)",242.695
"(3145, 2409)","(3097, 2303)",116.362
"(2865, 1748)","(2353, 1847)",521.483
"(5563, 5872)","(5657, 5796)",120.88
"(3750, 3653)","(3670, 3665)",80.895
"(6920, 6390)","(6676, 6635)",345.776
"(4875, 4583)","(5026, 4802)",266.011
"(2070, 958)","(1919, 1386)",453.856
"(4708, 5445)","(4897, 5583)",234.019
"(3969, 3563)","(3981, 3550)",17.692
"(2429, 2128)","(2353, 1847)",291.096
"(7033, 6783)","(7179, 6628)",212.934
"(5026, 4802)","(4875, 4583)",266.011
"(3097, 2303)","(3145, 2409)",116.362
"(7616, 7582)","(7530, 7590)",86.371
"(2804, 2467)","(2729, 2387)",109.659
"(4459, 4994)","(4642, 5127)",226.226
"(2624, 2743)","(2668, 2651)",101.98
"(4173, 4838)","(4459, 4994)",325.779
"(3875, 3796)","(3962, 3722)",114.215
"(5004, 5564)","(4994, 5647)",83.6
"(5657, 5796)","(5563, 5872)",120.88
"(2353, 1847)","(2152, 1856)",201.201
"(7482, 6647)","(7448, 6765)",122.801
"(4302, 4086)","(4291, 4241)",155.39
"(5272, 5616)","(5277, 5608)",9.434
"(6292, 6903)","(6524, 6756)",274.651
"(5692, 5102)","(5641, 5269)",174.614
"(3962, 3722)","(3875, 3796)",114.215
"(5895, 5623)","(6088, 5839)",289.664
"(5641, 5269)","(5692, 5102)",174.614
"(4897, 5583)","(5004, 5564)",108.674
"(2152, 1856)","(2353, 1847)",201.201
"(6419, 6379)","(6373, 6278)",110.982
"(7296, 7401)","(7207, 7434)",94.921
"(7448, 6765)","(7482, 6647)",122.801
"(1919, 1386)","(1772, 1329)",157.664
"(6088, 5839)","(6166, 5953)",138.13
"(4028, 3450)","(3981, 3550)",110.494
"(2978, 2710)","(3103, 2578)",181.794
"(5477, 5179)","(5641, 5269)",187.072
"(6515, 6470)","(6419, 6379)",132.276
"(7207, 7434)","(7249, 7495)",74.061
"(7672, 7332)","(7616, 7582)",256.195
"(8091, 7277)","(7982, 7182)",144.589
"(5962, 5973)","(6088, 5839)",183.935
"(7982, 7182)","(8091, 7277)",144.589
"(7228, 6606)","(7179, 6628)",53.712
"(7179, 6628)","(7228, 6606)",53.712
"(3933, 3988)","(3875, 3796)",200.569
"(6166, 5953)","(6088, 5839)",138.13
