radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.17073170731707318,0.15661461362572962,1.0901390576812962,82
160,0.2682926829268293,0.30871167362515206,0.8690720366234,82
220,0.3780487804878049,0.4467579895080665,0.8462048566922807,82
280,0.47560975609756095,0.5503187780964398,0.8642440981983236,82
340,0.573170731707317,0.6169497994537831,0.9290394975649138,82
400,0.5975609756097561,0.666145908822028,0.8970421760398509,82
460,0.6341463414634146,0.7116174555327868,0.8911337636998102,82
520,0.7073170731707317,0.7519725357440369,0.9406155671242421,82
580,0.7317073170731707,0.7917012730103326,0.9242214734491416,82
640,0.7560975609756098,0.8288468280671386,0.9122283338392217,82
700,0.8048780487804879,0.8619939332675977,0.9337398068793847,82
