og_coord,starfish_coord,dist
"(6595, 6239)","(6592.0, 6258.0)",19.235
"(4059, 4166)","(4032.0, 4164.0)",27.074
"(5456, 5819)","(5467.0, 5850.0)",32.894
"(6365, 6626)","(6391.0, 6650.0)",35.384
"(6004, 5925)","(6023.0, 5886.0)",43.382
"(5335, 5138)","(5334.0, 5092.0)",46.011
"(2942, 2497)","(2914.0, 2539.0)",50.478
"(4419, 5175)","(4466.0, 5203.0)",54.708
"(4523, 5190)","(4466.0, 5203.0)",58.464
"(7563, 7506)","(7547.0, 7437.0)",70.831
"(4218, 4674)","(4205.0, 4749.0)",76.118
"(2638, 2284)","(2597.0, 2349.0)",76.851
"(2318, 1086)","(2382.0, 1135.0)",80.604
"(5125, 5753)","(5203.0, 5714.0)",87.207
"(2147, 1937)","(2075.0, 1987.0)",87.658
"(4129, 4804)","(4205.0, 4749.0)",93.814
"(6116, 6434)","(6205.0, 6467.0)",94.921
"(3917, 4186)","(3900.0, 4091.0)",96.509
"(5265, 5277)","(5210.0, 5197.0)",97.082
"(2467, 1195)","(2382.0, 1135.0)",104.043
"(4099, 4741)","(4205.0, 4749.0)",106.301
"(4139, 4833)","(4205.0, 4749.0)",106.827
"(3706, 4175)","(3600.0, 4158.0)",107.355
"(4711, 4363)","(4606.0, 4339.0)",107.708
"(4505, 4300)","(4606.0, 4339.0)",108.268
"(2151, 1717)","(2246.0, 1777.0)",112.361
"(4189, 4175)","(4180.0, 4292.0)",117.346
"(6340, 5991)","(6327.0, 5873.0)",118.714
"(6320, 5993)","(6327.0, 5873.0)",120.204
"(4347, 5099)","(4381.0, 5218.0)",123.762
"(5495, 5093)","(5580.0, 5183.0)",123.794
"(2933, 2278)","(2863.0, 2160.0)",137.201
"(4029, 4701)","(4088.0, 4577.0)",137.321
"(5523, 5330)","(5599.0, 5450.0)",142.042
"(4342, 4687)","(4205.0, 4749.0)",150.376
"(6155, 5740)","(6111.0, 5888.0)",154.402
"(2291, 1927)","(2246.0, 1777.0)",156.605
"(1820, 1197)","(1767.0, 1043.0)",162.865
"(3519, 3452)","(3624.0, 3579.0)",164.785
"(4361, 4691)","(4205.0, 4749.0)",166.433
"(7598, 7596)","(7547.0, 7437.0)",166.979
"(1483, 1161)","(1630.0, 1052.0)",183.003
"(2447, 2101)","(2629.0, 2134.0)",184.968
"(1456, 1197)","(1540.0, 1366.0)",188.725
"(7002, 6776)","(7044.0, 6591.0)",189.708
"(6896, 6718)","(7044.0, 6591.0)",195.021
"(6887, 6924)","(6706.0, 7008.0)",199.542
"(7852, 7014)","(7730.0, 6853.0)",202.002
"(7742, 7497)","(7547.0, 7437.0)",204.022
"(4529, 4535)","(4606.0, 4339.0)",210.583
"(2530, 1942)","(2629.0, 2134.0)",216.021
"(6203, 6085)","(6111.0, 5888.0)",217.424
"(3428, 3890)","(3495.0, 4097.0)",217.573
"(2384, 2047)","(2164.0, 2077.0)",222.036
"(4584, 4561)","(4606.0, 4339.0)",223.087
"(6184, 5666)","(6111.0, 5888.0)",233.694
"(7032, 7119)","(7201.0, 7291.0)",241.133
"(4140, 5202)","(4381.0, 5218.0)",241.531
"(3219, 2087)","(3399.0, 2252.0)",244.182
"(6203, 6118)","(6111.0, 5888.0)",247.718
"(6306, 6197)","(6521.0, 6327.0)",251.247
"(3813, 3371)","(3821.0, 3119.0)",252.127
"(6887, 6388)","(7044.0, 6591.0)",256.628
"(5309, 5461)","(5352.0, 5200.0)",264.518
"(2514, 1755)","(2246.0, 1777.0)",268.901
"(3852, 4446)","(4088.0, 4577.0)",269.92
"(4111, 5259)","(4381.0, 5218.0)",273.095
"(6862, 6384)","(7044.0, 6591.0)",275.632
"(4426, 4127)","(4606.0, 4339.0)",278.108
"(7160, 7014)","(7201.0, 7291.0)",280.018
"(4482, 4656)","(4205.0, 4749.0)",292.195
"(5945, 6332)","(6205.0, 6467.0)",292.959
"(2591, 2970)","(2735.0, 2714.0)",293.721
"(7828, 7334)","(7547.0, 7437.0)",299.282
"(4506, 4626)","(4606.0, 4339.0)",303.923
"(2568, 1577)","(2293.0, 1433.0)",310.421
"(2060, 913)","(1767.0, 1043.0)",320.545
"(4469, 4048)","(4606.0, 4339.0)",321.636
"(4937, 4390)","(4606.0, 4339.0)",334.906
"(7073, 6957)","(7201.0, 7291.0)",357.687
"(2776, 1785)","(2893.0, 2129.0)",363.352
"(8094, 7293)","(7547.0, 7437.0)",565.637
