radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.06097560975609756,0.1403573338879997,0.4344312339585617,82
160,0.17073170731707318,0.30502418980837753,0.5597316967691328,82
220,0.32926829268292684,0.4761351828369352,0.6915437139533822,82
280,0.4268292682926829,0.604961479702126,0.7055478449683231,82
340,0.4634146341463415,0.6882796334542944,0.6732941258490903,82
400,0.5853658536585366,0.7388121662430512,0.7923067328942245,82
460,0.6341463414634146,0.7753582570684296,0.81787526692638,82
520,0.6585365853658537,0.810529191557906,0.8124773200334591,82
580,0.7317073170731707,0.8436068945416432,0.8673557812382854,82
640,0.7560975609756098,0.871934163968285,0.8671498287605937,82
700,0.8048780487804879,0.8937454129580072,0.9005674738140504,82
