og_coord,closest_coord,dist
"(3023, 2500)","(3087, 2329)",182.584
"(5501, 5838)","(5206, 5761)",304.884
"(5239, 5066)","(5051, 5099)",190.874
"(6277, 5726)","(6282, 5910)",184.068
"(6527, 5832)","(6282, 5910)",257.117
"(2085, 2119)","(2139, 1868)",256.743
"(7356, 7067)","(7189, 6909)",229.898
"(2049, 1588)","(1980, 1425)",177.003
"(2724, 2743)","(2704, 2827)",86.348
"(3248, 3750)","(3296, 3862)",121.852
"(3996, 5124)","(4056, 5072)",79.398
"(6282, 5910)","(6277, 5726)",184.068
"(5216, 5292)","(5044, 5390)",197.96
"(2578, 2746)","(2724, 2743)",146.031
"(7189, 6909)","(7356, 7067)",229.898
"(2332, 1924)","(2139, 1868)",200.96
"(3153, 2147)","(3110, 2155)",43.738
"(1234, 605)","(1442, 736)",245.815
"(6302, 6725)","(6434, 6753)",134.937
"(6388, 6378)","(6302, 6725)",357.498
"(5206, 5761)","(5295, 5574)",207.099
"(2955, 2050)","(3110, 2155)",187.216
"(4014, 5235)","(4055, 5305)",81.123
"(4736, 4969)","(4608, 5184)",250.218
"(2996, 3167)","(2929, 2811)",362.25
"(4337, 4255)","(4275, 4418)",174.393
"(3252, 2824)","(2929, 2811)",323.262
"(6860, 6835)","(6899, 6751)",92.612
"(3507, 3883)","(3517, 3712)",171.292
"(2438, 1747)","(2332, 1924)",206.313
"(2827, 2778)","(2929, 2811)",107.205
"(4055, 5305)","(4014, 5235)",81.123
"(3110, 2155)","(3153, 2147)",43.738
"(6434, 6753)","(6302, 6725)",134.937
"(3296, 3862)","(3248, 3750)",121.852
"(4258, 5087)","(4056, 5072)",202.556
"(3087, 2329)","(3110, 2155)",175.514
"(5549, 5384)","(5295, 5574)",317.2
"(6025, 5701)","(5981, 5916)",219.456
"(1442, 736)","(1393, 796)",77.466
"(4076, 3934)","(3950, 3708)",258.751
"(1918, 1425)","(1980, 1425)",62.0
"(6007, 6056)","(5981, 5916)",142.394
"(1980, 1425)","(1918, 1425)",62.0
"(2085, 1186)","(2035, 1098)",101.213
"(6899, 6751)","(6851, 6696)",73.0
"(4608, 5184)","(4736, 4969)",250.218
"(6580, 6968)","(6434, 6753)",259.887
"(4056, 5072)","(3996, 5124)",79.398
"(4809, 5510)","(5044, 5390)",263.865
"(3716, 3245)","(3801, 3351)",135.871
"(5051, 5099)","(5239, 5066)",190.874
"(4607, 4197)","(4554, 4429)",237.977
"(2125, 1404)","(2078, 1323)",93.648
"(2482, 2624)","(2578, 2746)",155.242
"(5044, 5390)","(5216, 5292)",197.96
"(2850, 1847)","(2955, 2050)",228.548
"(7435, 6639)","(7189, 6909)",365.262
"(4213, 4593)","(4275, 4418)",185.658
"(5295, 5574)","(5206, 5761)",207.099
"(3801, 3351)","(3716, 3245)",135.871
"(4275, 4418)","(4337, 4255)",174.393
"(2139, 1868)","(2332, 1924)",200.96
"(5981, 5916)","(6007, 6056)",142.394
"(2035, 1098)","(2085, 1186)",101.213
"(4554, 4429)","(4607, 4197)",237.977
"(1393, 796)","(1442, 736)",77.466
"(4328, 4798)","(4516, 4756)",192.634
"(2493, 2127)","(2332, 1924)",259.095
"(4856, 4669)","(4736, 4969)",323.11
"(6851, 6696)","(6899, 6751)",73.0
"(2078, 1323)","(2125, 1404)",93.648
"(2240, 1063)","(2085, 1186)",197.874
"(4516, 4756)","(4328, 4798)",192.634
"(2929, 2811)","(2827, 2778)",107.205
"(1800, 1161)","(2035, 1098)",243.298
"(2704, 2827)","(2724, 2743)",86.348
"(3517, 3712)","(3620, 3665)",113.217
"(3950, 3708)","(4076, 3934)",258.751
"(2608, 2945)","(2704, 2827)",152.118
"(6969, 7086)","(6860, 6835)",273.646
"(3620, 3665)","(3517, 3712)",113.217
