radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.13414634146341464,0.15237294587185346,0.8803816234952397,82
160,0.2682926829268293,0.3181630563385417,0.8432552981303781,82
220,0.35365853658536583,0.4714094225604621,0.7502152474264687,82
280,0.4634146341463415,0.5722687625998277,0.8097849549589953,82
340,0.5487804878048781,0.6467223855506101,0.8485565059537166,82
400,0.6097560975609756,0.7049648360953279,0.8649454076862951,82
460,0.6341463414634146,0.753342178497677,0.8417772953162347,82
520,0.6585365853658537,0.7909655543772571,0.8325730263744957,82
580,0.6829268292682927,0.826211818184387,0.8265759630127717,82
640,0.7195121951219512,0.857544403462447,0.8390378296643616,82
700,0.7560975609756098,0.8852753100476836,0.8540818346497024,82
