og_coord,closest_coord,dist
"(3702.0, 3246.0)","(3709.0, 3246.0)",7.0
"(3709.0, 3246.0)","(3702.0, 3246.0)",7.0
"(2625.0, 2229.0)","(2625.0, 2205.0)",24.0
"(2625.0, 2205.0)","(2625.0, 2229.0)",24.0
"(2595.0, 2180.0)","(2625.0, 2205.0)",39.051
"(7183.0, 6666.0)","(7238.0, 6639.0)",61.27
"(7238.0, 6639.0)","(7183.0, 6666.0)",61.27
"(2472.0, 1745.0)","(2447.0, 1688.0)",62.241
"(2447.0, 1688.0)","(2472.0, 1745.0)",62.241
"(4209.0, 5246.0)","(4221.0, 5184.0)",63.151
"(4221.0, 5184.0)","(4209.0, 5246.0)",63.151
"(4412.0, 4419.0)","(4493.0, 4396.0)",84.202
"(4493.0, 4396.0)","(4412.0, 4419.0)",84.202
"(3168.0, 3936.0)","(3125.0, 3858.0)",89.067
"(3125.0, 3858.0)","(3168.0, 3936.0)",89.067
"(4816.0, 5259.0)","(4873.0, 5185.0)",93.408
"(4873.0, 5185.0)","(4816.0, 5259.0)",93.408
"(4810.0, 4697.0)","(4792.0, 4604.0)",94.726
"(4792.0, 4604.0)","(4810.0, 4697.0)",94.726
"(2679.0, 2696.0)","(2685.0, 2793.0)",97.185
"(2685.0, 2793.0)","(2679.0, 2696.0)",97.185
"(6653.0, 5997.0)","(6548.0, 5991.0)",105.171
"(6548.0, 5991.0)","(6653.0, 5997.0)",105.171
"(6727.0, 6077.0)","(6653.0, 5997.0)",108.977
"(6478.0, 5905.0)","(6548.0, 5991.0)",110.887
"(4029.0, 4130.0)","(4093.0, 4027.0)",121.264
"(4093.0, 4027.0)","(4029.0, 4130.0)",121.264
"(5698.0, 5239.0)","(5583.0, 5295.0)",127.91
"(5583.0, 5295.0)","(5698.0, 5239.0)",127.91
"(4576.0, 5245.0)","(4664.0, 5353.0)",139.313
"(4664.0, 5353.0)","(4576.0, 5245.0)",139.313
"(1473.0, 1151.0)","(1612.0, 1182.0)",142.415
"(1612.0, 1182.0)","(1473.0, 1151.0)",142.415
"(6135.0, 5760.0)","(5997.0, 5721.0)",143.405
"(5997.0, 5721.0)","(6135.0, 5760.0)",143.405
"(6606.0, 5823.0)","(6478.0, 5905.0)",152.013
"(1768.0, 1201.0)","(1612.0, 1182.0)",157.153
"(1758.0, 1362.0)","(1768.0, 1201.0)",161.31
"(2525.0, 1268.0)","(2418.0, 1147.0)",161.524
"(2418.0, 1147.0)","(2525.0, 1268.0)",161.524
"(6168.0, 6340.0)","(6147.0, 6178.0)",163.355
"(6147.0, 6178.0)","(6168.0, 6340.0)",163.355
"(4755.0, 5071.0)","(4873.0, 5185.0)",164.073
"(4461.0, 4139.0)","(4334.0, 4246.0)",166.066
"(4334.0, 4246.0)","(4461.0, 4139.0)",166.066
"(2924.0, 2271.0)","(3019.0, 2408.0)",166.715
"(3019.0, 2408.0)","(2924.0, 2271.0)",166.715
"(4413.0, 4855.0)","(4573.0, 4791.0)",172.325
"(4573.0, 4791.0)","(4413.0, 4855.0)",172.325
"(2321.0, 1570.0)","(2447.0, 1688.0)",172.627
"(2605.0, 2533.0)","(2679.0, 2696.0)",179.011
"(4374.0, 5324.0)","(4209.0, 5246.0)",182.508
"(2326.0, 1965.0)","(2152.0, 1900.0)",185.744
"(2152.0, 1900.0)","(2326.0, 1965.0)",185.744
"(7349.0, 6473.0)","(7238.0, 6639.0)",199.692
"(3689.0, 3620.0)","(3843.0, 3483.0)",206.119
"(3843.0, 3483.0)","(3689.0, 3620.0)",206.119
"(4767.0, 5538.0)","(4664.0, 5353.0)",211.74
"(5410.0, 5474.0)","(5285.0, 5302.0)",212.624
"(5285.0, 5302.0)","(5410.0, 5474.0)",212.624
"(5019.0, 4751.0)","(4810.0, 4697.0)",215.863
"(3931.0, 3191.0)","(3709.0, 3246.0)",228.712
"(3219.0, 2575.0)","(3281.0, 2801.0)",234.35
"(3281.0, 2801.0)","(3219.0, 2575.0)",234.35
"(2619.0, 1523.0)","(2447.0, 1688.0)",238.346
"(5096.0, 5089.0)","(4873.0, 5185.0)",242.786
"(3413.0, 3952.0)","(3168.0, 3936.0)",245.522
"(2359.0, 2541.0)","(2605.0, 2533.0)",246.13
"(3474.0, 2956.0)","(3281.0, 2801.0)",247.536
"(3118.0, 2094.0)","(2924.0, 2271.0)",262.612
"(6576.0, 6352.0)","(6413.0, 6566.0)",269.007
"(6413.0, 6566.0)","(6576.0, 6352.0)",269.007
"(5895.0, 5437.0)","(5698.0, 5239.0)",279.308
"(2058.0, 1263.0)","(1768.0, 1201.0)",296.554
"(3410.0, 3469.0)","(3689.0, 3620.0)",317.241
"(3801.0, 4402.0)","(4029.0, 4130.0)",354.92
"(1495.0, 769.0)","(1473.0, 1151.0)",382.633
"(5639.0, 5903.0)","(5997.0, 5721.0)",401.607
"(5433.0, 4867.0)","(5096.0, 5089.0)",403.55
"(1882.0, 619.0)","(1495.0, 769.0)",415.053
"(7720.0, 6934.0)","(7238.0, 6639.0)",565.11
