og_coord,goldstar_coord,dist
"(3431.0, 2465.0)","(3432.0, 2526.0)",61.008
"(2992.0, 1274.0)","(3024.0, 1338.0)",71.554
"(2583.0, 3925.0)","(2508.0, 3918.0)",75.326
"(3418.0, 2601.0)","(3432.0, 2526.0)",76.295
"(2918.0, 3415.0)","(2994.0, 3426.0)",76.792
"(2282.0, 3526.0)","(2304.0, 3600.0)",77.201
"(2584.0, 3942.0)","(2508.0, 3918.0)",79.699
"(3763.0, 2483.0)","(3684.0, 2472.0)",79.762
"(1514.0, 3172.0)","(1554.0, 3102.0)",80.623
"(1498.0, 3161.0)","(1554.0, 3102.0)",81.345
"(2413.0, 725.0)","(2478.0, 774.0)",81.4
"(2964.0, 3502.0)","(2994.0, 3426.0)",81.707
"(3755.0, 2513.0)","(3684.0, 2472.0)",81.988
"(3099.0, 1302.0)","(3024.0, 1338.0)",83.193
"(2916.0, 3390.0)","(2994.0, 3426.0)",85.907
"(2583.0, 3967.0)","(2508.0, 3918.0)",89.588
"(2163.0, 2550.0)","(2254.0, 2534.0)",92.396
"(2565.0, 3845.0)","(2508.0, 3918.0)",92.617
"(2400.0, 828.0)","(2478.0, 774.0)",94.868
"(3350.0, 2477.0)","(3432.0, 2526.0)",95.525
"(2896.0, 3411.0)","(2994.0, 3426.0)",99.141
"(3457.0, 1042.0)","(3540.0, 1098.0)",100.125
"(3622.0, 1157.0)","(3540.0, 1098.0)",101.02
"(2212.0, 3555.0)","(2304.0, 3600.0)",102.416
"(3793.0, 1937.0)","(3900.0, 1932.0)",107.117
"(3621.0, 2384.0)","(3684.0, 2472.0)",108.227
"(3041.0, 3322.0)","(2994.0, 3426.0)",114.127
"(3800.0, 1991.0)","(3900.0, 1932.0)",116.108
"(1492.0, 3002.0)","(1554.0, 3102.0)",117.661
"(4015.0, 1963.0)","(3900.0, 1932.0)",119.105
"(2953.0, 3021.0)","(3030.0, 2928.0)",120.739
"(2512.0, 3796.0)","(2508.0, 3918.0)",122.066
"(2945.0, 3018.0)","(3030.0, 2928.0)",123.794
"(1580.0, 2976.0)","(1554.0, 3102.0)",128.655
"(3123.0, 1251.0)","(3024.0, 1338.0)",131.795
"(3470.0, 1214.0)","(3540.0, 1098.0)",135.484
"(2910.0, 1887.0)","(3006.0, 1788.0)",137.902
"(2184.0, 3526.0)","(2304.0, 3600.0)",140.982
"(3535.0, 1242.0)","(3540.0, 1098.0)",144.087
"(2391.0, 2581.0)","(2254.0, 2534.0)",144.838
"(3498.0, 1239.0)","(3540.0, 1098.0)",147.122
"(1695.0, 3149.0)","(1554.0, 3102.0)",148.627
"(3458.0, 1222.0)","(3540.0, 1098.0)",148.661
"(2875.0, 1312.0)","(3024.0, 1338.0)",151.251
"(3735.0, 2328.0)","(3684.0, 2472.0)",152.765
"(2297.0, 3754.0)","(2304.0, 3600.0)",154.159
"(1632.0, 3236.0)","(1554.0, 3102.0)",155.048
"(3868.0, 2084.0)","(3900.0, 1932.0)",155.332
"(3801.0, 1812.0)","(3900.0, 1932.0)",155.567
"(2228.0, 2691.0)","(2254.0, 2534.0)",159.138
"(3744.0, 2621.0)","(3684.0, 2472.0)",160.627
"(2154.0, 3668.0)","(2304.0, 3600.0)",164.694
"(3153.0, 3469.0)","(2994.0, 3426.0)",164.712
"(2215.0, 3740.0)","(2304.0, 3600.0)",165.895
"(3750.0, 2010.0)","(3900.0, 1932.0)",169.068
"(2249.0, 3439.0)","(2304.0, 3600.0)",170.135
"(2856.0, 1706.0)","(3006.0, 1788.0)",170.95
"(2884.0, 2831.0)","(3030.0, 2928.0)",175.285
"(2433.0, 3481.0)","(2304.0, 3600.0)",175.505
"(3097.0, 3283.0)","(2994.0, 3426.0)",176.233
"(3256.0, 2548.0)","(3432.0, 2526.0)",177.37
"(1655.0, 3249.0)","(1554.0, 3102.0)",178.354
"(3774.0, 2059.0)","(3900.0, 1932.0)",178.899
"(3653.0, 2649.0)","(3684.0, 2472.0)",179.694
"(3032.0, 2748.0)","(3030.0, 2928.0)",180.011
"(2868.0, 1429.0)","(3024.0, 1338.0)",180.602
"(3967.0, 1763.0)","(3900.0, 1932.0)",181.797
"(2907.0, 3265.0)","(2994.0, 3426.0)",183.003
"(1538.0, 2917.0)","(1554.0, 3102.0)",185.691
"(2145.0, 3504.0)","(2304.0, 3600.0)",185.734
"(3636.0, 1257.0)","(3540.0, 1098.0)",185.734
"(3086.0, 1620.0)","(3006.0, 1788.0)",186.075
"(4034.0, 1801.0)","(3900.0, 1932.0)",187.395
"(4030.0, 2067.0)","(3900.0, 1932.0)",187.417
"(2345.0, 3820.0)","(2508.0, 3918.0)",190.192
"(3180.0, 1711.0)","(3006.0, 1788.0)",190.276
"(2475.0, 965.0)","(2478.0, 774.0)",191.024
"(3349.0, 1079.0)","(3540.0, 1098.0)",191.943
"(3158.0, 1908.0)","(3006.0, 1788.0)",193.659
"(2993.0, 3230.0)","(2994.0, 3426.0)",196.003
"(1727.0, 3008.0)","(1554.0, 3102.0)",196.888
"(1707.0, 3226.0)","(1554.0, 3102.0)",196.939
"(1463.0, 2927.0)","(1554.0, 3102.0)",197.246
"(2856.0, 2827.0)","(3030.0, 2928.0)",201.189
"(2452.0, 2574.0)","(2254.0, 2534.0)",202.0
"(3083.0, 3127.0)","(3030.0, 2928.0)",205.937
"(3200.0, 3417.0)","(2994.0, 3426.0)",206.197
"(4005.0, 2110.0)","(3900.0, 1932.0)",206.662
"(3210.0, 1429.0)","(3024.0, 1338.0)",207.068
"(3177.0, 1482.0)","(3024.0, 1338.0)",210.107
"(2854.0, 3046.0)","(3030.0, 2928.0)",211.896
"(1412.0, 3260.0)","(1554.0, 3102.0)",212.434
"(4108.0, 1878.0)","(3900.0, 1932.0)",214.895
"(2379.0, 2709.0)","(2254.0, 2534.0)",215.058
"(3891.0, 2538.0)","(3684.0, 2472.0)",217.267
"(3852.0, 2334.0)","(3684.0, 2472.0)",217.412
"(1457.0, 2907.0)","(1554.0, 3102.0)",217.793
"(3066.0, 1998.0)","(3006.0, 1788.0)",218.403
"(3983.0, 1728.0)","(3900.0, 1932.0)",220.239
"(3095.0, 2717.0)","(3030.0, 2928.0)",220.785
"(2451.0, 2634.0)","(2254.0, 2534.0)",220.928
"(3242.0, 2858.0)","(3030.0, 2928.0)",223.258
"(3596.0, 2679.0)","(3432.0, 2526.0)",224.288
"(3191.0, 3086.0)","(3030.0, 2928.0)",225.577
"(3249.0, 2873.0)","(3030.0, 2928.0)",225.801
"(2186.0, 3407.0)","(2304.0, 3600.0)",226.214
"(2274.0, 2761.0)","(2254.0, 2534.0)",227.879
"(3182.0, 1503.0)","(3024.0, 1338.0)",228.449
"(3018.0, 1109.0)","(3024.0, 1338.0)",229.079
"(2835.0, 1469.0)","(3024.0, 1338.0)",229.961
"(3113.0, 2713.0)","(3030.0, 2928.0)",230.465
"(2739.0, 3951.0)","(2508.0, 3918.0)",233.345
"(3114.0, 1996.0)","(3006.0, 1788.0)",234.367
"(1633.0, 2880.0)","(1554.0, 3102.0)",235.637
"(3105.0, 2002.0)","(3006.0, 1788.0)",235.79
"(3803.0, 2677.0)","(3684.0, 2472.0)",237.036
"(1470.0, 2880.0)","(1554.0, 3102.0)",237.36
"(2835.0, 1623.0)","(3006.0, 1788.0)",237.626
"(3366.0, 1261.0)","(3540.0, 1098.0)",238.422
"(2730.0, 4005.0)","(2508.0, 3918.0)",238.439
"(3767.0, 1173.0)","(3540.0, 1098.0)",239.069
"(3228.0, 3477.0)","(2994.0, 3426.0)",239.493
"(2252.0, 694.0)","(2478.0, 774.0)",239.742
"(2955.0, 3156.0)","(3030.0, 2928.0)",240.019
"(3260.0, 1382.0)","(3024.0, 1338.0)",240.067
"(2920.0, 1562.0)","(3006.0, 1788.0)",241.81
"(1692.0, 3302.0)","(1554.0, 3102.0)",242.99
"(2936.0, 3189.0)","(2994.0, 3426.0)",243.994
"(3470.0, 2770.0)","(3432.0, 2526.0)",246.941
"(2516.0, 3472.0)","(2304.0, 3600.0)",247.645
"(1645.0, 3333.0)","(1554.0, 3102.0)",248.278
"(1799.0, 3152.0)","(1554.0, 3102.0)",250.05
"(4027.0, 2148.0)","(3900.0, 1932.0)",250.569
"(3729.0, 2117.0)","(3900.0, 1932.0)",251.925
"(3185.0, 1143.0)","(3024.0, 1338.0)",252.875
"(2579.0, 1009.0)","(2478.0, 774.0)",255.785
"(1737.0, 2923.0)","(1554.0, 3102.0)",255.988
"(3429.0, 2783.0)","(3432.0, 2526.0)",257.018
"(3275.0, 2320.0)","(3432.0, 2526.0)",259.008
"(3852.0, 2671.0)","(3684.0, 2472.0)",260.432
"(3225.0, 3303.0)","(2994.0, 3426.0)",261.706
"(2516.0, 2529.0)","(2254.0, 2534.0)",262.048
"(2026.0, 2669.0)","(2254.0, 2534.0)",264.97
"(1660.0, 3349.0)","(1554.0, 3102.0)",268.784
"(2075.0, 3748.0)","(2304.0, 3600.0)",272.663
"(3266.0, 3397.0)","(2994.0, 3426.0)",273.542
"(3645.0, 2743.0)","(3684.0, 2472.0)",273.792
"(2851.0, 3660.0)","(2994.0, 3426.0)",274.235
"(1614.0, 2834.0)","(1554.0, 3102.0)",274.634
"(2033.0, 3647.0)","(2304.0, 3600.0)",275.045
"(3617.0, 1363.0)","(3540.0, 1098.0)",275.96
"(3378.0, 1322.0)","(3540.0, 1098.0)",276.442
"(2894.0, 1093.0)","(3024.0, 1338.0)",277.354
"(2531.0, 2567.0)","(2254.0, 2534.0)",278.959
"(2169.0, 2801.0)","(2254.0, 2534.0)",280.203
"(3158.0, 1091.0)","(3024.0, 1338.0)",281.007
"(2396.0, 1044.0)","(2478.0, 774.0)",282.177
"(3312.0, 2914.0)","(3030.0, 2928.0)",282.347
"(3096.0, 2057.0)","(3006.0, 1788.0)",283.656
"(3464.0, 2243.0)","(3432.0, 2526.0)",284.803
"(1812.0, 2981.0)","(1554.0, 3102.0)",284.965
"(3858.0, 2699.0)","(3684.0, 2472.0)",286.016
"(2817.0, 3119.0)","(3030.0, 2928.0)",286.094
"(2799.0, 1515.0)","(3024.0, 1338.0)",286.276
"(2381.0, 4175.0)","(2508.0, 3918.0)",286.667
"(2395.0, 3327.0)","(2304.0, 3600.0)",287.767
"(3947.0, 2216.0)","(3900.0, 1932.0)",287.863
"(3558.0, 2785.0)","(3432.0, 2526.0)",288.023
"(3107.0, 1057.0)","(3024.0, 1338.0)",293.002
"(2236.0, 4030.0)","(2508.0, 3918.0)",294.156
"(3105.0, 3699.0)","(2994.0, 3426.0)",294.703
"(2702.0, 3467.0)","(2994.0, 3426.0)",294.864
"(3784.0, 1658.0)","(3900.0, 1932.0)",297.543
"(2700.0, 3376.0)","(2994.0, 3426.0)",298.221
"(2641.0, 3651.0)","(2508.0, 3918.0)",298.292
"(3511.0, 2815.0)","(3432.0, 2526.0)",299.603
"(3650.0, 1763.0)","(3900.0, 1932.0)",301.763
"(2737.0, 3006.0)","(3030.0, 2928.0)",303.205
"(3337.0, 2236.0)","(3432.0, 2526.0)",305.164
"(4176.0, 2063.0)","(3900.0, 1932.0)",305.511
"(2176.0, 714.0)","(2478.0, 774.0)",307.903
"(4188.0, 2043.0)","(3900.0, 1932.0)",308.65
"(2557.0, 2596.0)","(2254.0, 2534.0)",309.278
"(2776.0, 1996.0)","(3006.0, 1788.0)",310.103
"(2584.0, 1066.0)","(2478.0, 774.0)",310.644
"(2755.0, 4107.0)","(2508.0, 3918.0)",311.014
"(2624.0, 4207.0)","(2508.0, 3918.0)",311.411
"(3868.0, 1622.0)","(3900.0, 1932.0)",311.647
"(2686.0, 3660.0)","(2508.0, 3918.0)",313.445
"(2123.0, 2820.0)","(2254.0, 2534.0)",314.574
"(2803.0, 3676.0)","(2994.0, 3426.0)",314.612
"(4171.0, 1772.0)","(3900.0, 1932.0)",314.708
"(2379.0, 3294.0)","(2304.0, 3600.0)",315.057
"(3321.0, 1449.0)","(3024.0, 1338.0)",317.065
"(2899.0, 3731.0)","(2994.0, 3426.0)",319.453
"(2039.0, 2771.0)","(2254.0, 2534.0)",319.991
"(2288.0, 3280.0)","(2304.0, 3600.0)",320.4
"(3413.0, 2205.0)","(3432.0, 2526.0)",321.562
"(3303.0, 3331.0)","(2994.0, 3426.0)",323.274
"(3189.0, 1058.0)","(3024.0, 1338.0)",325.0
"(2299.0, 1046.0)","(2478.0, 774.0)",325.615
"(2761.0, 1145.0)","(3024.0, 1338.0)",326.218
"(2823.0, 3833.0)","(2508.0, 3918.0)",326.267
"(2831.0, 3871.0)","(2508.0, 3918.0)",326.402
"(3107.0, 2558.0)","(3432.0, 2526.0)",326.572
"(2710.0, 1245.0)","(3024.0, 1338.0)",327.483
"(2750.0, 3101.0)","(3030.0, 2928.0)",329.134
"(1858.0, 2974.0)","(1554.0, 3102.0)",329.848
"(3569.0, 1427.0)","(3540.0, 1098.0)",330.276
"(2628.0, 3531.0)","(2304.0, 3600.0)",331.266
"(2147.0, 757.0)","(2478.0, 774.0)",331.436
"(2737.0, 1169.0)","(3024.0, 1338.0)",333.062
"(3697.0, 2805.0)","(3684.0, 2472.0)",333.254
"(1483.0, 2775.0)","(1554.0, 3102.0)",334.619
"(3234.0, 2034.0)","(3006.0, 1788.0)",335.41
"(2596.0, 3427.0)","(2304.0, 3600.0)",339.401
"(2142.0, 726.0)","(2478.0, 774.0)",339.411
"(3344.0, 1826.0)","(3006.0, 1788.0)",340.129
"(2796.0, 896.0)","(2478.0, 774.0)",340.599
"(4239.0, 1894.0)","(3900.0, 1932.0)",341.123
"(2990.0, 998.0)","(3024.0, 1338.0)",341.696
"(2776.0, 1101.0)","(3024.0, 1338.0)",343.035
"(3939.0, 2702.0)","(3684.0, 2472.0)",343.402
"(2802.0, 888.0)","(2478.0, 774.0)",343.471
"(1680.0, 2778.0)","(1554.0, 3102.0)",347.638
"(2707.0, 3632.0)","(2508.0, 3918.0)",348.421
"(1838.0, 3305.0)","(1554.0, 3102.0)",349.092
"(3307.0, 1966.0)","(3006.0, 1788.0)",349.693
"(2729.0, 1150.0)","(3024.0, 1338.0)",349.813
"(3177.0, 2094.0)","(3006.0, 1788.0)",350.538
"(2191.0, 978.0)","(2478.0, 774.0)",352.115
"(3125.0, 2353.0)","(3432.0, 2526.0)",352.389
"(2493.0, 2793.0)","(2254.0, 2534.0)",352.423
"(1629.0, 2757.0)","(1554.0, 3102.0)",353.058
"(1716.0, 2788.0)","(1554.0, 3102.0)",353.327
"(3596.0, 1447.0)","(3540.0, 1098.0)",353.464
"(2761.0, 987.0)","(2478.0, 774.0)",354.201
"(2676.0, 2953.0)","(3030.0, 2928.0)",354.882
"(2571.0, 2694.0)","(2254.0, 2534.0)",355.09
"(4013.0, 2335.0)","(3684.0, 2472.0)",356.385
"(3364.0, 1450.0)","(3024.0, 1338.0)",357.972
"(2025.0, 3828.0)","(2304.0, 3600.0)",360.312
"(3878.0, 1224.0)","(3540.0, 1098.0)",360.721
"(2731.0, 2724.0)","(3030.0, 2928.0)",361.963
"(4111.0, 1635.0)","(3900.0, 1932.0)",364.321
"(1953.0, 3502.0)","(2304.0, 3600.0)",364.424
"(2453.0, 3267.0)","(2304.0, 3600.0)",364.815
"(3155.0, 2287.0)","(3432.0, 2526.0)",365.855
"(2116.0, 838.0)","(2478.0, 774.0)",367.614
"(1907.0, 3206.0)","(1554.0, 3102.0)",368.001
"(3758.0, 1396.0)","(3540.0, 1098.0)",369.226
"(2617.0, 3403.0)","(2304.0, 3600.0)",369.835
"(2773.0, 999.0)","(2478.0, 774.0)",371.012
"(2236.0, 1056.0)","(2478.0, 774.0)",371.602
"(2758.0, 1020.0)","(2478.0, 774.0)",372.714
"(3578.0, 2870.0)","(3432.0, 2526.0)",373.7
"(2896.0, 2579.0)","(3030.0, 2928.0)",373.841
"(4105.0, 1619.0)","(3900.0, 1932.0)",374.158
"(2658.0, 2974.0)","(3030.0, 2928.0)",374.833
"(2211.0, 3236.0)","(2304.0, 3600.0)",375.693
"(2004.0, 2815.0)","(2254.0, 2534.0)",376.113
"(2748.0, 1036.0)","(2478.0, 774.0)",376.223
"(1195.0, 2988.0)","(1554.0, 3102.0)",376.666
"(3868.0, 2801.0)","(3684.0, 2472.0)",376.958
"(1521.0, 2726.0)","(1554.0, 3102.0)",377.445
"(1920.0, 3008.0)","(1554.0, 3102.0)",377.878
"(3499.0, 2142.0)","(3684.0, 2472.0)",378.319
"(2279.0, 2912.0)","(2254.0, 2534.0)",378.826
"(2922.0, 973.0)","(3024.0, 1338.0)",378.984
"(2783.0, 2639.0)","(3030.0, 2928.0)",380.171
"(3890.0, 1249.0)","(3540.0, 1098.0)",381.184
"(3348.0, 3281.0)","(2994.0, 3426.0)",382.545
"(3189.0, 2127.0)","(3006.0, 1788.0)",385.24
"(3363.0, 1521.0)","(3024.0, 1338.0)",385.24
"(4137.0, 1628.0)","(3900.0, 1932.0)",385.467
"(2711.0, 3145.0)","(3030.0, 2928.0)",385.811
"(1924.0, 3212.0)","(1554.0, 3102.0)",386.005
"(4011.0, 1559.0)","(3900.0, 1932.0)",389.166
"(3590.0, 2882.0)","(3432.0, 2526.0)",389.487
"(2649.0, 3010.0)","(3030.0, 2928.0)",389.724
"(2682.0, 2746.0)","(3030.0, 2928.0)",392.719
"(3287.0, 2063.0)","(3006.0, 1788.0)",393.174
"(2898.0, 3969.0)","(2508.0, 3918.0)",393.32
"(2775.0, 1032.0)","(2478.0, 774.0)",393.412
"(2648.0, 3023.0)","(3030.0, 2928.0)",393.636
"(2700.0, 3144.0)","(3030.0, 2928.0)",394.406
"(2118.0, 3990.0)","(2508.0, 3918.0)",396.59
"(2173.0, 1029.0)","(2478.0, 774.0)",397.555
"(2908.0, 3912.0)","(2508.0, 3918.0)",400.045
"(1869.0, 3350.0)","(1554.0, 3102.0)",400.91
"(2272.0, 3200.0)","(2304.0, 3600.0)",401.278
"(4197.0, 2202.0)","(3900.0, 1932.0)",401.384
"(3379.0, 3542.0)","(2994.0, 3426.0)",402.096
"(3361.0, 1978.0)","(3006.0, 1788.0)",402.647
"(3667.0, 2876.0)","(3684.0, 2472.0)",404.358
"(3381.0, 3308.0)","(2994.0, 3426.0)",404.59
"(3393.0, 1504.0)","(3024.0, 1338.0)",404.62
"(2327.0, 2934.0)","(2254.0, 2534.0)",406.607
"(2913.0, 3825.0)","(2994.0, 3426.0)",407.139
"(3402.0, 3424.0)","(2994.0, 3426.0)",408.005
"(1150.0, 3029.0)","(1554.0, 3102.0)",410.542
"(3004.0, 3839.0)","(2994.0, 3426.0)",413.121
"(3895.0, 2828.0)","(3684.0, 2472.0)",413.832
"(3414.0, 1714.0)","(3006.0, 1788.0)",414.656
"(3366.0, 3237.0)","(2994.0, 3426.0)",417.259
"(3647.0, 2888.0)","(3684.0, 2472.0)",417.642
"(1962.0, 3010.0)","(1554.0, 3102.0)",418.244
"(1151.0, 2987.0)","(1554.0, 3102.0)",419.087
"(3994.0, 2758.0)","(3684.0, 2472.0)",421.777
"(1882.0, 3587.0)","(2304.0, 3600.0)",422.2
"(2834.0, 2552.0)","(3030.0, 2928.0)",424.019
"(2916.0, 4051.0)","(2508.0, 3918.0)",429.131
"(3150.0, 2202.0)","(3432.0, 2526.0)",429.535
"(2155.0, 1058.0)","(2478.0, 774.0)",430.099
"(3224.0, 3791.0)","(2994.0, 3426.0)",431.422
"(1893.0, 3733.0)","(2304.0, 3600.0)",431.984
