cluster_id,cluster_size,cluster_area
0,2,0.0056
1,3,0.0074
2,2,0.0056
3,2,0.0056
4,3,0.0075
5,2,0.0056
6,4,0.0097
7,2,0.0056
8,4,0.0106
9,4,0.0104
10,5,0.011
11,2,0.0056
12,2,0.0055
13,2,0.0056
14,2,0.0055
15,3,0.0079
16,3,0.0079
17,4,0.0093
18,5,0.0126
19,3,0.0073
20,2,0.0056
21,2,0.0055
22,3,0.0083
23,2,0.003
24,2,0.0053
25,2,0.0055
26,5,0.01
27,3,0.0061
28,2,0.004
29,2,0.0055
30,2,0.0054
31,2,0.0047
32,1,0.0028
33,3,0.008
34,2,0.0056
35,2,0.0046
36,2,0.0054
37,2,0.0053
38,2,0.0056
39,2,0.0053
40,3,0.0061
41,2,0.0056
42,2,0.0055
43,3,0.0077
44,5,0.0117
45,3,0.0072
46,2,0.0041
47,1,0.0028
48,1,0.0028
49,2,0.0051
50,2,0.0035
51,2,0.0052
52,2,0.0052
53,2,0.0041
54,2,0.0047
55,2,0.0053
56,2,0.0053
57,1,0.0028
58,1,0.0028
59,3,0.0052
60,2,0.0055
61,1,0.0028
62,2,0.0053
63,2,0.0047
64,2,0.0043
65,1,0.0028
66,1,0.0028
67,2,0.005
68,3,0.0059
69,2,0.0042
70,2,0.0054
71,1,0.0028
72,1,0.0028
73,2,0.0045
74,3,0.0073
75,2,0.0046
76,2,0.005
77,3,0.0066
78,2,0.0055
79,2,0.0039
80,2,0.0035
81,2,0.0034
82,2,0.0044
83,6,0.0112
84,2,0.0055
85,3,0.0079
86,2,0.0055
87,3,0.0064
88,5,0.0095
89,1,0.0028
90,2,0.0048
91,2,0.0051
92,2,0.0053
93,2,0.0039
94,1,0.0028
95,1,0.0028
96,1,0.0028
97,1,0.0028
98,1,0.0028
99,3,0.0057
100,1,0.0028
101,1,0.0028
102,1,0.0028
103,1,0.0028
104,1,0.0028
105,3,0.0061
106,2,0.0046
107,1,0.0028
108,1,0.0028
109,1,0.0028
110,2,0.0034
111,2,0.004
112,2,0.0039
113,2,0.0047
114,2,0.0049
115,1,0.0028
116,1,0.0028
117,1,0.0028
118,1,0.0028
119,1,0.0028
120,1,0.0028
121,1,0.0028
122,2,0.0049
123,1,0.0028
124,1,0.0028
125,1,0.0028
126,1,0.0028
127,2,0.0046
128,1,0.0028
129,1,0.0028
130,1,0.0028
131,1,0.0028
132,1,0.0028
133,1,0.0028
134,1,0.0028
135,2,0.0046
136,1,0.0028
137,1,0.0028
138,3,0.0065
139,1,0.0028
140,1,0.0028
141,2,0.0051
142,2,0.0051
143,1,0.0028
144,1,0.0028
145,1,0.0028
146,1,0.0028
147,1,0.0028
148,1,0.0028
149,1,0.0028
150,2,0.0054
151,1,0.0028
152,1,0.0028
153,1,0.0028
154,1,0.0028
155,1,0.0028
156,1,0.0028
157,1,0.0028
158,4,0.0077
159,1,0.0028
160,1,0.0028
161,1,0.0028
162,1,0.0028
163,1,0.0028
164,1,0.0028
165,1,0.0028
166,1,0.0028
167,1,0.0028
168,1,0.0028
169,1,0.0028
170,1,0.0028
171,2,0.0038
172,1,0.0028
173,3,0.0073
174,1,0.0028
175,1,0.0028
176,2,0.0051
177,1,0.0028
178,1,0.0028
179,1,0.0028
180,1,0.0028
181,1,0.0028
182,2,0.0045
183,1,0.0028
184,2,0.0041
185,1,0.0028
186,2,0.0051
187,1,0.0028
188,1,0.0028
189,1,0.0028
190,1,0.0028
191,1,0.0028
192,1,0.0028
193,1,0.0028
194,1,0.0028
195,1,0.0028
196,1,0.0028
197,1,0.0028
198,1,0.0028
199,1,0.0028
200,1,0.0028
201,1,0.0028
202,1,0.0028
203,1,0.0028
204,1,0.0028
205,1,0.0028
206,1,0.0028
207,1,0.0028
208,1,0.0028
209,1,0.0028
210,1,0.0028
211,2,0.0046
212,1,0.0028
213,1,0.0028
214,1,0.0028
215,1,0.0028
216,1,0.0028
217,1,0.0028
218,1,0.0028
219,1,0.0028
220,1,0.0028
221,1,0.0028
222,1,0.0028
223,1,0.0028
224,1,0.0028
225,1,0.0028
226,1,0.0028
227,1,0.0028
228,1,0.0028
229,1,0.0028
230,5,0.009
231,1,0.0028
232,1,0.0028
233,1,0.0028
234,1,0.0028
235,1,0.0028
236,1,0.0028
237,1,0.0028
238,1,0.0028
239,1,0.0028
240,1,0.0028
241,1,0.0028
242,1,0.0028
243,1,0.0028
244,1,0.0028
245,1,0.0028
246,1,0.0028
247,1,0.0028
248,1,0.0028
249,1,0.0028
250,1,0.0028
251,1,0.0028
252,1,0.0028
253,1,0.0028
254,1,0.0028
255,1,0.0028
256,2,0.0042
257,1,0.0028
258,1,0.0028
259,1,0.0028
260,1,0.0028
261,1,0.0028
262,1,0.0028
263,1,0.0028
264,1,0.0028
265,1,0.0028
266,1,0.0028
267,1,0.0028
268,1,0.0028
269,1,0.0028
270,1,0.0028
271,1,0.0028
272,1,0.0028
273,1,0.0028
274,1,0.0028
275,1,0.0028
276,1,0.0028
277,1,0.0028
278,1,0.0028
279,1,0.0028
280,1,0.0028
281,1,0.0028
282,1,0.0028
283,1,0.0028
284,1,0.0028
285,1,0.0028
286,1,0.0028
287,1,0.0028
288,1,0.0028
289,1,0.0028
290,1,0.0028
291,1,0.0028
292,1,0.0028
293,1,0.0028
294,1,0.0028
295,1,0.0028
296,1,0.0028
297,1,0.0028
298,1,0.0028
299,1,0.0028
300,1,0.0028
301,1,0.0028
302,2,0.0038
303,1,0.0028
304,1,0.0028
305,1,0.0028
306,1,0.0028
307,1,0.0028
308,1,0.0028
309,1,0.0028
310,1,0.0028
311,1,0.0028
312,1,0.0028
313,1,0.0028
314,1,0.0028
315,1,0.0028
316,1,0.0028
317,2,0.0041
318,1,0.0028
319,1,0.0028
320,1,0.0028
321,1,0.0028
322,1,0.0028
323,1,0.0028
324,1,0.0028
325,1,0.0028
326,1,0.0028
327,1,0.0028
328,1,0.0028
329,1,0.0028
330,1,0.0028
331,1,0.0028
332,1,0.0028
333,1,0.0028
334,1,0.0028
335,1,0.0028
336,1,0.0028
337,1,0.0028
338,1,0.0028
339,1,0.0028
340,1,0.0028
341,1,0.0028
342,1,0.0028
343,1,0.0028
344,1,0.0028
345,1,0.0028
346,1,0.0028
347,1,0.0028
348,1,0.0028
349,1,0.0028
350,1,0.0028
351,1,0.0028
352,1,0.0028
353,1,0.0028
354,2,0.0041
355,1,0.0028
356,1,0.0028
357,1,0.0028
358,1,0.0028
359,1,0.0028
360,1,0.0028
361,1,0.0028
362,1,0.0028
363,1,0.0028
364,1,0.0028
365,1,0.0028
366,1,0.0028
367,1,0.0028
368,1,0.0028
369,1,0.0028
370,2,0.004
371,1,0.0028
372,1,0.0028
373,1,0.0028
374,2,0.0042
375,1,0.0028
376,1,0.0028
377,1,0.0028
378,1,0.0028
379,1,0.0028
