radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.25925925925925924,0.21516100039263597,1.2049547026931027,81
220,0.35802469135802467,0.3496835858519549,1.0238532943596648,81
280,0.4567901234567901,0.48046920309369856,0.9507167587757114,81
340,0.5802469135802469,0.5867676231146737,0.9888870665702146,81
400,0.6172839506172839,0.6658010342515447,0.9271297562810173,81
460,0.7283950617283951,0.7260877143396489,1.0031777805121584,81
520,0.8024691358024691,0.7753916142411144,1.0349210915672022,81
580,0.8395061728395061,0.8144626500633407,1.0307485220767554,81
640,0.8765432098765432,0.8488308069754811,1.032647734593665,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.13414634146341464,0.15425790180764862,0.8696237916595545,82
160,0.2682926829268293,0.32883156233625094,0.815896993040112,82
220,0.3780487804878049,0.46972736645190577,0.8048259639275507,82
280,0.47560975609756095,0.5728197073073504,0.8302957283597249,82
340,0.5487804878048781,0.642976664521194,0.8534998516836361,82
400,0.5609756097560976,0.6921978606887305,0.8104266736651455,82
460,0.6097560975609756,0.7343686324586104,0.830313374795923,82
520,0.6829268292682927,0.7741028833071679,0.8822171367592025,82
580,0.7073170731707317,0.8115897980257654,0.8715204095607381,82
640,0.7317073170731707,0.84549178155766,0.8654221519754305,82
700,0.7682926829268293,0.8759312354290666,0.8771152938169723,82
