og_coord,closest_coord,dist
"(1237, 759)","(1392, 676)",175.824
"(4799, 5326)","(4860, 5111)",223.486
"(6384, 6027)","(6262, 6242)",247.202
"(5583, 5531)","(5513, 5659)",145.89
"(7007, 6548)","(7098, 6385)",186.682
"(7609, 7664)","(7488, 7344)",342.113
"(3003, 2347)","(2973, 2189)",160.823
"(2877, 2752)","(2875, 2650)",102.02
"(2406, 2543)","(2492, 2489)",101.548
"(5369, 5241)","(5062, 5332)",320.203
"(3177, 3512)","(3019, 3252)",304.243
"(5513, 5659)","(5583, 5531)",145.89
"(2303, 2524)","(2406, 2543)",104.738
"(2349, 1921)","(2275, 2188)",277.065
"(3098, 2118)","(2973, 2189)",143.757
"(6884, 6034)","(7098, 6385)",411.092
"(1443, 654)","(1392, 676)",55.543
"(4687, 4390)","(4917, 4742)",420.481
"(4074, 5172)","(4047, 5228)",62.169
"(2764, 1946)","(2973, 2189)",320.515
"(1443, 899)","(1396, 893)",47.381
"(7693, 7024)","(7828, 6940)",159.0
"(2492, 2489)","(2406, 2543)",101.548
"(7562, 7223)","(7606, 7206)",47.17
"(4551, 5272)","(4799, 5326)",253.811
"(2900, 3143)","(2772, 3180)",133.24
"(1392, 676)","(1443, 654)",55.543
"(3769, 3360)","(3667, 3341)",103.755
"(2012, 1703)","(1981, 1392)",312.541
"(4417, 4002)","(4295, 4087)",148.691
"(2875, 2650)","(2909, 2558)",98.082
"(1866, 1406)","(1981, 1392)",115.849
"(6467, 6866)","(6318, 6691)",229.839
"(2275, 2188)","(2349, 1921)",277.065
"(3183, 2652)","(3302, 2815)",201.817
"(5216, 5553)","(5062, 5332)",269.364
"(4047, 5228)","(4074, 5172)",62.169
"(6318, 6691)","(6467, 6866)",229.839
"(3310, 2311)","(3098, 2118)",286.693
"(7828, 6940)","(7935, 7051)",154.175
"(7488, 7344)","(7434, 7360)",56.321
"(1981, 1392)","(1866, 1406)",115.849
"(7098, 6385)","(7007, 6548)",186.682
"(5531, 4782)","(5589, 4833)",77.233
"(4917, 4742)","(4995, 4922)",196.173
"(6255, 5678)","(6371, 5758)",140.911
"(2342, 1356)","(2308, 1246)",115.135
"(2308, 1246)","(2342, 1356)",115.135
"(1379, 962)","(1396, 893)",71.063
"(2973, 2189)","(3098, 2118)",143.757
"(2909, 2558)","(2875, 2650)",98.082
"(6262, 6242)","(6197, 6327)",107.005
"(3019, 3252)","(2900, 3143)",161.375
"(4995, 4922)","(5145, 4950)",152.591
"(4295, 4087)","(4417, 4002)",148.691
"(5589, 4833)","(5531, 4782)",77.233
"(3993, 5108)","(4074, 5172)",103.233
"(5062, 5332)","(4799, 5326)",263.068
"(5685, 5749)","(5513, 5659)",194.124
"(7236, 7376)","(7305, 7484)",128.16
"(6789, 6661)","(6964, 6822)",237.794
"(4133, 4653)","(4194, 4626)",66.708
"(3667, 3341)","(3769, 3360)",103.755
"(7305, 7484)","(7236, 7376)",128.16
"(7606, 7206)","(7562, 7223)",47.17
"(4151, 3730)","(3997, 3749)",155.168
"(7434, 7360)","(7488, 7344)",56.321
"(6371, 5758)","(6255, 5678)",140.911
"(1396, 893)","(1443, 899)",47.381
"(3248, 2980)","(3302, 2815)",173.612
"(4860, 5111)","(4799, 5326)",223.486
"(6197, 6327)","(6262, 6242)",107.005
"(5145, 4950)","(4995, 4922)",152.591
"(3779, 4058)","(3997, 3749)",378.16
"(3997, 3749)","(4151, 3730)",155.168
"(3589, 3439)","(3667, 3341)",125.252
"(2772, 3180)","(2900, 3143)",133.24
"(7935, 7051)","(7828, 6940)",154.175
"(3302, 2815)","(3248, 2980)",173.612
"(4194, 4626)","(4133, 4653)",66.708
"(6668, 7032)","(6467, 6866)",260.686
"(6964, 6822)","(6789, 6661)",237.794
