og_coord,closest_coord,dist
"(4482, 4620)","(4339, 4529)",169.499
"(2910, 2963)","(2712, 2711)",320.481
"(3366, 2198)","(3022, 2314)",363.032
"(7621, 7140)","(7601, 7239)",101.0
"(4031, 3817)","(3827, 3679)",246.293
"(3022, 2314)","(3001, 2364)",54.231
"(4753, 4694)","(4895, 4569)",189.18
"(4112, 4897)","(4012, 4480)",428.823
"(6241, 6042)","(6250, 5934)",108.374
"(3896, 3338)","(3827, 3679)",347.911
"(4964, 5511)","(4821, 5535)",145.0
"(4339, 4529)","(4354, 4428)",102.108
"(3001, 2364)","(3022, 2314)",54.231
"(7201, 7482)","(7394, 7479)",193.023
"(5802, 5109)","(5664, 5004)",173.404
"(4413, 4021)","(4478, 4144)",139.119
"(2433, 2595)","(2503, 2702)",127.863
"(2712, 2711)","(2775, 2587)",139.086
"(5419, 5435)","(5368, 5240)",201.559
"(7178, 6556)","(7156, 6633)",80.081
"(1368, 794)","(1433, 1077)",290.369
"(7156, 6633)","(7088, 6609)",72.111
"(5995, 5793)","(5960, 5977)",187.299
"(6232, 6664)","(6291, 6514)",161.186
"(5960, 5977)","(5883, 6041)",100.125
"(4301, 4105)","(4413, 4021)",140.0
"(7601, 7239)","(7621, 7140)",101.0
"(7088, 6609)","(7156, 6633)",72.111
"(2691, 1844)","(2688, 1919)",75.06
"(2775, 2587)","(2712, 2711)",139.086
"(2908, 2201)","(2849, 2291)",107.615
"(4012, 4480)","(4339, 4529)",330.651
"(7047, 6510)","(7088, 6609)",107.154
"(6717, 6694)","(7047, 6510)",377.831
"(3417, 3449)","(3455, 3520)",80.529
"(4956, 5177)","(4964, 5511)",334.096
"(4557, 5159)","(4737, 5498)",383.824
"(4895, 4569)","(4888, 4480)",89.275
"(6291, 6514)","(6232, 6664)",161.186
"(4478, 4144)","(4503, 4196)",57.697
"(1647, 683)","(1368, 794)",300.27
"(6535, 6217)","(6836, 6211)",301.06
"(8050, 7128)","(7817, 7038)",249.778
"(5772, 4830)","(5664, 5004)",204.793
"(3396, 3950)","(3353, 3820)",136.927
"(2150, 1978)","(2688, 1919)",541.225
"(6250, 5934)","(6263, 5835)",99.85
"(5629, 5279)","(5712, 5342)",104.202
"(7394, 7479)","(7201, 7482)",193.023
"(3827, 3679)","(4031, 3817)",246.293
"(2849, 2291)","(2908, 2201)",107.615
"(2503, 2702)","(2433, 2595)",127.863
"(1433, 1077)","(1368, 794)",290.369
"(6263, 5835)","(6250, 5934)",99.85
"(6057, 6364)","(6042, 6308)",57.974
"(3263, 3563)","(3417, 3449)",191.604
"(7817, 7038)","(7621, 7140)",220.952
"(1972, 1214)","(2156, 1277)",194.487
"(4354, 4428)","(4339, 4529)",102.108
"(6042, 6308)","(6057, 6364)",57.974
"(4888, 4480)","(4895, 4569)",89.275
"(5935, 6115)","(5883, 6041)",90.443
"(4132, 5346)","(4112, 4897)",449.445
"(4673, 4499)","(4753, 4694)",210.772
"(5355, 5759)","(5180, 5497)",315.07
"(2082, 808)","(1972, 1214)",420.638
"(5368, 5240)","(5419, 5435)",201.559
"(5664, 5004)","(5802, 5109)",173.404
"(5883, 6041)","(5935, 6115)",90.443
"(4503, 4196)","(4542, 4186)",40.262
"(7611, 7536)","(7394, 7479)",224.361
"(2156, 1277)","(1972, 1214)",194.487
"(5180, 5497)","(4964, 5511)",216.453
"(3455, 3520)","(3417, 3449)",80.529
"(4737, 5498)","(4821, 5535)",91.788
"(2688, 1919)","(2691, 1844)",75.06
"(3706, 4182)","(3396, 3950)",387.2
"(4821, 5535)","(4737, 5498)",91.788
"(3353, 3820)","(3396, 3950)",136.927
"(5712, 5342)","(5629, 5279)",104.202
"(6836, 6211)","(6535, 6217)",301.06
"(4542, 4186)","(4503, 4196)",40.262
