radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.14634146341463414,0.1504875074976104,0.972449247436422,82
160,0.2073170731707317,0.32066036450430174,0.6465316456906556,82
220,0.2926829268292683,0.469062497350896,0.6239742645857237,82
280,0.43902439024390244,0.5680219947823593,0.7729003353331715,82
340,0.5,0.6426712120638834,0.7780027961642982,82
400,0.5609756097560976,0.7021325088873777,0.7989597442867844,82
460,0.6097560975609756,0.7500918528344948,0.8129085728058377,82
520,0.6219512195121951,0.7890586130321925,0.7882192897206489,82
580,0.6951219512195121,0.82424388283555,0.8433449925380887,82
640,0.7195121951219512,0.8542337040734966,0.84228963536663,82
700,0.7804878048780488,0.883015292678521,0.883889340704998,82
