og_coord,starfish_coord,dist
"(2529.912, 2037.072)","(2539.0, 2027.0)",13.566
"(2559.216, 2013.096)","(2539.0, 2027.0)",24.536
"(4407.144, 4847.592)","(4389.0, 4868.0)",27.307
"(6938.832, 6080.136)","(6969.0, 6108.0)",41.067
"(6943.272, 6067.704)","(6969.0, 6108.0)",47.809
"(2804.304, 3115.992)","(2854.0, 3140.0)",55.191
"(3922.296, 5215.224)","(3878.0, 5175.0)",59.834
"(5629.032, 5827.056)","(5619.0, 5756.0)",71.761
"(3009.432, 2172.048)","(3038.0, 2239.0)",72.792
"(4715.28, 5350.2)","(4728.0, 5275.0)",76.268
"(6673.32, 6740.808)","(6738.0, 6698.0)",77.563
"(7238.088, 7387.272)","(7151.0, 7388.0)",87.091
"(6650.232, 6724.824)","(6738.0, 6698.0)",91.776
"(2996.112, 2148.96)","(3038.0, 2239.0)",99.307
"(3769.56, 3591.96)","(3700.0, 3520.0)",100.084
"(4308.576, 4352.976)","(4297.0, 4461.0)",108.642
"(4755.24, 5380.392)","(4728.0, 5275.0)",108.855
"(4187.808, 4779.216)","(4108.0, 4702.0)",111.048
"(4331.664, 4164.72)","(4231.0, 4115.0)",112.273
"(5119.32, 4979.904)","(5033.0, 5061.0)",118.439
"(4331.664, 4347.648)","(4297.0, 4461.0)",118.534
"(5139.744, 4990.56)","(5033.0, 5061.0)",127.891
"(6198.24, 6628.032)","(6156.0, 6506.0)",129.136
"(4305.912, 4331.664)","(4297.0, 4461.0)",129.643
"(4677.096, 5065.152)","(4768.0, 4972.0)",130.157
"(4335.216, 4193.136)","(4231.0, 4115.0)",130.254
"(5185.032, 5280.936)","(5232.0, 5156.0)",133.473
"(7890.768, 7040.064)","(7808.0, 6935.0)",133.75
"(5128.2, 4966.584)","(5033.0, 5061.0)",134.08
"(3908.088, 3958.704)","(3916.0, 3822.0)",136.933
"(7237.2, 7281.6)","(7151.0, 7388.0)",136.936
"(6238.2, 6623.592)","(6156.0, 6506.0)",143.474
"(2419.8, 2242.2)","(2423.0, 2096.0)",146.235
"(2682.648, 1458.096)","(2611.0, 1586.0)",146.604
"(6588.072, 5962.032)","(6522.0, 5825.0)",152.129
"(4081.248, 4085.688)","(4231.0, 4115.0)",152.594
"(6551.664, 5976.24)","(6522.0, 5825.0)",154.122
"(5245.416, 5310.24)","(5232.0, 5156.0)",154.822
"(3927.624, 3979.128)","(3916.0, 3822.0)",157.557
"(4662.0, 5089.128)","(4768.0, 4972.0)",157.971
"(5160.168, 4963.92)","(5033.0, 5061.0)",159.988
"(1408.368, 1056.72)","(1441.0, 900.0)",160.081
"(2848.704, 2978.352)","(2854.0, 3140.0)",161.735
"(3852.144, 3462.312)","(3700.0, 3520.0)",162.714
"(4668.216, 5100.672)","(4768.0, 4972.0)",162.829
"(6577.416, 5979.792)","(6522.0, 5825.0)",164.413
"(5172.6, 5310.24)","(5232.0, 5156.0)",165.283
"(3044.064, 1924.296)","(2883.0, 1882.0)",166.525
"(3866.352, 3502.272)","(3700.0, 3520.0)",167.294
"(3921.408, 3991.56)","(3916.0, 3822.0)",169.646
"(3889.44, 3993.336)","(3916.0, 3822.0)",173.382
"(2411.808, 2272.392)","(2423.0, 2096.0)",176.747
"(1403.928, 1073.592)","(1441.0, 900.0)",177.506
"(7787.76, 7112.88)","(7808.0, 6935.0)",179.028
"(3863.688, 3440.112)","(3700.0, 3520.0)",182.142
"(5214.336, 5338.656)","(5232.0, 5156.0)",183.508
"(4795.2, 4505.712)","(4692.0, 4658.0)",183.962
"(3919.632, 4009.32)","(3916.0, 3822.0)",187.355
"(3060.936, 1942.056)","(2883.0, 1882.0)",187.798
"(1416.36, 1094.016)","(1441.0, 900.0)",195.574
"(6713.28, 6199.128)","(6618.0, 6371.0)",196.515
"(1401.264, 1094.904)","(1441.0, 900.0)",198.913
"(2710.176, 2140.08)","(2539.0, 2027.0)",205.154
"(2213.784, 1030.08)","(2020.0, 1123.0)",214.91
"(6722.16, 6176.04)","(6618.0, 6371.0)",221.04
"(3885.888, 3348.648)","(3660.0, 3357.0)",226.042
"(2233.32, 1040.736)","(2020.0, 1123.0)",228.632
"(5106.0, 5352.864)","(5232.0, 5156.0)",233.734
"(3147.072, 3638.136)","(3100.0, 3871.0)",237.574
"(5065.152, 5329.776)","(5232.0, 5156.0)",240.907
"(5067.816, 5359.08)","(4853.0, 5483.0)",247.996
"(3145.296, 3623.928)","(3100.0, 3871.0)",251.19
"(3093.792, 3615.936)","(3100.0, 3871.0)",255.14
"(2690.64, 2381.616)","(2472.0, 2520.0)",258.754
"(6715.056, 6052.608)","(6969.0, 6108.0)",259.915
"(3126.648, 3599.952)","(3100.0, 3871.0)",272.355
"(2746.584, 2391.384)","(2472.0, 2520.0)",303.214
"(4993.224, 5758.68)","(4853.0, 5483.0)",309.293
"(4953.264, 5779.104)","(4853.0, 5483.0)",312.619
"(6141.408, 5685.864)","(6121.0, 6077.0)",391.668
"(8095.896, 7325.112)","(7808.0, 6935.0)",484.842
