og_coord,closest_coord,dist
"(4611.384, 4490.616)","(4660.224, 4476.408)",57.28001396647874
"(4660.224, 4476.408)","(4611.384, 4490.616)",57.28001396647874
"(2439.336, 1936.728)","(2433.12, 1990.008)",60.40695324215582
"(2433.12, 1990.008)","(2439.336, 1936.728)",60.40695324215582
"(2066.376, 1204.128)","(2098.344, 1250.304)",63.245553203367585
"(2098.344, 1250.304)","(2066.376, 1204.128)",63.245553203367585
"(3551.112, 4537.68)","(3509.376, 4580.304)",67.17886572427373
"(3509.376, 4580.304)","(3551.112, 4537.68)",67.17886572427373
"(3190.584, 3306.912)","(3150.624, 3258.072)",71.06335201775947
"(3150.624, 3258.072)","(3190.584, 3306.912)",71.06335201775947
"(2349.648, 2336.328)","(2301.696, 2287.488)",77.07788269017254
"(2301.696, 2287.488)","(2349.648, 2336.328)",77.07788269017254
"(2143.632, 1389.72)","(2210.232, 1419.912)",82.34682750416071
"(2210.232, 1419.912)","(2143.632, 1389.72)",82.34682750416071
"(2159.616, 2374.512)","(2125.872, 2308.8)",83.18653737234169
"(2125.872, 2308.8)","(2159.616, 2374.512)",83.18653737234169
"(1247.64, 960.816)","(1307.136, 909.312)",88.61715409558128
"(1307.136, 909.312)","(1247.64, 960.816)",88.61715409558128
"(1742.256, 976.8)","(1696.968, 1061.16)",107.82393055347222
"(1696.968, 1061.16)","(1742.256, 976.8)",107.82393055347222
"(2875.344, 3384.168)","(2869.128, 3286.488)",110.22250223978767
"(2869.128, 3286.488)","(2875.344, 3384.168)",110.22250223978767
"(2923.296, 1827.504)","(3000.552, 1889.664)",111.66467659918243
"(3000.552, 1889.664)","(2923.296, 1827.504)",111.66467659918243
"(2115.216, 2069.928)","(2185.368, 2148.96)",119.00420160649792
"(2185.368, 2148.96)","(2115.216, 2069.928)",119.00420160649792
"(6886.44, 6154.728)","(6777.216, 6153.84)",123.00406497347964
"(6777.216, 6153.84)","(6886.44, 6154.728)",123.00406497347964
"(2686.2, 2091.24)","(2793.648, 2116.104)",124.19742348374221
"(2793.648, 2116.104)","(2686.2, 2091.24)",124.19742348374221
"(5514.48, 5125.536)","(5606.832, 5192.136)",128.22246293064254
"(5606.832, 5192.136)","(5514.48, 5125.536)",128.22246293064254
"(2688.864, 2206.68)","(2686.2, 2091.24)",130.034610777285
"(3642.576, 3591.072)","(3742.92, 3652.344)",132.4009063413087
"(3742.92, 3652.344)","(3642.576, 3591.072)",132.4009063413087
"(3476.52, 4694.856)","(3509.376, 4580.304)",134.2013412749664
"(1930.512, 1208.568)","(1815.96, 1162.392)",139.08630414242805
"(1815.96, 1162.392)","(1930.512, 1208.568)",139.08630414242805
"(3445.44, 3104.448)","(3406.368, 2983.68)",142.9405470816451
"(3406.368, 2983.68)","(3445.44, 3104.448)",142.9405470816451
"(1888.776, 1329.336)","(1930.512, 1208.568)",143.8923208513922
"(4159.392, 4084.8)","(4262.4, 4007.544)",145.0
"(4262.4, 4007.544)","(4159.392, 4084.8)",145.0
"(5693.856, 5737.368)","(5576.64, 5683.2)",145.41320435228707
"(5576.64, 5683.2)","(5693.856, 5737.368)",145.41320435228707
"(2397.6, 2116.992)","(2433.12, 1990.008)",148.48905683584903
"(5454.984, 5446.104)","(5518.92, 5321.784)",157.42934923323543
"(5518.92, 5321.784)","(5454.984, 5446.104)",157.42934923323543
"(2069.04, 1058.496)","(2066.376, 1204.128)",164.02743672934722
