radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.25925925925925924,0.21516100039263597,1.2049547026931027,81
220,0.35802469135802467,0.3496835858519549,1.0238532943596648,81
280,0.4567901234567901,0.48046920309369856,0.9507167587757114,81
340,0.5802469135802469,0.5867676231146737,0.9888870665702146,81
400,0.6172839506172839,0.6658010342515447,0.9271297562810173,81
460,0.7283950617283951,0.7260877143396489,1.0031777805121584,81
520,0.8024691358024691,0.7753916142411144,1.0349210915672022,81
580,0.8395061728395061,0.8144626500633407,1.0307485220767554,81
640,0.8765432098765432,0.8488308069754811,1.032647734593665,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.18292682926829268,0.15243490475252183,1.200032430664581,82
160,0.2926829268292683,0.32385265971417726,0.9037533521805303,82
220,0.35365853658536583,0.47969468262545484,0.7372575711069578,82
280,0.43902439024390244,0.6025281980103825,0.7286370856892865,82
340,0.5,0.688835816064966,0.7258623729182566,82
400,0.573170731707317,0.7507540340641518,0.7634600757381208,82
460,0.6341463414634146,0.7934749235042151,0.7992014904048141,82
520,0.6829268292682927,0.8302678849753712,0.8225379321862496,82
580,0.7682926829268293,0.861920326944401,0.8913732034264795,82
640,0.7682926829268293,0.8885889040673214,0.8646210631374504,82
700,0.7926829268292683,0.9117109383200377,0.8694454497715075,82
