og_coord,closest_coord,dist
"(4668.216, 5100.672)","(4662.0, 5089.128)",13.111162877487311
"(4662.0, 5089.128)","(4668.216, 5100.672)",13.111162877487311
"(3921.408, 3991.56)","(3927.624, 3979.128)",13.899398548138457
"(3927.624, 3979.128)","(3921.408, 3991.56)",13.899398548138457
"(3145.296, 3623.928)","(3147.072, 3638.136)",14.318569760978344
"(3147.072, 3638.136)","(3145.296, 3623.928)",14.318569760978344
"(1401.264, 1094.904)","(1416.36, 1094.016)",15.122095092942644
"(1416.36, 1094.016)","(1401.264, 1094.904)",15.122095092942644
"(5128.2, 4966.584)","(5119.32, 4979.904)",16.008647663060685
"(5119.32, 4979.904)","(5128.2, 4966.584)",16.008647663060685
"(1408.368, 1056.72)","(1403.928, 1073.592)",17.446431841497013
"(1403.928, 1073.592)","(1408.368, 1056.72)",17.446431841497013
"(3919.632, 4009.32)","(3921.408, 3991.56)",17.848579103110904
"(6577.416, 5979.792)","(6588.072, 5962.032)",20.71154113049067
"(6588.072, 5962.032)","(6577.416, 5979.792)",20.71154113049067
"(4305.912, 4331.664)","(4308.576, 4352.976)",21.477854641467207
"(4308.576, 4352.976)","(4305.912, 4331.664)",21.477854641467207
"(2213.784, 1030.08)","(2233.32, 1040.736)",22.253216216987738
"(2233.32, 1040.736)","(2213.784, 1030.08)",22.253216216987738
"(5139.744, 4990.56)","(5119.32, 4979.904)",23.036712265425336
"(4331.664, 4347.648)","(4308.576, 4352.976)",23.694795377888006
"(3060.936, 1942.056)","(3044.064, 1924.296)",24.496570862061688
"(3044.064, 1924.296)","(3060.936, 1942.056)",24.496570862061688
"(6713.28, 6199.128)","(6722.16, 6176.04)",24.736817580278792
"(6722.16, 6176.04)","(6713.28, 6199.128)",24.736817580278792
"(3863.688, 3440.112)","(3852.144, 3462.312)",25.022068979203127
"(3852.144, 3462.312)","(3863.688, 3440.112)",25.022068979203127
"(6551.664, 5976.24)","(6577.416, 5979.792)",25.995811354909183
"(3009.432, 2172.048)","(2996.112, 2148.96)",26.65479589117088
"(2996.112, 2148.96)","(3009.432, 2172.048)",26.65479589117088
"(6650.232, 6724.824)","(6673.32, 6740.808)",28.08102562229521
"(6673.32, 6740.808)","(6650.232, 6724.824)",28.08102562229521
"(3908.088, 3958.704)","(3927.624, 3979.128)",28.262962902002748
"(4677.096, 5065.152)","(4662.0, 5089.128)",28.33262769317329
"(4331.664, 4164.72)","(4335.216, 4193.136)",28.637139521956687
"(4335.216, 4193.136)","(4331.664, 4164.72)",28.637139521956687
"(5067.816, 5359.08)","(5065.152, 5329.776)",29.42484174978693
"(5065.152, 5329.776)","(5067.816, 5359.08)",29.42484174978693
"(3126.648, 3599.952)","(3145.296, 3623.928)",30.37427332464057
"(2419.8, 2242.2)","(2411.808, 2272.392)",31.231857581642554
"(2411.808, 2272.392)","(2419.8, 2242.2)",31.231857581642554
"(5185.032, 5280.936)","(5172.6, 5310.24)",31.832044232188416
"(5172.6, 5310.24)","(5185.032, 5280.936)",31.832044232188416
"(3889.44, 3993.336)","(3921.408, 3991.56)",32.01729532612006
"(5160.168, 4963.92)","(5128.2, 4966.584)",32.078807957902505
"(3093.792, 3615.936)","(3126.648, 3599.952)",36.53772012591936
"(2559.216, 2013.096)","(2529.912, 2037.072)",37.862553955062246
"(2529.912, 2037.072)","(2559.216, 2013.096)",37.862553955062246
"(5106.0, 5352.864)","(5067.816, 5359.08)",38.68664513756678
"(6198.24, 6628.032)","(6238.2, 6623.592)",40.205910013330225
"(6238.2, 6623.592)","(6198.24, 6628.032)",40.205910013330225
"(5214.336, 5338.656)","(5245.416, 5310.24)",42.112177051299604
"(5245.416, 5310.24)","(5214.336, 5338.656)",42.112177051299604
"(3866.352, 3502.272)","(3852.144, 3462.312)",42.41071638159399
"(4993.224, 5758.68)","(4953.264, 5779.104)",44.876958185688146
"(4953.264, 5779.104)","(4993.224, 5758.68)",44.876958185688146
"(4755.24, 5380.392)","(4715.28, 5350.2)",50.08351489262713
"(4715.28, 5350.2)","(4755.24, 5380.392)",50.08351489262713
"(2690.64, 2381.616)","(2746.584, 2391.384)",56.790359745294765
"(2746.584, 2391.384)","(2690.64, 2381.616)",56.790359745294765
"(3885.888, 3348.648)","(3863.688, 3440.112)",94.11962226868519
"(7238.088, 7387.272)","(7237.2, 7281.6)",105.67573102656971
"(7237.2, 7281.6)","(7238.088, 7387.272)",105.67573102656971
"(6715.056, 6052.608)","(6722.16, 6176.04)",123.63626264166979
"(7787.76, 7112.88)","(7890.768, 7040.064)",126.14601824869436
"(7890.768, 7040.064)","(7787.76, 7112.88)",126.14601824869436
"(3769.56, 3591.96)","(3866.352, 3502.272)",131.9569195154237
"(2848.704, 2978.352)","(2804.304, 3115.992)",144.62409757713303
"(2804.304, 3115.992)","(2848.704, 2978.352)",144.62409757713303
"(4081.248, 4085.688)","(3919.632, 4009.32)",178.7506723903437
"(2710.176, 2140.08)","(2559.216, 2013.096)",197.2659571644332
"(6938.832, 6080.136)","(6715.056, 6052.608)",225.46283276850832
"(4187.808, 4779.216)","(4407.144, 4847.592)",229.74672635752617
"(4407.144, 4847.592)","(4187.808, 4779.216)",229.74672635752617
"(8095.896, 7325.112)","(7890.768, 7040.064)",351.1835114124804
"(4795.2, 4505.712)","(4331.664, 4347.648)",489.7446797995872
"(6141.408, 5685.864)","(6551.664, 5976.24)",502.6213355121325
"(3922.296, 5215.224)","(4187.808, 4779.216)",510.4895671882041
"(5629.032, 5827.056)","(6141.408, 5685.864)",531.473749342336
"(2682.648, 1458.096)","(2559.216, 2013.096)",568.5599868298859
