og_coord,starfish_coord,dist
"(4715.28, 5350.2)","(4722.0, 5342.0)",10.602
"(6938.832, 6080.136)","(6923.0, 6092.0)",19.784
"(7787.76, 7112.88)","(7795.0, 7133.0)",21.383
"(2419.8, 2242.2)","(2399.0, 2227.0)",25.762
"(3009.432, 2172.048)","(3020.0, 2196.0)",26.18
"(6943.272, 6067.704)","(6923.0, 6092.0)",31.643
"(2411.808, 2272.392)","(2399.0, 2227.0)",47.164
"(4755.24, 5380.392)","(4722.0, 5342.0)",50.782
"(2996.112, 2148.96)","(3020.0, 2196.0)",52.758
"(3889.44, 3993.336)","(3855.0, 4035.0)",54.056
"(3919.632, 4009.32)","(3855.0, 4035.0)",69.547
"(6238.2, 6623.592)","(6298.0, 6665.0)",72.737
"(3921.408, 3991.56)","(3855.0, 4035.0)",79.354
"(3927.624, 3979.128)","(3855.0, 4035.0)",91.629
"(3908.088, 3958.704)","(3855.0, 4035.0)",92.948
"(2529.912, 2037.072)","(2597.0, 2108.0)",97.63
"(2804.304, 3115.992)","(2876.0, 3184.0)",98.82
"(3885.888, 3348.648)","(3797.0, 3305.0)",99.026
"(2559.216, 2013.096)","(2597.0, 2108.0)",102.149
"(6551.664, 5976.24)","(6531.0, 5876.0)",102.348
"(6588.072, 5962.032)","(6531.0, 5876.0)",103.241
"(6141.408, 5685.864)","(6137.0, 5791.0)",105.228
"(6198.24, 6628.032)","(6298.0, 6665.0)",106.389
"(4662.0, 5089.128)","(4553.0, 5076.0)",109.788
"(7238.088, 7387.272)","(7222.0, 7497.0)",110.901
"(6577.416, 5979.792)","(6531.0, 5876.0)",113.698
"(2710.176, 2140.08)","(2597.0, 2108.0)",117.635
"(4668.216, 5100.672)","(4553.0, 5076.0)",117.828
"(4407.144, 4847.592)","(4290.0, 4863.0)",118.153
"(3044.064, 1924.296)","(2924.0, 1901.0)",122.303
"(4677.096, 5065.152)","(4553.0, 5076.0)",124.569
"(3147.072, 3638.136)","(3272.0, 3641.0)",124.961
"(5185.032, 5280.936)","(5262.0, 5181.0)",126.14
"(3145.296, 3623.928)","(3272.0, 3641.0)",127.849
"(5245.416, 5310.24)","(5262.0, 5181.0)",130.3
"(4081.248, 4085.688)","(4116.0, 3960.0)",130.404
"(4187.808, 4779.216)","(4290.0, 4863.0)",132.148
"(7890.768, 7040.064)","(7795.0, 7133.0)",133.449
"(2233.32, 1040.736)","(2305.0, 1159.0)",138.291
"(3060.936, 1942.056)","(2924.0, 1901.0)",142.958
"(4331.664, 4164.72)","(4429.0, 4055.0)",146.672
"(6715.056, 6052.608)","(6823.0, 5950.0)",148.931
"(3863.688, 3440.112)","(3797.0, 3305.0)",150.674
"(3126.648, 3599.952)","(3272.0, 3641.0)",151.037
"(5172.6, 5310.24)","(5262.0, 5181.0)",157.148
"(2213.784, 1030.08)","(2305.0, 1159.0)",157.926
"(6673.32, 6740.808)","(6818.0, 6814.0)",162.14
"(4795.2, 4505.712)","(4637.0, 4469.0)",162.404
"(5214.336, 5338.656)","(5262.0, 5181.0)",164.704
"(3852.144, 3462.312)","(3797.0, 3305.0)",166.697
"(4335.216, 4193.136)","(4429.0, 4055.0)",166.964
"(3093.792, 3615.936)","(3272.0, 3641.0)",179.962
"(7237.2, 7281.6)","(7221.0, 7099.0)",183.317
"(6650.232, 6724.824)","(6818.0, 6814.0)",189.996
"(5067.816, 5359.08)","(4934.0, 5497.0)",192.168
"(8095.896, 7325.112)","(8012.0, 7136.0)",206.886
"(2848.704, 2978.352)","(2876.0, 3184.0)",207.452
"(3866.352, 3502.272)","(3797.0, 3305.0)",209.107
"(5065.152, 5329.776)","(4934.0, 5497.0)",212.52
"(6722.16, 6176.04)","(6923.0, 6092.0)",217.714
"(5106.0, 5352.864)","(4934.0, 5497.0)",224.409
"(5139.744, 4990.56)","(5262.0, 5181.0)",226.305
"(6713.28, 6199.128)","(6923.0, 6092.0)",235.497
"(5160.168, 4963.92)","(5262.0, 5181.0)",239.778
"(5629.032, 5827.056)","(5726.0, 6052.0)",244.954
"(5119.32, 4979.904)","(5262.0, 5181.0)",246.571
"(3922.296, 5215.224)","(4110.0, 5049.0)",250.725
"(5128.2, 4966.584)","(5262.0, 5181.0)",252.738
"(4993.224, 5758.68)","(4934.0, 5497.0)",268.298
"(4953.264, 5779.104)","(4934.0, 5497.0)",282.761
"(3769.56, 3591.96)","(3797.0, 3305.0)",288.269
"(2690.64, 2381.616)","(2597.0, 2108.0)",289.196
"(4305.912, 4331.664)","(4429.0, 4055.0)",302.81
"(4331.664, 4347.648)","(4429.0, 4055.0)",308.411
"(4308.576, 4352.976)","(4006.0, 4418.0)",309.484
"(2746.584, 2391.384)","(2791.0, 2708.0)",319.716
"(1416.36, 1094.016)","(1677.0, 1293.0)",327.914
"(1401.264, 1094.904)","(1677.0, 1293.0)",339.518
"(2682.648, 1458.096)","(2434.0, 1695.0)",343.438
"(1403.928, 1073.592)","(1677.0, 1293.0)",350.297
"(1408.368, 1056.72)","(1677.0, 1293.0)",357.759
