radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.12195121951219512,0.14980864768161103,0.8140465947692057,82
160,0.2804878048780488,0.32199947579616645,0.8710815574606849,82
220,0.4146341463414634,0.4932573368722261,0.8406041134039344,82
280,0.5121951219512195,0.6092603508719696,0.840683496338091,82
340,0.5609756097560976,0.6878135979136053,0.8155924969464772,82
400,0.5975609756097561,0.7417460812041774,0.8056139300926997,82
460,0.6219512195121951,0.7734580009418577,0.8041176363226326,82
520,0.6829268292682927,0.8025882547051705,0.8509055861017613,82
580,0.7195121951219512,0.8322189349785312,0.8645708056865019,82
640,0.7560975609756098,0.8611791636488418,0.877979394870635,82
700,0.7926829268292683,0.8870617107005468,0.8936051655338116,82
