og_coord,closest_coord,dist
"(1344.0, 8833.0)","(1345.0, 8828.0)",5.099
"(1345.0, 8828.0)","(1344.0, 8833.0)",5.099
"(3343.0, 3543.0)","(3347.0, 3537.0)",7.211
"(3347.0, 3537.0)","(3343.0, 3543.0)",7.211
"(4055.0, 6209.0)","(4058.0, 6202.0)",7.616
"(4058.0, 6202.0)","(4055.0, 6209.0)",7.616
"(1814.0, 6257.0)","(1812.0, 6265.0)",8.246
"(1812.0, 6265.0)","(1814.0, 6257.0)",8.246
"(5078.0, 1843.0)","(5073.0, 1836.0)",8.602
"(5073.0, 1836.0)","(5078.0, 1843.0)",8.602
"(909.0, 9632.0)","(902.0, 9626.0)",9.22
"(902.0, 9626.0)","(909.0, 9632.0)",9.22
"(5149.0, 2478.0)","(5144.0, 2486.0)",9.434
"(5144.0, 2486.0)","(5149.0, 2478.0)",9.434
"(1520.0, 8673.0)","(1523.0, 8663.0)",10.44
"(1414.0, 5142.0)","(1411.0, 5132.0)",10.44
"(1411.0, 5132.0)","(1414.0, 5142.0)",10.44
"(1523.0, 8663.0)","(1520.0, 8673.0)",10.44
"(1304.0, 5171.0)","(1294.0, 5176.0)",11.18
"(1294.0, 5176.0)","(1304.0, 5171.0)",11.18
"(3568.0, 4779.0)","(3578.0, 4773.0)",11.662
"(3578.0, 4773.0)","(3568.0, 4779.0)",11.662
"(3440.0, 4128.0)","(3449.0, 4136.0)",12.042
"(3449.0, 4136.0)","(3440.0, 4128.0)",12.042
"(3045.0, 5020.0)","(3046.0, 5032.0)",12.042
"(3046.0, 5032.0)","(3045.0, 5020.0)",12.042
"(1887.0, 6811.0)","(1890.0, 6823.0)",12.369
"(1890.0, 6823.0)","(1887.0, 6811.0)",12.369
"(1918.0, 6229.0)","(1929.0, 6223.0)",12.53
"(1929.0, 6223.0)","(1918.0, 6229.0)",12.53
"(3246.0, 5089.0)","(3249.0, 5076.0)",13.342
"(3249.0, 5076.0)","(3246.0, 5089.0)",13.342
"(3772.0, 4585.0)","(3782.0, 4594.0)",13.454
"(3782.0, 4594.0)","(3772.0, 4585.0)",13.454
"(3950.0, 3856.0)","(3938.0, 3863.0)",13.892
"(3938.0, 3863.0)","(3950.0, 3856.0)",13.892
"(1019.0, 9624.0)","(1024.0, 9637.0)",13.928
"(1024.0, 9637.0)","(1019.0, 9624.0)",13.928
"(1940.0, 6214.0)","(1929.0, 6223.0)",14.213
"(1978.0, 6057.0)","(1965.0, 6064.0)",14.765
"(1965.0, 6064.0)","(1978.0, 6057.0)",14.765
"(3270.0, 2371.0)","(3267.0, 2386.0)",15.297
"(3267.0, 2386.0)","(3270.0, 2371.0)",15.297
"(1212.0, 9366.0)","(1218.0, 9381.0)",16.155
"(1218.0, 9381.0)","(1212.0, 9366.0)",16.155
"(3536.0, 5119.0)","(3552.0, 5116.0)",16.279
"(3552.0, 5116.0)","(3536.0, 5119.0)",16.279
"(3852.0, 4239.0)","(3868.0, 4244.0)",16.763
"(3868.0, 4244.0)","(3852.0, 4239.0)",16.763
"(2791.0, 4779.0)","(2779.0, 4791.0)",16.971
"(2779.0, 4791.0)","(2791.0, 4779.0)",16.971
"(959.0, 9138.0)","(972.0, 9150.0)",17.692
"(972.0, 9150.0)","(959.0, 9138.0)",17.692
"(1321.0, 5165.0)","(1304.0, 5171.0)",18.028
"(2171.0, 5642.0)","(2153.0, 5643.0)",18.028
"(2153.0, 5643.0)","(2171.0, 5642.0)",18.028
"(1149.0, 8238.0)","(1131.0, 8235.0)",18.248
"(1131.0, 8235.0)","(1149.0, 8238.0)",18.248
"(1026.0, 9656.0)","(1024.0, 9637.0)",19.105
"(3229.0, 5080.0)","(3246.0, 5089.0)",19.235
"(3237.0, 3757.0)","(3255.0, 3764.0)",19.313
"(3255.0, 3764.0)","(3237.0, 3757.0)",19.313
"(2944.0, 5327.0)","(2962.0, 5338.0)",21.095
"(2962.0, 5338.0)","(2944.0, 5327.0)",21.095
"(919.0, 8174.0)","(936.0, 8160.0)",22.023
"(936.0, 8160.0)","(919.0, 8174.0)",22.023
"(3594.0, 4148.0)","(3592.0, 4170.0)",22.091
"(3592.0, 4170.0)","(3594.0, 4148.0)",22.091
"(4804.0, 2326.0)","(4782.0, 2321.0)",22.561
"(4782.0, 2321.0)","(4804.0, 2326.0)",22.561
"(1002.0, 9642.0)","(1024.0, 9637.0)",22.561
"(2906.0, 4579.0)","(2889.0, 4564.0)",22.672
"(2889.0, 4564.0)","(2906.0, 4579.0)",22.672
"(1331.0, 9185.0)","(1352.0, 9176.0)",22.847
"(1352.0, 9176.0)","(1331.0, 9185.0)",22.847
"(1085.0, 9252.0)","(1108.0, 9251.0)",23.022
"(1108.0, 9251.0)","(1085.0, 9252.0)",23.022
"(4123.0, 1481.0)","(4105.0, 1466.0)",23.431
"(4105.0, 1466.0)","(4123.0, 1481.0)",23.431
"(2776.0, 5370.0)","(2797.0, 5381.0)",23.707
"(2797.0, 5381.0)","(2776.0, 5370.0)",23.707
"(3913.0, 3071.0)","(3889.0, 3068.0)",24.187
"(3889.0, 3068.0)","(3913.0, 3071.0)",24.187
"(3420.0, 2217.0)","(3400.0, 2231.0)",24.413
"(3400.0, 2231.0)","(3420.0, 2217.0)",24.413
"(2345.0, 5676.0)","(2322.0, 5685.0)",24.698
"(2322.0, 5685.0)","(2345.0, 5676.0)",24.698
"(2914.0, 5148.0)","(2932.0, 5131.0)",24.759
"(1321.0, 9087.0)","(1338.0, 9105.0)",24.759
"(2932.0, 5131.0)","(2914.0, 5148.0)",24.759
"(1338.0, 9105.0)","(1321.0, 9087.0)",24.759
"(1824.0, 6287.0)","(1812.0, 6265.0)",25.06
"(2545.0, 4691.0)","(2527.0, 4709.0)",25.456
"(2527.0, 4709.0)","(2545.0, 4691.0)",25.456
"(1322.0, 9209.0)","(1331.0, 9185.0)",25.632
"(1249.0, 9877.0)","(1248.0, 9903.0)",26.019
"(1336.0, 9626.0)","(1335.0, 9600.0)",26.019
"(1335.0, 9600.0)","(1336.0, 9626.0)",26.019
"(1248.0, 9903.0)","(1249.0, 9877.0)",26.019
"(3700.0, 4069.0)","(3703.0, 4043.0)",26.173
"(3703.0, 4043.0)","(3700.0, 4069.0)",26.173
"(3026.0, 5049.0)","(3046.0, 5032.0)",26.249
"(3438.0, 2294.0)","(3434.0, 2320.0)",26.306
"(3434.0, 2320.0)","(3438.0, 2294.0)",26.306
"(4074.0, 5864.0)","(4051.0, 5878.0)",26.926
"(4051.0, 5878.0)","(4074.0, 5864.0)",26.926
"(3997.0, 3657.0)","(3971.0, 3649.0)",27.203
"(3971.0, 3649.0)","(3997.0, 3657.0)",27.203
"(3251.0, 4923.0)","(3224.0, 4931.0)",28.16
"(3224.0, 4931.0)","(3251.0, 4923.0)",28.16
"(3475.0, 2945.0)","(3453.0, 2963.0)",28.425
"(3453.0, 2963.0)","(3475.0, 2945.0)",28.425
"(3739.0, 3363.0)","(3768.0, 3363.0)",29.0
"(3768.0, 3363.0)","(3739.0, 3363.0)",29.0
"(1216.0, 9723.0)","(1244.0, 9731.0)",29.12
"(1244.0, 9731.0)","(1216.0, 9723.0)",29.12
"(3195.0, 5468.0)","(3220.0, 5483.0)",29.155
"(3220.0, 5483.0)","(3195.0, 5468.0)",29.155
"(4825.0, 2436.0)","(4830.0, 2407.0)",29.428
"(4830.0, 2407.0)","(4825.0, 2436.0)",29.428
"(4279.0, 1629.0)","(4305.0, 1613.0)",30.529
"(4305.0, 1613.0)","(4279.0, 1629.0)",30.529
"(4272.0, 1506.0)","(4241.0, 1504.0)",31.064
"(4241.0, 1504.0)","(4272.0, 1506.0)",31.064
"(913.0, 9105.0)","(890.0, 9126.0)",31.145
"(890.0, 9126.0)","(913.0, 9105.0)",31.145
"(2442.0, 4810.0)","(2470.0, 4795.0)",31.765
"(2470.0, 4795.0)","(2442.0, 4810.0)",31.765
"(3980.0, 1155.0)","(3963.0, 1182.0)",31.906
"(3963.0, 1182.0)","(3980.0, 1155.0)",31.906
"(1939.0, 6564.0)","(1969.0, 6553.0)",31.953
"(1969.0, 6553.0)","(1939.0, 6564.0)",31.953
"(4122.0, 1513.0)","(4123.0, 1481.0)",32.016
"(2448.0, 5492.0)","(2473.0, 5471.0)",32.65
"(2473.0, 5471.0)","(2448.0, 5492.0)",32.65
"(4977.0, 2095.0)","(4969.0, 2127.0)",32.985
"(4969.0, 2127.0)","(4977.0, 2095.0)",32.985
"(3920.0, 5656.0)","(3893.0, 5675.0)",33.015
"(3195.0, 5232.0)","(3196.0, 5265.0)",33.015
"(3893.0, 5675.0)","(3920.0, 5656.0)",33.015
"(3196.0, 5265.0)","(3195.0, 5232.0)",33.015
"(2453.0, 5525.0)","(2448.0, 5492.0)",33.377
"(1209.0, 8177.0)","(1241.0, 8167.0)",33.526
"(1241.0, 8167.0)","(1209.0, 8177.0)",33.526
"(1918.0, 6796.0)","(1887.0, 6811.0)",34.438
"(4691.0, 2436.0)","(4701.0, 2469.0)",34.482
"(4701.0, 2469.0)","(4691.0, 2436.0)",34.482
"(2768.0, 5277.0)","(2793.0, 5253.0)",34.655
"(2793.0, 5253.0)","(2768.0, 5277.0)",34.655
"(5121.0, 2512.0)","(5144.0, 2486.0)",34.713
"(1131.0, 8200.0)","(1131.0, 8235.0)",35.0
"(524.0, 8953.0)","(496.0, 8974.0)",35.0
"(496.0, 8974.0)","(524.0, 8953.0)",35.0
"(1214.0, 9880.0)","(1249.0, 9877.0)",35.128
"(4036.0, 3877.0)","(4031.0, 3842.0)",35.355
"(4031.0, 3842.0)","(4036.0, 3877.0)",35.355
"(2405.0, 4529.0)","(2368.0, 4529.0)",37.0
"(2368.0, 4529.0)","(2405.0, 4529.0)",37.0
"(3983.0, 3768.0)","(3946.0, 3765.0)",37.121
"(3946.0, 3765.0)","(3983.0, 3768.0)",37.121
"(1078.0, 8184.0)","(1082.0, 8221.0)",37.216
"(1082.0, 8221.0)","(1078.0, 8184.0)",37.216
"(1175.0, 8161.0)","(1209.0, 8177.0)",37.577
"(3507.0, 3348.0)","(3508.0, 3386.0)",38.013
"(3508.0, 3386.0)","(3507.0, 3348.0)",38.013
"(3354.0, 2467.0)","(3372.0, 2501.0)",38.471
"(3372.0, 2501.0)","(3354.0, 2467.0)",38.471
"(3172.0, 3357.0)","(3135.0, 3346.0)",38.601
"(3135.0, 3346.0)","(3172.0, 3357.0)",38.601
"(2499.0, 4682.0)","(2527.0, 4709.0)",38.897
"(1048.0, 8756.0)","(1045.0, 8717.0)",39.115
"(3854.0, 5672.0)","(3893.0, 5675.0)",39.115
"(1045.0, 8717.0)","(1048.0, 8756.0)",39.115
"(4290.0, 1541.0)","(4272.0, 1506.0)",39.357
"(1039.0, 8178.0)","(1078.0, 8184.0)",39.459
"(961.0, 9521.0)","(987.0, 9491.0)",39.699
"(987.0, 9491.0)","(961.0, 9521.0)",39.699
"(4368.0, 2077.0)","(4332.0, 2060.0)",39.812
"(4332.0, 2060.0)","(4368.0, 2077.0)",39.812
"(1361.0, 5162.0)","(1321.0, 5165.0)",40.112
"(3933.0, 3727.0)","(3946.0, 3765.0)",40.162
"(4378.0, 1573.0)","(4417.0, 1585.0)",40.804
"(4417.0, 1585.0)","(4378.0, 1573.0)",40.804
"(3677.0, 3747.0)","(3718.0, 3744.0)",41.11
"(3718.0, 3744.0)","(3677.0, 3747.0)",41.11
"(5152.0, 2637.0)","(5124.0, 2606.0)",41.773
"(5124.0, 2606.0)","(5152.0, 2637.0)",41.773
"(3476.0, 3253.0)","(3517.0, 3244.0)",41.976
"(3517.0, 3244.0)","(3476.0, 3253.0)",41.976
"(1565.0, 8658.0)","(1523.0, 8663.0)",42.297
"(3472.0, 3704.0)","(3466.0, 3746.0)",42.426
"(3466.0, 3746.0)","(3472.0, 3704.0)",42.426
