X,Y,cluster_id
2.618,1.61,47
1.834,1.814,151
0.452,2.583,65
1.444,1.146,51
0.92,1.027,103
1.738,1.901,35
1.936,2.709,71
1.36,2.772,23
2.421,1.657,159
1.312,1.319,24
1.748,1.507,145
3.213,3.247,176
3.02,4.308,106
1.908,1.665,41
1.282,1.029,26
2.418,0.849,61
1.943,1.27,42
2.67,1.571,194
1.456,1.125,51
1.298,2.422,6
2.485,3.543,43
3.333,3.728,7
2.241,2.151,21
1.556,1.871,2
1.118,1.505,9
2.07,2.297,132
1.447,2.823,157
2.521,2.865,190
0.78,1.29,78
2.067,1.708,102
2.002,1.935,163
3.169,4.092,203
2.505,3.007,111
1.855,2.087,18
1.421,1.026,148
1.034,1.548,9
2.19,1.962,20
2.272,3.353,12
1.75,1.919,35
2.713,4.322,135
3.147,3.822,128
1.953,2.08,30
3.237,3.327,46
1.948,2.042,30
0.864,0.551,179
1.694,1.901,35
1.556,2.157,45
1.305,2.85,160
3.048,3.569,16
0.737,0.431,192
1.397,2.538,33
2.614,2.592,31
1.71,1.767,169
1.874,2.498,141
2.157,2.733,121
1.397,2.651,33
1.309,1.029,26
2.826,3.783,126
1.24,1.054,26
1.858,2.029,18
1.522,1.307,17
1.958,2.28,112
2.72,3.272,116
1.225,2.652,137
0.74,1.292,78
1.753,1.612,11
2.223,2.281,167
2.282,0.946,67
3.295,3.772,7
2.205,1.538,127
1.507,1.604,158
3.481,4.204,184
2.67,3.313,199
2.829,4.025,139
1.87,1.952,181
3.361,4.232,117
0.484,2.605,65
1.342,1.364,24
2.379,2.501,86
2.48,2.813,22
1.28,2.444,6
1.402,2.55,33
2.321,1.613,191
0.721,0.897,3
1.705,2.654,48
2.076,2.071,200
3.002,3.288,165
0.508,1.218,15
3.111,4.117,198
0.664,0.915,3
2.142,1.93,20
1.957,2.499,10
3.48,4.136,164
2.373,2.45,86
0.552,1.256,15
1.531,2.175,45
2.033,1.36,53
1.673,1.396,14
2.094,1.193,99
0.836,0.731,195
2.204,2.53,5
1.235,2.748,129
0.66,0.879,3
0.924,0.829,105
1.332,1.676,201
2.587,3.195,50
1.233,1.585,173
3.036,3.184,64
1.153,1.147,187
2.57,4.244,108
1.985,2.537,10
1.179,2.371,115
1.15,0.679,19
2.562,2.521,175
1.453,1.918,147
2.31,2.759,37
0.754,1.613,193
0.631,1.453,131
1.173,0.738,100
1.92,1.305,42
2.235,2.487,5
1.889,2.623,71
1.904,2.666,71
2.579,1.474,52
1.313,1.965,140
2.058,1.187,99
1.39,2.606,33
1.244,1.958,178
3.24,3.312,46
1.195,0.9,205
1.125,2.225,171
0.66,1.097,13
3.027,3.58,16
2.748,3.769,172
2.168,1.726,138
1.405,0.947,142
1.384,1.56,197
