og_coord,closest_coord,dist
"(7972, 7135)","(7985.0, 7152.0)",21.401
"(7985, 7152)","(7972.0, 7135.0)",21.401
"(2456, 2016)","(2484.0, 2010.0)",28.636
"(2484, 2010)","(2456.0, 2016.0)",28.636
"(3995, 4690)","(4029.0, 4672.0)",38.471
"(4029, 4672)","(3995.0, 4690.0)",38.471
"(7670, 6927)","(7711.0, 6920.0)",41.593
"(7711, 6920)","(7670.0, 6927.0)",41.593
"(3227, 2665)","(3273.0, 2661.0)",46.174
"(3273, 2661)","(3227.0, 2665.0)",46.174
"(1394, 1102)","(1447.0, 1129.0)",59.481
"(1447, 1129)","(1394.0, 1102.0)",59.481
"(7620, 6880)","(7670.0, 6927.0)",68.622
"(5546, 4835)","(5541.0, 4916.0)",81.154
"(5541, 4916)","(5546.0, 4835.0)",81.154
"(6481, 5801)","(6557.0, 5763.0)",84.971
"(6557, 5763)","(6481.0, 5801.0)",84.971
"(5485, 4981)","(5541.0, 4916.0)",85.796
"(2359, 1350)","(2447.0, 1339.0)",88.685
"(2447, 1339)","(2359.0, 1350.0)",88.685
"(3217, 3766)","(3293.0, 3714.0)",92.087
"(3293, 3714)","(3217.0, 3766.0)",92.087
"(7758, 7334)","(7761.0, 7428.0)",94.048
"(7761, 7428)","(7758.0, 7334.0)",94.048
"(5068, 5363)","(5025.0, 5451.0)",97.944
"(5025, 5451)","(5068.0, 5363.0)",97.944
"(2562, 2709)","(2485.0, 2789.0)",111.036
"(2485, 2789)","(2562.0, 2709.0)",111.036
"(4241, 3926)","(4202.0, 4033.0)",113.886
"(4202, 4033)","(4241.0, 3926.0)",113.886
"(2623, 2806)","(2562.0, 2709.0)",114.586
"(4054, 4241)","(4156.0, 4186.0)",115.884
"(4156, 4186)","(4054.0, 4241.0)",115.884
"(2640, 2931)","(2623.0, 2806.0)",126.151
"(3203, 3898)","(3217.0, 3766.0)",132.74
"(2484, 2601)","(2562.0, 2709.0)",133.222
"(6709, 6130)","(6629.0, 6008.0)",145.89
"(6629, 6008)","(6709.0, 6130.0)",145.89
"(6480, 6003)","(6629.0, 6008.0)",149.084
"(6205, 6490)","(6335.0, 6565.0)",150.083
"(6335, 6565)","(6205.0, 6490.0)",150.083
"(2640, 2012)","(2484.0, 2010.0)",156.013
"(7083, 7019)","(6921.0, 7014.0)",162.077
"(6921, 7014)","(7083.0, 7019.0)",162.077
"(4238, 3763)","(4241.0, 3926.0)",163.028
"(5184, 5494)","(5025.0, 5451.0)",164.712
"(6405, 5650)","(6481.0, 5801.0)",169.047
"(2790, 2778)","(2623.0, 2806.0)",169.331
"(4988, 4591)","(4958.0, 4423.0)",170.658
"(4958, 4423)","(4988.0, 4591.0)",170.658
"(2683, 2586)","(2562.0, 2709.0)",172.54
"(2968, 2770)","(2790.0, 2778.0)",178.18
"(5370, 5499)","(5184.0, 5494.0)",186.067
"(3762, 3540)","(3779.0, 3344.0)",196.736
"(3779, 3344)","(3762.0, 3540.0)",196.736
"(7095, 6791)","(7243.0, 6656.0)",200.322
"(7243, 6656)","(7095.0, 6791.0)",200.322
"(7708, 7625)","(7761.0, 7428.0)",204.005
"(2567, 1509)","(2447.0, 1339.0)",208.087
"(5507, 5340)","(5370.0, 5499.0)",209.881
"(3799, 3135)","(3779.0, 3344.0)",209.955
"(7489, 7484)","(7445.0, 7274.0)",214.56
"(7445, 7274)","(7489.0, 7484.0)",214.56
"(2637, 1789)","(2640.0, 2012.0)",223.02
"(3444, 3923)","(3203.0, 3898.0)",242.293
"(4104, 4911)","(3995.0, 4690.0)",246.418
"(6355, 6274)","(6205.0, 6490.0)",262.975
"(6754, 6392)","(6709.0, 6130.0)",265.836
"(4178, 5254)","(3917.0, 5150.0)",280.957
"(3917, 5150)","(4178.0, 5254.0)",280.957
"(6142, 5795)","(6405.0, 5650.0)",300.323
"(5133, 5792)","(5184.0, 5494.0)",302.333
"(2052, 1315)","(2359.0, 1350.0)",308.989
"(6045, 6190)","(6355.0, 6274.0)",321.179
"(5783, 5150)","(5507.0, 5340.0)",335.076
"(3753, 4053)","(3444.0, 3923.0)",335.233
"(2256, 1022)","(2359.0, 1350.0)",343.792
"(6317, 6910)","(6335.0, 6565.0)",345.469
"(4537, 4215)","(4202.0, 4033.0)",381.247
"(2930, 2277)","(2640.0, 2012.0)",392.842
"(4580, 5267)","(4178.0, 5254.0)",402.21
"(5748, 5674)","(5507.0, 5340.0)",411.87
