og_coord,closest_coord,dist
"(1546, 911)","(1617, 990)",106.217
"(2480, 1975)","(2532, 1954)",56.08
"(5432, 5544)","(5265, 5635)",190.184
"(3337, 3822)","(3374, 3655)",171.05
"(2162, 2048)","(2252, 1966)",121.754
"(7188, 7400)","(7364, 7464)",187.275
"(6131, 6252)","(5995, 6291)",141.481
"(3764, 4093)","(3553, 4027)",221.081
"(3374, 3655)","(3337, 3822)",171.05
"(2706, 1538)","(2610, 1858)",334.09
"(4772, 5559)","(4806, 5416)",146.986
"(3433, 4130)","(3525, 4243)",145.715
"(7834, 7102)","(7502, 7168)",338.497
"(2592, 2128)","(2555, 2018)",116.056
"(3193, 3545)","(3374, 3655)",211.804
"(6893, 6011)","(6788, 5937)",128.456
"(7502, 7168)","(7685, 7419)",310.628
"(1851, 517)","(1546, 911)",498.258
"(2610, 1858)","(2516, 1907)",106.005
"(3322, 2347)","(3183, 2472)",186.938
"(4409, 5182)","(4806, 5416)",460.831
"(6371, 6163)","(6376, 6183)",20.616
"(3476, 3000)","(3553, 3512)",517.758
"(6615, 6377)","(6392, 6168)",305.63
"(4651, 4365)","(4645, 4246)",119.151
"(3183, 2472)","(3120, 2429)",76.276
"(2461, 2056)","(2480, 1975)",83.199
"(5265, 5635)","(5432, 5544)",190.184
"(7017, 7114)","(7233, 6883)",316.255
"(2265, 1410)","(2176, 1795)",395.153
"(1617, 990)","(1546, 911)",106.217
"(2316, 2259)","(2461, 2056)",249.467
"(2427, 2591)","(2637, 2574)",210.687
"(3553, 3512)","(3639, 3713)",218.625
"(5526, 5735)","(5432, 5544)",212.878
"(1680, 1237)","(1775, 1207)",99.624
"(5289, 5076)","(5432, 5544)",489.36
"(1771, 1080)","(1775, 1207)",127.063
"(2555, 2018)","(2532, 1954)",68.007
"(6310, 5920)","(6371, 6163)",250.539
"(3553, 4027)","(3433, 4130)",158.142
"(2252, 1966)","(2162, 2048)",121.754
"(6788, 5937)","(6893, 6011)",128.456
"(3120, 2429)","(3183, 2472)",76.276
"(3525, 4243)","(3433, 4130)",145.715
"(4257, 4041)","(4318, 3978)",87.693
"(1775, 1207)","(1680, 1237)",99.624
"(7685, 7419)","(7736, 7505)",99.985
"(2176, 1795)","(2252, 1966)",187.128
"(2516, 1907)","(2532, 1954)",49.649
"(3250, 2069)","(3322, 2347)",287.172
"(6279, 6998)","(6437, 6919)",176.649
"(6376, 6183)","(6371, 6163)",20.616
"(3950, 4747)","(4409, 5182)",632.381
"(4318, 3978)","(4257, 4041)",87.693
"(2924, 1843)","(2610, 1858)",314.358
"(4545, 4230)","(4645, 4246)",101.272
"(1990, 1729)","(2176, 1795)",197.363
"(2750, 2516)","(2637, 2574)",127.016
"(3639, 3713)","(3553, 3512)",218.625
"(6069, 5619)","(5886, 5693)",197.396
"(7597, 6768)","(7233, 6883)",381.734
"(4103, 3575)","(3908, 3575)",195.0
"(7233, 6883)","(7017, 7114)",316.255
"(2637, 2574)","(2750, 2516)",127.016
"(6589, 5921)","(6557, 5989)",75.153
"(6015, 6373)","(5995, 6291)",84.404
"(6992, 6115)","(6893, 6011)",143.586
"(7736, 7505)","(7685, 7419)",99.985
"(6437, 6919)","(6279, 6998)",176.649
"(5995, 6291)","(6015, 6373)",84.404
"(6392, 6168)","(6371, 6163)",21.587
"(7364, 7464)","(7188, 7400)",187.275
"(2532, 1954)","(2516, 1907)",49.649
"(5886, 5693)","(6069, 5619)",197.396
"(6557, 5989)","(6589, 5921)",75.153
"(2888, 2169)","(2592, 2128)",298.826
"(6989, 6403)","(6992, 6115)",288.016
"(3908, 3575)","(4103, 3575)",195.0
"(4806, 5416)","(4772, 5559)",146.986
"(4501, 4044)","(4545, 4230)",191.133
"(4645, 4246)","(4545, 4230)",101.272
