radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.25925925925925924,0.21516100039263597,1.2049547026931027,81
220,0.35802469135802467,0.3496835858519549,1.0238532943596648,81
280,0.4567901234567901,0.48046920309369856,0.9507167587757114,81
340,0.5802469135802469,0.5867676231146737,0.9888870665702146,81
400,0.6172839506172839,0.6658010342515447,0.9271297562810173,81
460,0.7283950617283951,0.7260877143396489,1.0031777805121584,81
520,0.8024691358024691,0.7753916142411144,1.0349210915672022,81
580,0.8395061728395061,0.8144626500633407,1.0307485220767554,81
640,0.8765432098765432,0.8488308069754811,1.032647734593665,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.15853658536585366,0.145788074576438,1.0874454980385346,82
160,0.3170731707317073,0.29746003738346616,1.0659353556220972,82
220,0.4146341463414634,0.4399806252719316,0.9423918293792989,82
280,0.47560975609756095,0.5632875506138236,0.8443462944978657,82
340,0.5487804878048781,0.6530148991465871,0.8403797348606732,82
400,0.5975609756097561,0.7144880332176791,0.8363484730719073,82
460,0.6219512195121951,0.7641144087616887,0.8139503880317073,82
520,0.6829268292682927,0.8047115352342373,0.8486604197484316,82
580,0.7560975609756098,0.8446570252032048,0.8951533443929035,82
640,0.8170731707317073,0.8822529710110317,0.9261211892495748,82
700,0.8536585365853658,0.9148552653642344,0.9331077481917271,82
