og_coord,closest_coord,dist
"(2476, 1568)","(2481, 1567)",5.099
"(3392, 3673)","(3295, 3748)",122.613
"(3829, 4000)","(3873, 3976)",50.12
"(5562, 5671)","(5214, 5571)",362.083
"(1344, 789)","(1347, 762)",27.166
"(2697, 1443)","(2542, 1567)",198.497
"(4654, 4424)","(4787, 4500)",153.183
"(7056, 6420)","(6990, 6209)",221.081
"(5132, 5313)","(5135, 5241)",72.062
"(4136, 3774)","(4171, 3816)",54.672
"(1906, 1654)","(2123, 1738)",232.691
"(2804, 2660)","(2614, 2608)",196.987
"(6506, 6720)","(6319, 6560)",246.108
"(3819, 4295)","(4059, 4184)",264.426
"(4700, 5462)","(4775, 5530)",101.237
"(2481, 1567)","(2476, 1568)",5.099
"(4448, 4365)","(4394, 4375)",54.918
"(4010, 5321)","(4107, 5056)",282.195
"(4394, 4375)","(4448, 4365)",54.918
"(3457, 3065)","(3410, 3001)",79.404
"(4344, 4072)","(4059, 4184)",306.217
"(7073, 6913)","(6889, 6881)",186.762
"(6889, 6881)","(7073, 6913)",186.762
"(3762, 3373)","(3605, 3453)",176.207
"(3873, 3976)","(3829, 4000)",50.12
"(6990, 6209)","(7056, 6420)",221.081
"(4787, 4500)","(4832, 4586)",97.062
"(1474, 740)","(1495, 752)",24.187
"(4059, 4184)","(3819, 4295)",264.426
"(6275, 6859)","(6224, 6871)",52.393
"(4471, 5255)","(4548, 5123)",152.817
"(3410, 3001)","(3457, 3065)",79.404
"(4107, 5056)","(4010, 5321)",282.195
"(4775, 5530)","(4700, 5462)",101.237
"(6319, 6560)","(6506, 6720)",246.108
"(7986, 7265)","(7680, 7378)",326.198
"(7589, 7337)","(7680, 7378)",99.81
"(1495, 752)","(1474, 740)",24.187
"(6224, 6871)","(6275, 6859)",52.393
"(5544, 5269)","(5364, 5251)",180.898
"(3594, 3533)","(3605, 3453)",80.753
"(7484, 7471)","(7589, 7337)",170.238
"(5000, 5176)","(4878, 5163)",122.691
"(4171, 3816)","(4136, 3774)",54.672
"(7680, 7378)","(7589, 7337)",99.81
"(6793, 6672)","(6889, 6881)",229.993
"(4832, 4586)","(4787, 4500)",97.062
"(6149, 5962)","(6162, 5728)",234.361
"(5034, 5386)","(5132, 5313)",122.201
"(3223, 2945)","(3410, 3001)",195.205
"(5214, 5571)","(5034, 5386)",258.118
"(6643, 5988)","(6765, 6013)",124.535
"(7736, 7018)","(7420, 7101)",326.719
"(3660, 3173)","(3773, 3069)",153.574
"(3925, 4545)","(3819, 4295)",271.544
"(7420, 7101)","(7589, 7337)",290.271
"(6554, 7014)","(6506, 6720)",297.893
"(3773, 3069)","(3660, 3173)",153.574
"(1347, 762)","(1344, 789)",27.166
"(4878, 5163)","(5000, 5176)",122.691
"(1508, 834)","(1495, 752)",83.024
"(3068, 2488)","(2923, 2301)",236.631
"(2542, 1567)","(2481, 1567)",61.0
"(3232, 3906)","(3295, 3748)",170.097
"(5977, 5715)","(6162, 5728)",185.456
"(6765, 6013)","(6643, 5988)",124.535
"(4548, 5123)","(4471, 5255)",152.817
"(3877, 3768)","(3873, 3976)",208.038
"(2923, 2301)","(3068, 2488)",236.631
"(2412, 1967)","(2071, 2012)",343.956
"(1513, 1033)","(1508, 834)",199.063
"(3605, 3453)","(3594, 3533)",80.753
"(6162, 5728)","(5977, 5715)",185.456
"(5135, 5241)","(5132, 5313)",72.062
"(2384, 1285)","(2476, 1568)",297.579
"(2614, 2608)","(2804, 2660)",196.987
"(2071, 2012)","(2123, 1738)",278.891
"(2123, 1738)","(1906, 1654)",232.691
"(4378, 4805)","(4548, 5123)",360.588
"(3295, 3748)","(3392, 3673)",122.613
"(5364, 5251)","(5544, 5269)",180.898
"(2051, 1382)","(1906, 1654)",308.235
