og_coord,closest_coord,dist
"(2496.0, 2791.0)","(2480.0, 2776.0)",21.932
"(2480.0, 2776.0)","(2496.0, 2791.0)",21.932
"(5415.0, 5666.0)","(5394.0, 5624.0)",46.957
"(5394.0, 5624.0)","(5415.0, 5666.0)",46.957
"(2063.0, 1054.0)","(2013.0, 1057.0)",50.09
"(2013.0, 1057.0)","(2063.0, 1054.0)",50.09
"(5324.0, 5668.0)","(5340.0, 5720.0)",54.406
"(5340.0, 5720.0)","(5324.0, 5668.0)",54.406
"(2710.0, 1980.0)","(2759.0, 1942.0)",62.008
"(2759.0, 1942.0)","(2710.0, 1980.0)",62.008
"(5444.0, 5218.0)","(5511.0, 5216.0)",67.03
"(5511.0, 5216.0)","(5444.0, 5218.0)",67.03
"(4162.0, 4937.0)","(4180.0, 5013.0)",78.102
"(4180.0, 5013.0)","(4162.0, 4937.0)",78.102
"(7892.0, 7076.0)","(7812.0, 7122.0)",92.282
"(7812.0, 7122.0)","(7892.0, 7076.0)",92.282
"(5175.0, 4872.0)","(5205.0, 4962.0)",94.868
"(5205.0, 4962.0)","(5175.0, 4872.0)",94.868
"(7511.0, 6809.0)","(7453.0, 6728.0)",99.624
"(7453.0, 6728.0)","(7511.0, 6809.0)",99.624
"(6864.0, 6574.0)","(6850.0, 6676.0)",102.956
"(6850.0, 6676.0)","(6864.0, 6574.0)",102.956
"(2963.0, 2524.0)","(3073.0, 2519.0)",110.114
"(3073.0, 2519.0)","(2963.0, 2524.0)",110.114
"(5530.0, 5094.0)","(5511.0, 5216.0)",123.471
"(2608.0, 2050.0)","(2710.0, 1980.0)",123.709
"(2713.0, 2122.0)","(2608.0, 2050.0)",127.315
"(2707.0, 2751.0)","(2684.0, 2883.0)",133.989
"(2684.0, 2883.0)","(2707.0, 2751.0)",133.989
"(4084.0, 3789.0)","(4144.0, 3669.0)",134.164
"(4144.0, 3669.0)","(4084.0, 3789.0)",134.164
"(6309.0, 6106.0)","(6403.0, 6202.0)",134.358
"(6403.0, 6202.0)","(6309.0, 6106.0)",134.358
"(2003.0, 923.0)","(2013.0, 1057.0)",134.373
"(6117.0, 5659.0)","(5981.0, 5642.0)",137.058
"(5981.0, 5642.0)","(6117.0, 5659.0)",137.058
"(1566.0, 628.0)","(1551.0, 769.0)",141.796
"(1551.0, 769.0)","(1566.0, 628.0)",141.796
"(2807.0, 2955.0)","(2684.0, 2883.0)",142.524
"(6716.0, 6730.0)","(6850.0, 6676.0)",144.471
"(6976.0, 6747.0)","(6850.0, 6676.0)",144.627
"(5053.0, 5331.0)","(5190.0, 5276.0)",147.628
"(5190.0, 5276.0)","(5053.0, 5331.0)",147.628
"(6364.0, 6363.0)","(6484.0, 6452.0)",149.402
"(6484.0, 6452.0)","(6364.0, 6363.0)",149.402
"(2484.0, 2479.0)","(2600.0, 2384.0)",149.937
"(2600.0, 2384.0)","(2484.0, 2479.0)",149.937
"(6596.0, 6351.0)","(6484.0, 6452.0)",150.814
"(6166.0, 6690.0)","(6248.0, 6561.0)",152.856
"(6248.0, 6561.0)","(6166.0, 6690.0)",152.856
"(3570.0, 3748.0)","(3590.0, 3902.0)",155.293
"(3590.0, 3902.0)","(3570.0, 3748.0)",155.293
"(7309.0, 6792.0)","(7453.0, 6728.0)",157.582
"(2856.0, 2695.0)","(2707.0, 2751.0)",159.176
"(2572.0, 1873.0)","(2710.0, 1980.0)",174.622
"(4467.0, 5036.0)","(4516.0, 4866.0)",176.921
"(4516.0, 4866.0)","(4467.0, 5036.0)",176.921
"(2713.0, 1764.0)","(2572.0, 1873.0)",178.219
"(5095.0, 5120.0)","(5190.0, 5276.0)",182.65
"(5593.0, 5623.0)","(5415.0, 5666.0)",183.12
"(4325.0, 5162.0)","(4467.0, 5036.0)",189.842
"(6126.0, 6398.0)","(6248.0, 6561.0)",203.6
"(6984.0, 6401.0)","(6864.0, 6574.0)",210.545
"(4658.0, 5140.0)","(4467.0, 5036.0)",217.479
"(7696.0, 7306.0)","(7812.0, 7122.0)",217.513
"(2944.0, 2072.0)","(2759.0, 1942.0)",226.108
"(3133.0, 2198.0)","(2944.0, 2072.0)",227.15
"(7281.0, 7129.0)","(7033.0, 7126.0)",248.018
"(7033.0, 7126.0)","(7281.0, 7129.0)",248.018
"(2358.0, 2157.0)","(2608.0, 2050.0)",271.936
"(6212.0, 6961.0)","(6166.0, 6690.0)",274.876
"(7680.0, 7586.0)","(7696.0, 7306.0)",280.457
"(2728.0, 1468.0)","(2713.0, 1764.0)",296.38
"(4351.0, 4619.0)","(4516.0, 4866.0)",297.042
"(3409.0, 2072.0)","(3133.0, 2198.0)",303.401
"(4359.0, 3940.0)","(4084.0, 3789.0)",313.729
"(7343.0, 6404.0)","(7453.0, 6728.0)",342.164
"(4794.0, 4653.0)","(4516.0, 4866.0)",350.219
"(2371.0, 1389.0)","(2728.0, 1468.0)",365.636
"(3769.0, 3398.0)","(3570.0, 3748.0)",402.618
"(4073.0, 4290.0)","(4351.0, 4619.0)",430.726
