radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.12195121951219512,0.1369039016382438,0.8907797225125125,82
160,0.18292682926829268,0.29115167223848615,0.6282870637900885,82
220,0.3170731707317073,0.45508928798494624,0.696727387576294,82
280,0.4634146341463415,0.5786173079755415,0.8009000556304312,82
340,0.5121951219512195,0.6640229728918525,0.7713515086994426,82
400,0.6097560975609756,0.7256706807613127,0.8402655828967359,82
460,0.6463414634146342,0.7677294578914973,0.8418870173221635,82
520,0.7073170731707317,0.8061833860190578,0.8773649834977014,82
580,0.7439024390243902,0.8445916203336227,0.8807835895063,82
640,0.7804878048780488,0.8807691971045698,0.886143393120258,82
700,0.8170731707317073,0.9114766799936842,0.8964279489162235,82
