radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.17073170731707318,0.1378537540224167,1.2384987882833436,82
160,0.24390243902439024,0.2884582183837581,0.8455381870933838,82
220,0.35365853658536583,0.43340395543013077,0.8160020972452322,82
280,0.4634146341463415,0.540999101079332,0.8565903958468619,82
340,0.5365853658536586,0.6221622712044276,0.8624524351418755,82
400,0.573170731707317,0.6845587924648352,0.8372848877501782,82
460,0.6097560975609756,0.7300519110661938,0.8352229318466766,82
520,0.6951219512195121,0.767645927120229,0.9055241833005151,82
580,0.7073170731707317,0.8042551484625066,0.8794685051415695,82
640,0.7560975609756098,0.8393278722679425,0.900836950562077,82
700,0.8048780487804879,0.8688395280842238,0.9263828621554893,82
