radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
100,0.13414634146341464,0.15325525687331779,0.8753131487965939,82
160,0.25925925925925924,0.21516100039263597,1.2049547026931027,81
160,0.2682926829268293,0.3359895705077933,0.7985149137854153,82
220,0.35802469135802467,0.3496835858519549,1.0238532943596648,81
220,0.4268292682926829,0.5142302456790228,0.8300353234358474,82
280,0.4567901234567901,0.48046920309369856,0.9507167587757114,81
280,0.4634146341463415,0.6296906542644147,0.7359401493542702,82
340,0.5802469135802469,0.5867676231146737,0.9888870665702146,81
340,0.5121951219512195,0.6931669416910419,0.738920296316605,82
400,0.6172839506172839,0.6658010342515447,0.9271297562810173,81
400,0.5975609756097561,0.7406852679769833,0.8067677344816925,82
460,0.7283950617283951,0.7260877143396489,1.0031777805121584,81
460,0.6097560975609756,0.7808075371772237,0.780930086517052,82
520,0.8024691358024691,0.7753916142411144,1.0349210915672022,81
520,0.6829268292682927,0.8185283656232832,0.8343349576508149,82
580,0.7195121951219512,0.8480105926942416,0.8484707635973814,82
580,0.8395061728395061,0.8144626500633407,1.0307485220767554,81
640,0.7682926829268293,0.8713802557102965,0.8816962260644333,82
640,0.8765432098765432,0.8488308069754811,1.032647734593665,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
700,0.7804878048780488,0.8918936074355619,0.8750907040607284,82
