X,Y,cluster_id
7066,6961,55
7112,7485,67
4378,4562,52
4761,4543,42
2632,3263,54
4732,4237,9
4532,4273,48
4874,4637,0
5164,4506,49
6412,6491,19
577,1625,34
2080,2230,57
1253,2271,37
3535,3720,38
1977,2092,18
858,2052,58
6649,7398,64
5702,5925,50
2907,2649,3
5110,4326,5
3666,4054,47
1889,2501,33
2860,2621,3
5827,6378,53
845,1369,7
3486,3343,51
3170,3842,56
5271,4142,25
2475,2544,4
1233,1746,1
635,1326,44
2938,2680,3
6087,6533,41
6709,7520,27
5319,5023,45
1461,1957,62
6314,6682,63
4934,4724,0
6634,6112,20
4742,4285,9
5611,6380,16
4502,4990,35
6790,6539,46
5180,4286,5
5450,5869,65
5047,4716,28
5560,5617,43
6713,7222,61
6648,6780,59
7038,7873,11
4235,4256,66
825,1429,7
3201,3645,60
1485,2106,36
6990,7829,11
2260,3015,23
7156,7370,13
1157,1904,29
6406,6793,32
4905,4060,17
6405,6535,19
5970,6237,2
6055,6187,2
2218,2454,40
1156,1769,1
5383,5761,39
2469,2562,4
5367,3940,22
6060,5830,31
2824,3327,15
4452,4770,30
4240,4132,8
5585,6116,14
2468,2487,4
5814,6675,26
2176,3238,21
6640,7089,24
2959,2851,10
2377,2666,6
1256,1821,1
3324,3747,12
865,1451,7
