og_coord,closest_coord,dist
"(1344.0, 4485.0)","(1339.0, 4497.0)",13.0
"(1339.0, 4497.0)","(1344.0, 4485.0)",13.0
"(335.0, 7648.0)","(334.0, 7664.0)",16.031
"(334.0, 7664.0)","(335.0, 7648.0)",16.031
"(15.0, 596.0)","(19.0, 580.0)",16.492
"(19.0, 580.0)","(15.0, 596.0)",16.492
"(615.0, 9484.0)","(596.0, 9482.0)",19.105
"(596.0, 9482.0)","(615.0, 9484.0)",19.105
"(4734.0, 8425.0)","(4750.0, 8438.0)",20.616
"(4750.0, 8438.0)","(4734.0, 8425.0)",20.616
"(4779.0, 2925.0)","(4776.0, 2947.0)",22.204
"(4776.0, 2947.0)","(4779.0, 2925.0)",22.204
"(3907.0, 10135.0)","(3908.0, 10112.0)",23.022
"(3908.0, 10112.0)","(3907.0, 10135.0)",23.022
"(5582.0, 1460.0)","(5607.0, 1450.0)",26.926
"(5607.0, 1450.0)","(5582.0, 1460.0)",26.926
"(3128.0, 9015.0)","(3110.0, 8994.0)",27.659
"(3110.0, 8994.0)","(3128.0, 9015.0)",27.659
"(1956.0, 8923.0)","(1927.0, 8920.0)",29.155
"(1927.0, 8920.0)","(1956.0, 8923.0)",29.155
"(3755.0, 3968.0)","(3783.0, 3954.0)",31.305
"(3783.0, 3954.0)","(3755.0, 3968.0)",31.305
"(3255.0, 8297.0)","(3226.0, 8311.0)",32.202
"(3226.0, 8311.0)","(3255.0, 8297.0)",32.202
"(61.0, 5376.0)","(28.0, 5385.0)",34.205
"(28.0, 5385.0)","(61.0, 5376.0)",34.205
"(1901.0, 7855.0)","(1868.0, 7874.0)",38.079
"(1868.0, 7874.0)","(1901.0, 7855.0)",38.079
"(3994.0, 4632.0)","(3971.0, 4600.0)",39.408
"(3971.0, 4600.0)","(3994.0, 4632.0)",39.408
"(1168.0, 8192.0)","(1134.0, 8171.0)",39.962
"(1134.0, 8171.0)","(1168.0, 8192.0)",39.962
"(4976.0, 5826.0)","(4953.0, 5859.0)",40.224
"(4953.0, 5859.0)","(4976.0, 5826.0)",40.224
"(2444.0, 5828.0)","(2484.0, 5818.0)",41.231
"(2484.0, 5818.0)","(2444.0, 5828.0)",41.231
"(5575.0, 7847.0)","(5597.0, 7882.0)",41.34
"(5597.0, 7882.0)","(5575.0, 7847.0)",41.34
"(5380.0, 5865.0)","(5342.0, 5846.0)",42.485
"(5342.0, 5846.0)","(5380.0, 5865.0)",42.485
"(5540.0, 1470.0)","(5582.0, 1460.0)",43.174
"(3880.0, 10079.0)","(3908.0, 10112.0)",43.278
"(3813.0, 2802.0)","(3788.0, 2764.0)",45.486
"(3788.0, 2764.0)","(3813.0, 2802.0)",45.486
"(5509.0, 9211.0)","(5528.0, 9168.0)",47.011
"(5528.0, 9168.0)","(5509.0, 9211.0)",47.011
"(82.0, 7339.0)","(97.0, 7385.0)",48.384
"(97.0, 7385.0)","(82.0, 7339.0)",48.384
"(113.0, 4418.0)","(124.0, 4466.0)",49.244
"(124.0, 4466.0)","(113.0, 4418.0)",49.244
"(1890.0, 8956.0)","(1927.0, 8920.0)",51.624
"(115.0, 797.0)","(113.0, 745.0)",52.038
"(113.0, 745.0)","(115.0, 797.0)",52.038
"(2431.0, 6870.0)","(2468.0, 6830.0)",54.489
"(2468.0, 6830.0)","(2431.0, 6870.0)",54.489
"(4424.0, 5403.0)","(4389.0, 5358.0)",57.009
"(4389.0, 5358.0)","(4424.0, 5403.0)",57.009
"(587.0, 6851.0)","(630.0, 6811.0)",58.728
"(630.0, 6811.0)","(587.0, 6851.0)",58.728
"(56.0, 804.0)","(115.0, 797.0)",59.414
"(850.0, 7686.0)","(887.0, 7635.0)",63.008
"(887.0, 7635.0)","(850.0, 7686.0)",63.008
"(50.0, 1995.0)","(47.0, 1932.0)",63.071
"(47.0, 1932.0)","(50.0, 1995.0)",63.071
"(1721.0, 8662.0)","(1659.0, 8648.0)",63.561
"(1659.0, 8648.0)","(1721.0, 8662.0)",63.561
"(3691.0, 1650.0)","(3667.0, 1709.0)",63.695
"(3667.0, 1709.0)","(3691.0, 1650.0)",63.695
"(2807.0, 4912.0)","(2871.0, 4918.0)",64.281
"(2871.0, 4918.0)","(2807.0, 4912.0)",64.281
"(4928.0, 8506.0)","(4890.0, 8454.0)",64.405
"(4890.0, 8454.0)","(4928.0, 8506.0)",64.405
"(1239.0, 4447.0)","(1290.0, 4407.0)",64.815
"(1290.0, 4407.0)","(1239.0, 4447.0)",64.815
"(2253.0, 6792.0)","(2261.0, 6727.0)",65.49
"(2261.0, 6727.0)","(2253.0, 6792.0)",65.49
"(4420.0, 998.0)","(4430.0, 933.0)",65.765
"(4430.0, 933.0)","(4420.0, 998.0)",65.765
"(1548.0, 8849.0)","(1613.0, 8836.0)",66.287
"(4178.0, 7885.0)","(4233.0, 7922.0)",66.287
"(4233.0, 7922.0)","(4178.0, 7885.0)",66.287
"(1613.0, 8836.0)","(1548.0, 8849.0)",66.287
"(4365.0, 950.0)","(4430.0, 933.0)",67.186
"(1184.0, 7846.0)","(1238.0, 7886.0)",67.201
"(1238.0, 7886.0)","(1184.0, 7846.0)",67.201
"(1651.0, 5674.0)","(1631.0, 5739.0)",68.007
"(1631.0, 5739.0)","(1651.0, 5674.0)",68.007
"(3060.0, 8946.0)","(3110.0, 8994.0)",69.311
"(838.0, 3055.0)","(907.0, 3066.0)",69.871
"(907.0, 3066.0)","(838.0, 3055.0)",69.871
"(4629.0, 1495.0)","(4617.0, 1565.0)",71.021
"(4617.0, 1565.0)","(4629.0, 1495.0)",71.021
"(1222.0, 4378.0)","(1239.0, 4447.0)",71.063
"(634.0, 6740.0)","(630.0, 6811.0)",71.113
"(1089.0, 861.0)","(1160.0, 847.0)",72.367
"(1160.0, 847.0)","(1089.0, 861.0)",72.367
"(57.0, 655.0)","(15.0, 596.0)",72.422
"(2599.0, 9587.0)","(2649.0, 9640.0)",72.863
"(2649.0, 9640.0)","(2599.0, 9587.0)",72.863
"(5586.0, 5060.0)","(5660.0, 5047.0)",75.133
"(5660.0, 5047.0)","(5586.0, 5060.0)",75.133
"(4889.0, 2092.0)","(4933.0, 2029.0)",76.844
"(4933.0, 2029.0)","(4889.0, 2092.0)",76.844
