radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.14634146341463414,0.15211428994399095,0.9620494134280061,82
160,0.25609756097560976,0.3174674490164217,0.806689195283018,82
220,0.36585365853658536,0.46843835983884624,0.7810070436213797,82
280,0.4024390243902439,0.5740289048171686,0.7010779788492062,82
340,0.4878048780487805,0.6420407339322324,0.7597724759006778,82
400,0.573170731707317,0.6943591849354046,0.8254671993150612,82
460,0.6219512195121951,0.7370061923731581,0.8438887297669966,82
520,0.6463414634146342,0.7738321664181075,0.8352476046665278,82
580,0.6829268292682927,0.8101612288617009,0.842951754464755,82
640,0.7073170731707317,0.8434243260489952,0.8386254122929376,82
700,0.7682926829268293,0.8712055440723718,0.8818730415046653,82
