og_coord,starfish_coord,dist
"(6476, 6251)","(6476.0, 6245.0)",6.0
"(2401, 2614)","(2394.0, 2617.0)",7.616
"(1478, 787)","(1481.0, 795.0)",8.544
"(7288, 6507)","(7281.0, 6512.0)",8.602
"(5930, 5998)","(5933.0, 5989.0)",9.487
"(7228, 6508)","(7219.0, 6512.0)",9.849
"(7622, 7427)","(7623.0, 7437.0)",10.05
"(6474, 5877)","(6465.0, 5871.0)",10.817
"(7615, 7429)","(7623.0, 7437.0)",11.314
"(6811, 5944)","(6800.0, 5947.0)",11.402
"(5253, 5062)","(5251.0, 5050.0)",12.166
"(6762, 6771)","(6752.0, 6778.0)",12.207
"(5025, 5097)","(5038.0, 5096.0)",13.038
"(5093, 5362)","(5101.0, 5373.0)",13.601
"(4404, 4916)","(4392.0, 4909.0)",13.892
"(3913, 4414)","(3920.0, 4401.0)",14.765
"(6181, 5988)","(6182.0, 6003.0)",15.033
"(3336, 2382)","(3330.0, 2368.0)",15.232
"(7743, 6937)","(7732.0, 6926.0)",15.556
"(3491, 3637)","(3507.0, 3633.0)",16.492
"(5553, 5084)","(5538.0, 5091.0)",16.553
"(5277, 5008)","(5292.0, 5016.0)",17.0
"(6128, 6156)","(6118.0, 6170.0)",17.205
"(3330, 3953)","(3343.0, 3941.0)",17.692
"(6222, 5655)","(6228.0, 5638.0)",18.028
"(1717, 1151)","(1699.0, 1147.0)",18.439
"(6790, 6732)","(6805.0, 6743.0)",18.601
"(3305, 2177)","(3315.0, 2193.0)",18.868
"(6167, 6048)","(6183.0, 6038.0)",18.868
"(6767, 6679)","(6785.0, 6673.0)",18.974
"(4668, 4556)","(4652.0, 4545.0)",19.416
"(7538, 7226)","(7527.0, 7210.0)",19.416
"(6839, 6691)","(6827.0, 6708.0)",20.809
"(4073, 4226)","(4093.0, 4220.0)",20.881
"(6302, 6710)","(6302.0, 6731.0)",21.0
"(6406, 6198)","(6385.0, 6198.0)",21.0
"(4343, 5258)","(4343.0, 5279.0)",21.0
"(7748, 6949)","(7759.0, 6967.0)",21.095
"(5006, 4851)","(5027.0, 4853.0)",21.095
"(1791, 1122)","(1798.0, 1142.0)",21.19
"(6618, 6898)","(6599.0, 6888.0)",21.471
"(5513, 5396)","(5525.0, 5415.0)",22.472
"(4483, 4598)","(4502.0, 4610.0)",22.472
