og_coord,starfish_coord,dist
"(3330.0, 3671.0)","(3324.0, 3667.0)",7.211
"(2590.0, 2166.0)","(2591.0, 2158.0)",8.062
"(1591.0, 621.0)","(1602.0, 622.0)",11.045
"(3262.0, 2698.0)","(3265.0, 2685.0)",13.342
"(2591.0, 1926.0)","(2605.0, 1929.0)",14.318
"(1613.0, 1364.0)","(1609.0, 1350.0)",14.56
"(3322.0, 3686.0)","(3324.0, 3667.0)",19.105
"(2050.0, 1373.0)","(2032.0, 1359.0)",22.804
"(2205.0, 1390.0)","(2228.0, 1388.0)",23.087
"(3343.0, 3653.0)","(3324.0, 3667.0)",23.601
"(1563.0, 826.0)","(1587.0, 821.0)",24.515
"(3353.0, 2359.0)","(3330.0, 2368.0)",24.698
"(1621.0, 1039.0)","(1605.0, 1058.0)",24.839
"(2231.0, 1881.0)","(2207.0, 1895.0)",27.785
"(2619.0, 2153.0)","(2591.0, 2158.0)",28.443
"(1585.0, 599.0)","(1602.0, 622.0)",28.601
"(2270.0, 2391.0)","(2283.0, 2417.0)",29.069
"(3109.0, 3499.0)","(3098.0, 3471.0)",30.083
"(3332.0, 2166.0)","(3315.0, 2193.0)",31.906
"(1653.0, 1344.0)","(1686.0, 1345.0)",33.015
"(1632.0, 1374.0)","(1609.0, 1350.0)",33.242
"(1620.0, 592.0)","(1602.0, 622.0)",34.986
"(1566.0, 793.0)","(1587.0, 821.0)",35.0
"(2203.0, 1413.0)","(2228.0, 1388.0)",35.355
"(2617.0, 2183.0)","(2591.0, 2158.0)",36.069
"(3350.0, 3693.0)","(3324.0, 3667.0)",36.77
"(1599.0, 585.0)","(1602.0, 622.0)",37.121
"(2300.0, 2195.0)","(2316.0, 2161.0)",37.577
"(3517.0, 3432.0)","(3510.0, 3395.0)",37.656
"(1625.0, 823.0)","(1587.0, 821.0)",38.053
"(2383.0, 2265.0)","(2357.0, 2293.0)",38.21
"(2758.0, 1855.0)","(2796.0, 1866.0)",39.56
"(3098.0, 2477.0)","(3060.0, 2491.0)",40.497
"(3350.0, 3635.0)","(3390.0, 3627.0)",40.792
"(2839.0, 2115.0)","(2860.0, 2080.0)",40.817
"(2891.0, 1963.0)","(2884.0, 2004.0)",41.593
"(1588.0, 779.0)","(1587.0, 821.0)",42.012
"(1548.0, 804.0)","(1587.0, 821.0)",42.544
"(2637.0, 2130.0)","(2596.0, 2118.0)",42.72
"(1913.0, 1725.0)","(1956.0, 1723.0)",43.046
"(1922.0, 1754.0)","(1956.0, 1723.0)",46.011
"(2273.0, 2372.0)","(2283.0, 2417.0)",46.098
"(2557.0, 1932.0)","(2605.0, 1929.0)",48.094
"(2251.0, 1873.0)","(2207.0, 1895.0)",49.193
"(1629.0, 795.0)","(1587.0, 821.0)",49.396
"(2230.0, 1851.0)","(2207.0, 1895.0)",49.649
"(2656.0, 1926.0)","(2605.0, 1929.0)",51.088
"(1359.0, 637.0)","(1354.0, 690.0)",53.235
"(2237.0, 1242.0)","(2199.0, 1204.0)",53.74
"(1622.0, 572.0)","(1602.0, 622.0)",53.852
