radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.25925925925925924,0.21516100039263597,1.2049547026931027,81
220,0.35802469135802467,0.3496835858519549,1.0238532943596648,81
280,0.4567901234567901,0.48046920309369856,0.9507167587757114,81
340,0.5802469135802469,0.5867676231146737,0.9888870665702146,81
400,0.6172839506172839,0.6658010342515447,0.9271297562810173,81
460,0.7283950617283951,0.7260877143396489,1.0031777805121584,81
520,0.8024691358024691,0.7753916142411144,1.0349210915672022,81
580,0.8395061728395061,0.8144626500633407,1.0307485220767554,81
640,0.8765432098765432,0.8488308069754811,1.032647734593665,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.08536585365853659,0.13998523600509813,0.6098204074565953,82
160,0.23170731707317074,0.28946334443010685,0.8004720512345157,82
220,0.3780487804878049,0.42931797745537564,0.8805798972792845,82
280,0.5,0.5471278612821298,0.9138631668807887,82
340,0.6097560975609756,0.6423654150076814,0.9492355648594253,82
400,0.6707317073170732,0.7120303539244266,0.9419987555590408,82
460,0.6829268292682927,0.7635690465562062,0.8943877863414971,82
520,0.7195121951219512,0.8035183271129788,0.8954521270313031,82
580,0.7317073170731707,0.8349457460059437,0.876353129018711,82
640,0.7560975609756098,0.8595245376120386,0.8796695473944545,82
700,0.7926829268292683,0.8820939730825536,0.898637731373642,82
