og_coord,closest_coord,dist
"(4485.0, 4864.0)","(4470.0, 4851.0)",19.849
"(4470.0, 4851.0)","(4485.0, 4864.0)",19.849
"(2971.0, 2639.0)","(2943.0, 2668.0)",40.311
"(2943.0, 2668.0)","(2971.0, 2639.0)",40.311
"(2799.0, 1962.0)","(2854.0, 1931.0)",63.135
"(2854.0, 1931.0)","(2799.0, 1962.0)",63.135
"(3340.0, 2984.0)","(3410.0, 3005.0)",73.082
"(3410.0, 3005.0)","(3340.0, 2984.0)",73.082
"(2474.0, 1748.0)","(2542.0, 1794.0)",82.098
"(2542.0, 1794.0)","(2474.0, 1748.0)",82.098
"(5478.0, 5144.0)","(5550.0, 5208.0)",96.333
"(5550.0, 5208.0)","(5478.0, 5144.0)",96.333
"(5661.0, 5069.0)","(5563.0, 5086.0)",99.464
"(5563.0, 5086.0)","(5661.0, 5069.0)",99.464
"(2441.0, 1650.0)","(2474.0, 1748.0)",103.407
"(3235.0, 2971.0)","(3340.0, 2984.0)",105.802
"(2273.0, 1183.0)","(2284.0, 1077.0)",106.569
"(2284.0, 1077.0)","(2273.0, 1183.0)",106.569
"(4038.0, 5076.0)","(4151.0, 5079.0)",113.04
"(4151.0, 5079.0)","(4038.0, 5076.0)",113.04
"(8113.0, 7312.0)","(7994.0, 7297.0)",119.942
"(7994.0, 7297.0)","(8113.0, 7312.0)",119.942
"(1516.0, 766.0)","(1518.0, 646.0)",120.017
"(1518.0, 646.0)","(1516.0, 766.0)",120.017
"(8119.0, 7192.0)","(8113.0, 7312.0)",120.15
"(2651.0, 2039.0)","(2539.0, 1986.0)",123.907
"(2539.0, 1986.0)","(2651.0, 2039.0)",123.907
"(5985.0, 5951.0)","(6006.0, 5826.0)",126.752
"(6006.0, 5826.0)","(5985.0, 5951.0)",126.752
"(3985.0, 3510.0)","(3991.0, 3377.0)",133.135
"(3991.0, 3377.0)","(3985.0, 3510.0)",133.135
"(4541.0, 5232.0)","(4559.0, 5100.0)",133.222
"(4559.0, 5100.0)","(4541.0, 5232.0)",133.222
"(5767.0, 5157.0)","(5661.0, 5069.0)",137.768
"(5401.0, 5280.0)","(5478.0, 5144.0)",156.285
"(4670.0, 4447.0)","(4505.0, 4434.0)",165.511
"(4505.0, 4434.0)","(4670.0, 4447.0)",165.511
"(3053.0, 2422.0)","(2895.0, 2486.0)",170.47
"(2895.0, 2486.0)","(3053.0, 2422.0)",170.47
"(2260.0, 1708.0)","(2441.0, 1650.0)",190.066
"(7614.0, 7404.0)","(7660.0, 7591.0)",192.575
"(7660.0, 7591.0)","(7614.0, 7404.0)",192.575
"(4863.0, 4438.0)","(4670.0, 4447.0)",193.21
"(5219.0, 5361.0)","(5401.0, 5280.0)",199.211
"(4347.0, 5184.0)","(4541.0, 5232.0)",199.85
"(2482.0, 2447.0)","(2282.0, 2446.0)",200.002
"(2282.0, 2446.0)","(2482.0, 2447.0)",200.002
"(7295.0, 6744.0)","(7148.0, 6894.0)",210.021
"(7148.0, 6894.0)","(7295.0, 6744.0)",210.021
"(5236.0, 5572.0)","(5219.0, 5361.0)",211.684
"(4062.0, 3965.0)","(4277.0, 3943.0)",216.123
"(4277.0, 3943.0)","(4062.0, 3965.0)",216.123
"(7446.0, 6574.0)","(7295.0, 6744.0)",227.379
"(7773.0, 6841.0)","(7993.0, 6909.0)",230.269
"(7993.0, 6909.0)","(7773.0, 6841.0)",230.269
"(3769.0, 3276.0)","(3991.0, 3377.0)",243.895
"(6312.0, 5786.0)","(6138.0, 5609.0)",248.204
"(6138.0, 5609.0)","(6312.0, 5786.0)",248.204
"(5016.0, 4634.0)","(4863.0, 4438.0)",248.646
"(5264.0, 5013.0)","(5478.0, 5144.0)",250.912
"(1693.0, 945.0)","(1516.0, 766.0)",251.734
"(6907.0, 6967.0)","(7148.0, 6894.0)",251.813
"(2124.0, 1386.0)","(2273.0, 1183.0)",251.813
"(5548.0, 5485.0)","(5401.0, 5280.0)",252.258
"(1491.0, 1311.0)","(1381.0, 1065.0)",269.474
"(1381.0, 1065.0)","(1491.0, 1311.0)",269.474
"(4950.0, 5421.0)","(5219.0, 5361.0)",275.61
"(1985.0, 1140.0)","(2124.0, 1386.0)",282.554
"(7321.0, 7460.0)","(7614.0, 7404.0)",298.304
"(6497.0, 6103.0)","(6348.0, 6369.0)",304.889
"(6348.0, 6369.0)","(6497.0, 6103.0)",304.889
"(4101.0, 4276.0)","(4062.0, 3965.0)",313.436
"(2741.0, 1525.0)","(2441.0, 1650.0)",325.0
"(6667.0, 6532.0)","(6348.0, 6369.0)",358.232
"(4011.0, 4624.0)","(4101.0, 4276.0)",359.45
"(3217.0, 3398.0)","(3244.0, 3774.0)",376.968
"(3244.0, 3774.0)","(3217.0, 3398.0)",376.968
"(5973.0, 6429.0)","(6348.0, 6369.0)",379.77
"(2857.0, 3060.0)","(3235.0, 2971.0)",388.336
"(3605.0, 3966.0)","(3244.0, 3774.0)",408.883
"(6290.0, 6977.0)","(6667.0, 6532.0)",583.227
