og_coord,closest_coord,dist
"(6421, 6977)","(6568, 6687)",325.129
"(2286, 1962)","(2190, 2018)",111.14
"(5477, 5128)","(5452, 5149)",32.65
"(3262, 3644)","(3381, 3851)",238.768
"(4692, 4992)","(4781, 5235)",258.786
"(7487, 6712)","(6850, 6816)",645.434
"(2690, 2017)","(2427, 1919)",280.665
"(3773, 4159)","(3778, 4106)",53.235
"(4772, 4382)","(4770, 4489)",107.019
"(4357, 4409)","(4279, 4357)",93.744
"(4848, 5320)","(4859, 5391)",71.847
"(4770, 4489)","(4772, 4382)",107.019
"(4491, 4630)","(4664, 4579)",180.361
"(3642, 3438)","(3753, 3625)",217.463
"(3952, 4549)","(4051, 4554)",99.126
"(2322, 2252)","(2323, 2194)",58.009
"(4859, 5391)","(4848, 5320)",71.847
"(4781, 5235)","(4848, 5320)",108.231
"(6775, 6566)","(6765, 6493)",73.682
"(4426, 5208)","(4155, 5284)",281.455
"(3753, 3625)","(3642, 3438)",217.463
"(6416, 6525)","(6425, 6310)",215.188
"(5267, 5799)","(5554, 5694)",305.604
"(1645, 801)","(1477, 891)",190.589
"(1874, 606)","(1730, 581)",146.154
"(5211, 5195)","(5009, 5321)",238.076
"(2504, 2325)","(2581, 2276)",91.269
"(6594, 6701)","(6568, 6687)",29.53
"(4317, 3976)","(4339, 4283)",307.787
"(3472, 3832)","(3381, 3851)",92.962
"(4155, 5284)","(4100, 5037)",253.049
"(4051, 4554)","(3952, 4549)",99.126
"(4100, 5037)","(4155, 5284)",253.049
"(2243, 2423)","(2322, 2252)",188.367
"(6295, 6103)","(6361, 6193)",111.606
"(3679, 4161)","(3773, 4159)",94.021
"(6797, 6126)","(6767, 6059)",73.41
"(6568, 6687)","(6594, 6701)",29.53
"(6129, 5572)","(5967, 5627)",171.082
"(4306, 4552)","(4357, 4409)",151.822
"(5412, 5502)","(5554, 5694)",238.805
"(4962, 5108)","(5009, 5321)",218.124
"(4019, 3545)","(3753, 3625)",277.77
"(2190, 2018)","(2286, 1962)",111.14
"(1730, 581)","(1874, 606)",146.154
"(2077, 1800)","(2190, 2018)",245.546
"(4129, 4318)","(4279, 4357)",154.987
"(5452, 5149)","(5477, 5128)",32.65
"(1418, 770)","(1477, 891)",134.618
"(6767, 6059)","(6702, 6059)",65.0
"(5554, 5694)","(5412, 5502)",238.805
"(1818, 1394)","(1741, 1177)",230.256
"(7232, 7313)","(6850, 6816)",626.844
"(2984, 1941)","(2690, 2017)",303.664
"(6425, 6310)","(6361, 6193)",133.36
"(4339, 4283)","(4279, 4357)",95.268
"(2105, 1512)","(2047, 1534)",62.032
"(6241, 5769)","(6288, 5867)",108.688
"(5967, 5627)","(6129, 5572)",171.082
"(5302, 4939)","(5477, 5128)",257.577
"(2047, 1534)","(2105, 1512)",62.032
"(3381, 3851)","(3472, 3832)",92.962
"(1741, 1177)","(1818, 1394)",230.256
"(2323, 2194)","(2322, 2252)",58.009
"(6288, 5867)","(6241, 5769)",108.688
"(3778, 4106)","(3773, 4159)",53.235
"(3349, 2252)","(2984, 1941)",479.527
"(5028, 5383)","(5009, 5321)",64.846
"(1477, 891)","(1418, 770)",134.618
"(2581, 2276)","(2504, 2325)",91.269
"(5626, 5186)","(5477, 5128)",159.891
"(6702, 6059)","(6767, 6059)",65.0
"(4664, 4579)","(4770, 4489)",139.054
"(2427, 1919)","(2406, 1971)",56.08
"(6361, 6193)","(6295, 6103)",111.606
"(5009, 5321)","(5028, 5383)",64.846
"(4926, 4775)","(4692, 4992)",319.132
"(1221, 743)","(1418, 770)",198.842
"(2406, 1971)","(2427, 1919)",56.08
"(6765, 6493)","(6775, 6566)",73.682
"(4279, 4357)","(4357, 4409)",93.744
"(6850, 6816)","(6775, 6566)",261.008
