og_coord,closest_coord,dist
"(3170, 2104)","(3004, 2218)",201.375
"(6894, 6067)","(6831, 6119)",81.688
"(4485, 4414)","(4437, 4451)",60.605
"(5539, 5600)","(5373, 5394)",264.56
"(3151, 3558)","(3307, 3618)",167.141
"(4884, 4895)","(5179, 4967)",303.659
"(6537, 5840)","(6584, 5860)",51.078
"(5179, 4967)","(5121, 5085)",131.484
"(8053, 7120)","(7930, 7015)",161.722
"(8006, 7324)","(8053, 7120)",209.344
"(4499, 4197)","(4293, 4163)",208.787
"(4715, 4574)","(4485, 4414)",280.179
"(3918, 4078)","(3965, 4094)",49.649
"(4327, 4319)","(4235, 4246)",117.444
"(6491, 6284)","(6568, 6338)",94.048
"(4293, 4163)","(4235, 4246)",101.257
"(4110, 3628)","(3867, 3422)",318.567
"(1555, 867)","(1501, 1037)",178.37
"(3004, 2218)","(3170, 2104)",201.375
"(7351, 6496)","(7155, 6332)",255.562
"(6355, 6384)","(6424, 6482)",119.854
"(3463, 4042)","(3728, 4040)",265.008
"(4437, 4451)","(4485, 4414)",60.605
"(4102, 5184)","(4049, 5295)",123.004
"(6831, 6119)","(6894, 6067)",81.688
"(4848, 5287)","(4966, 5471)",218.586
"(2920, 2719)","(3112, 2608)",221.777
"(6568, 6338)","(6491, 6284)",94.048
"(3112, 2608)","(2920, 2719)",221.777
"(7649, 7155)","(7579, 6870)",293.471
"(4179, 4751)","(4170, 4696)",55.731
"(4170, 4696)","(4179, 4751)",55.731
"(7556, 7633)","(7602, 7488)",152.122
"(3728, 4040)","(3720, 4229)",189.169
"(3720, 4229)","(3897, 4281)",184.48
"(4049, 5295)","(4119, 5361)",96.208
"(3871, 4550)","(3897, 4281)",270.254
"(3867, 3422)","(3668, 3318)",224.537
"(3965, 4094)","(3918, 4078)",49.649
"(4209, 4088)","(4136, 4111)",76.538
"(7155, 6332)","(7351, 6496)",255.562
"(2144, 1436)","(1919, 1608)",283.212
"(6174, 5630)","(5972, 5557)",214.786
"(6163, 6583)","(6355, 6384)",276.523
"(3668, 3318)","(3594, 3221)",122.004
"(6320, 5921)","(6422, 6070)",180.569
"(1921, 595)","(2094, 832)",293.425
"(4966, 5471)","(5166, 5533)",209.39
"(7602, 7488)","(7556, 7633)",152.122
"(7930, 7015)","(8053, 7120)",161.722
"(4136, 4111)","(4209, 4088)",76.538
"(5166, 5533)","(4966, 5471)",209.39
"(7579, 6870)","(7649, 7155)",293.471
"(3098, 3860)","(3151, 3558)",306.615
"(5121, 5085)","(5179, 4967)",131.484
"(5373, 5394)","(5338, 5161)",235.614
"(7294, 6759)","(7035, 6787)",260.509
"(3897, 4281)","(3923, 4143)",140.428
"(1501, 1037)","(1555, 867)",178.37
"(2094, 832)","(1921, 595)",293.425
"(3923, 4143)","(3965, 4094)",64.537
"(3431, 3749)","(3307, 3618)",180.38
"(1919, 1608)","(2144, 1436)",283.212
"(6479, 6648)","(6424, 6482)",174.874
"(7035, 6787)","(6949, 6739)",98.489
"(4119, 5361)","(4049, 5295)",96.208
"(2499, 2437)","(2740, 2125)",394.24
"(4235, 4246)","(4293, 4163)",101.257
"(6422, 6070)","(6320, 5921)",180.569
"(5338, 5161)","(5121, 5085)",229.924
"(3307, 3618)","(3151, 3558)",167.141
"(5972, 5557)","(6174, 5630)",214.786
"(3869, 3860)","(3918, 4078)",223.439
"(7333, 7284)","(7602, 7488)",337.605
"(6949, 6739)","(7035, 6787)",98.489
"(3594, 3221)","(3668, 3318)",122.004
"(2562, 1599)","(2144, 1436)",448.657
"(2740, 2125)","(3004, 2218)",279.902
"(6630, 5825)","(6584, 5860)",57.801
"(6584, 5860)","(6537, 5840)",51.078
"(6302, 6981)","(6479, 6648)",377.118
"(6424, 6482)","(6355, 6384)",119.854
