og_coord,closest_coord,dist
"(1988.0, 6954.0)","(1992.0, 6958.0)",5.657
"(1992.0, 6958.0)","(1988.0, 6954.0)",5.657
"(3601.0, 2226.0)","(3596.0, 2223.0)",5.831
"(3596.0, 2223.0)","(3601.0, 2226.0)",5.831
"(3399.0, 4025.0)","(3392.0, 4028.0)",7.616
"(3392.0, 4028.0)","(3399.0, 4025.0)",7.616
"(1025.0, 8046.0)","(1030.0, 8053.0)",8.602
"(1030.0, 8053.0)","(1025.0, 8046.0)",8.602
"(3789.0, 4985.0)","(3794.0, 4994.0)",10.296
"(3794.0, 4994.0)","(3789.0, 4985.0)",10.296
"(1971.0, 7266.0)","(1961.0, 7263.0)",10.44
"(1961.0, 7263.0)","(1971.0, 7266.0)",10.44
"(1569.0, 8628.0)","(1580.0, 8631.0)",11.402
"(1580.0, 8631.0)","(1569.0, 8628.0)",11.402
"(2116.0, 4958.0)","(2127.0, 4962.0)",11.705
"(2127.0, 4962.0)","(2116.0, 4958.0)",11.705
"(1267.0, 8534.0)","(1275.0, 8543.0)",12.042
"(1275.0, 8543.0)","(1267.0, 8534.0)",12.042
"(3065.0, 5330.0)","(3056.0, 5340.0)",13.454
"(3056.0, 5340.0)","(3065.0, 5330.0)",13.454
"(978.0, 8791.0)","(987.0, 8802.0)",14.213
"(987.0, 8802.0)","(978.0, 8791.0)",14.213
"(1291.0, 8133.0)","(1299.0, 8145.0)",14.422
"(1299.0, 8145.0)","(1291.0, 8133.0)",14.422
"(3710.0, 2358.0)","(3694.0, 2358.0)",16.0
"(3694.0, 2358.0)","(3710.0, 2358.0)",16.0
"(1073.0, 9586.0)","(1090.0, 9589.0)",17.263
"(1090.0, 9589.0)","(1073.0, 9586.0)",17.263
"(2322.0, 4720.0)","(2307.0, 4711.0)",17.493
"(2307.0, 4711.0)","(2322.0, 4720.0)",17.493
"(1035.0, 8736.0)","(1029.0, 8719.0)",18.028
"(1165.0, 9813.0)","(1164.0, 9831.0)",18.028
"(1164.0, 9831.0)","(1165.0, 9813.0)",18.028
"(1029.0, 8719.0)","(1035.0, 8736.0)",18.028
"(1088.0, 9607.0)","(1090.0, 9589.0)",18.111
"(3746.0, 5300.0)","(3753.0, 5283.0)",18.385
"(3753.0, 5283.0)","(3746.0, 5300.0)",18.385
"(2884.0, 5002.0)","(2901.0, 5010.0)",18.788
"(2901.0, 5010.0)","(2884.0, 5002.0)",18.788
"(2920.0, 5569.0)","(2903.0, 5577.0)",18.788
"(2903.0, 5577.0)","(2920.0, 5569.0)",18.788
"(3443.0, 2302.0)","(3453.0, 2318.0)",18.868
"(2594.0, 4832.0)","(2578.0, 4822.0)",18.868
"(2578.0, 4822.0)","(2594.0, 4832.0)",18.868
"(3453.0, 2318.0)","(3443.0, 2302.0)",18.868
"(2818.0, 5323.0)","(2799.0, 5321.0)",19.105
"(2140.0, 4948.0)","(2127.0, 4962.0)",19.105
"(2799.0, 5321.0)","(2818.0, 5323.0)",19.105
"(1170.0, 9559.0)","(1184.0, 9574.0)",20.518
"(1184.0, 9574.0)","(1170.0, 9559.0)",20.518
"(1786.0, 6255.0)","(1773.0, 6239.0)",20.616
"(1773.0, 6239.0)","(1786.0, 6255.0)",20.616
"(3738.0, 2221.0)","(3717.0, 2226.0)",21.587
"(3717.0, 2226.0)","(3738.0, 2221.0)",21.587
"(2907.0, 5157.0)","(2919.0, 5139.0)",21.633
"(2919.0, 5139.0)","(2907.0, 5157.0)",21.633
"(3300.0, 5447.0)","(3317.0, 5433.0)",22.023
"(3062.0, 4958.0)","(3048.0, 4975.0)",22.023
"(3317.0, 5433.0)","(3300.0, 5447.0)",22.023
"(3048.0, 4975.0)","(3062.0, 4958.0)",22.023
"(3654.0, 3813.0)","(3632.0, 3808.0)",22.561
"(3632.0, 3808.0)","(3654.0, 3813.0)",22.561
"(3918.0, 5470.0)","(3936.0, 5484.0)",22.804
"(3936.0, 5484.0)","(3918.0, 5470.0)",22.804
"(3794.0, 2761.0)","(3771.0, 2761.0)",23.0
"(3771.0, 2761.0)","(3794.0, 2761.0)",23.0
"(3041.0, 4947.0)","(3062.0, 4958.0)",23.707
"(2387.0, 4662.0)","(2365.0, 4671.0)",23.77
"(2365.0, 4671.0)","(2387.0, 4662.0)",23.77
"(3608.0, 3434.0)","(3632.0, 3434.0)",24.0
"(3632.0, 3434.0)","(3608.0, 3434.0)",24.0
"(4061.0, 6123.0)","(4078.0, 6106.0)",24.042
"(4078.0, 6106.0)","(4061.0, 6123.0)",24.042
"(3404.0, 4049.0)","(3392.0, 4028.0)",24.187
"(4278.0, 1691.0)","(4292.0, 1671.0)",24.413
"(4292.0, 1671.0)","(4278.0, 1691.0)",24.413
"(3099.0, 5212.0)","(3075.0, 5205.0)",25.0
"(3075.0, 5205.0)","(3099.0, 5212.0)",25.0
"(3799.0, 3773.0)","(3803.0, 3798.0)",25.318
"(3803.0, 3798.0)","(3799.0, 3773.0)",25.318
"(3551.0, 3663.0)","(3569.0, 3681.0)",25.456
"(3569.0, 3681.0)","(3551.0, 3663.0)",25.456
"(3456.0, 2679.0)","(3447.0, 2703.0)",25.632
"(3447.0, 2703.0)","(3456.0, 2679.0)",25.632
"(991.0, 7798.0)","(977.0, 7776.0)",26.077
"(977.0, 7776.0)","(991.0, 7798.0)",26.077
"(1958.0, 5985.0)","(1984.0, 5992.0)",26.926
"(1984.0, 5992.0)","(1958.0, 5985.0)",26.926
"(4797.0, 2051.0)","(4780.0, 2072.0)",27.019
"(4780.0, 2072.0)","(4797.0, 2051.0)",27.019
"(3889.0, 2230.0)","(3877.0, 2255.0)",27.731
"(3877.0, 2255.0)","(3889.0, 2230.0)",27.731
"(2625.0, 5500.0)","(2653.0, 5497.0)",28.16
