og_coord,closest_coord,dist
"(9960.0, 5063.0)","(9959.0, 5063.0)",1.0
"(9959.0, 5063.0)","(9960.0, 5063.0)",1.0
"(8184.0, 3030.0)","(8185.0, 3031.0)",1.414
"(8185.0, 3031.0)","(8184.0, 3030.0)",1.414
"(9123.0, 5084.0)","(9121.0, 5085.0)",2.236
"(9121.0, 5085.0)","(9123.0, 5084.0)",2.236
"(8244.0, 3768.0)","(8247.0, 3769.0)",3.162
"(8247.0, 3769.0)","(8244.0, 3768.0)",3.162
"(8573.0, 4115.0)","(8574.0, 4111.0)",4.123
"(8574.0, 4111.0)","(8573.0, 4115.0)",4.123
"(7651.0, 4122.0)","(7654.0, 4125.0)",4.243
"(7654.0, 4125.0)","(7651.0, 4122.0)",4.243
"(8996.0, 2798.0)","(9001.0, 2802.0)",6.403
"(9001.0, 2802.0)","(8996.0, 2798.0)",6.403
"(6600.0, 4082.0)","(6594.0, 4077.0)",7.81
"(6594.0, 4077.0)","(6600.0, 4082.0)",7.81
"(8520.0, 4520.0)","(8514.0, 4525.0)",7.81
"(8514.0, 4525.0)","(8520.0, 4520.0)",7.81
"(8971.0, 2555.0)","(8978.0, 2559.0)",8.062
"(8978.0, 2559.0)","(8971.0, 2555.0)",8.062
"(8603.0, 3640.0)","(8595.0, 3638.0)",8.246
"(8595.0, 3638.0)","(8603.0, 3640.0)",8.246
"(7270.0, 3938.0)","(7262.0, 3941.0)",8.544
"(7262.0, 3941.0)","(7270.0, 3938.0)",8.544
"(8345.0, 3111.0)","(8343.0, 3120.0)",9.22
"(8343.0, 3120.0)","(8345.0, 3111.0)",9.22
"(10581.0, 6117.0)","(10571.0, 6116.0)",10.05
"(10571.0, 6116.0)","(10581.0, 6117.0)",10.05
"(8376.0, 4264.0)","(8366.0, 4266.0)",10.198
"(8366.0, 4266.0)","(8376.0, 4264.0)",10.198
"(8229.0, 2460.0)","(8231.0, 2450.0)",10.198
"(8231.0, 2450.0)","(8229.0, 2460.0)",10.198
"(8813.0, 4447.0)","(8822.0, 4442.0)",10.296
"(8822.0, 4442.0)","(8813.0, 4447.0)",10.296
"(9094.0, 3875.0)","(9084.0, 3878.0)",10.44
"(9084.0, 3878.0)","(9094.0, 3875.0)",10.44
"(8111.0, 4284.0)","(8120.0, 4278.0)",10.817
"(8120.0, 4278.0)","(8111.0, 4284.0)",10.817
"(10455.0, 5256.0)","(10448.0, 5247.0)",11.402
"(10448.0, 5247.0)","(10455.0, 5256.0)",11.402
"(9014.0, 5589.0)","(9006.0, 5580.0)",12.042
"(9006.0, 5580.0)","(9014.0, 5589.0)",12.042
"(9093.0, 3389.0)","(9082.0, 3384.0)",12.083
"(9082.0, 3384.0)","(9093.0, 3389.0)",12.083
"(9585.0, 6028.0)","(9575.0, 6036.0)",12.806
"(9575.0, 6036.0)","(9585.0, 6028.0)",12.806
"(8612.0, 2915.0)","(8617.0, 2927.0)",13.0
"(8617.0, 2927.0)","(8612.0, 2915.0)",13.0
"(8701.0, 3021.0)","(8700.0, 3008.0)",13.038
"(8700.0, 3008.0)","(8701.0, 3021.0)",13.038
"(7645.0, 3548.0)","(7657.0, 3554.0)",13.416
"(7657.0, 3554.0)","(7645.0, 3548.0)",13.416
"(9719.0, 4880.0)","(9733.0, 4876.0)",14.56
"(9733.0, 4876.0)","(9719.0, 4880.0)",14.56
"(5699.0, 3154.0)","(5685.0, 3148.0)",15.232
"(5685.0, 3148.0)","(5699.0, 3154.0)",15.232
"(7502.0, 4248.0)","(7516.0, 4254.0)",15.232
"(7516.0, 4254.0)","(7502.0, 4248.0)",15.232
"(8709.0, 4276.0)","(8719.0, 4264.0)",15.62
