og_coord,closest_coord,dist
"(6735.0, 6605.0)","(6735.0, 6623.0)",18.0
"(6735.0, 6623.0)","(6735.0, 6605.0)",18.0
"(7787.0, 6740.0)","(7814.0, 6746.0)",27.659
"(7814.0, 6746.0)","(7787.0, 6740.0)",27.659
"(6700.0, 6579.0)","(6735.0, 6605.0)",43.6
"(3571.0, 3875.0)","(3616.0, 3893.0)",48.466
"(3616.0, 3893.0)","(3571.0, 3875.0)",48.466
"(6062.0, 6548.0)","(6114.0, 6512.0)",63.246
"(6114.0, 6512.0)","(6062.0, 6548.0)",63.246
"(6286.0, 6349.0)","(6228.0, 6322.0)",63.977
"(6228.0, 6322.0)","(6286.0, 6349.0)",63.977
"(2732.0, 2572.0)","(2695.0, 2628.0)",67.119
"(2695.0, 2628.0)","(2732.0, 2572.0)",67.119
"(3534.0, 3107.0)","(3543.0, 3039.0)",68.593
"(3543.0, 3039.0)","(3534.0, 3107.0)",68.593
"(6157.0, 6276.0)","(6228.0, 6322.0)",84.599
"(3466.0, 2994.0)","(3543.0, 3039.0)",89.185
"(2390.0, 1637.0)","(2432.0, 1717.0)",90.355
"(2432.0, 1717.0)","(2390.0, 1637.0)",90.355
"(8118.0, 7212.0)","(8040.0, 7164.0)",91.586
"(8040.0, 7164.0)","(8118.0, 7212.0)",91.586
"(3204.0, 3783.0)","(3246.0, 3866.0)",93.022
"(3246.0, 3866.0)","(3204.0, 3783.0)",93.022
"(2363.0, 1546.0)","(2390.0, 1637.0)",94.921
"(7750.0, 6831.0)","(7787.0, 6740.0)",98.234
"(4795.0, 4983.0)","(4879.0, 4924.0)",102.65
"(4879.0, 4924.0)","(4795.0, 4983.0)",102.65
"(5523.0, 5411.0)","(5635.0, 5418.0)",112.219
"(5635.0, 5418.0)","(5523.0, 5411.0)",112.219
"(7567.0, 6813.0)","(7615.0, 6921.0)",118.186
"(7615.0, 6921.0)","(7567.0, 6813.0)",118.186
"(2793.0, 3067.0)","(2721.0, 2961.0)",128.141
"(2721.0, 2961.0)","(2793.0, 3067.0)",128.141
"(3119.0, 3534.0)","(3214.0, 3434.0)",137.931
"(3214.0, 3434.0)","(3119.0, 3534.0)",137.931
"(1949.0, 1382.0)","(1886.0, 1256.0)",140.872
"(1886.0, 1256.0)","(1949.0, 1382.0)",140.872
"(3617.0, 3675.0)","(3535.0, 3533.0)",163.976
"(3535.0, 3533.0)","(3617.0, 3675.0)",163.976
"(2737.0, 2298.0)","(2708.0, 2129.0)",171.47
"(2708.0, 2129.0)","(2737.0, 2298.0)",171.47
"(1931.0, 1077.0)","(1886.0, 1256.0)",184.57
"(5966.0, 6295.0)","(6157.0, 6276.0)",191.943
"(7527.0, 6625.0)","(7567.0, 6813.0)",192.208
"(2500.0, 2652.0)","(2695.0, 2628.0)",196.471
"(4691.0, 4802.0)","(4499.0, 4865.0)",202.072
"(4499.0, 4865.0)","(4691.0, 4802.0)",202.072
"(6512.0, 6656.0)","(6700.0, 6579.0)",203.158
"(4110.0, 5316.0)","(3907.0, 5284.0)",205.507
"(3907.0, 5284.0)","(4110.0, 5316.0)",205.507
"(1392.0, 1069.0)","(1492.0, 1287.0)",239.842
"(1492.0, 1287.0)","(1392.0, 1069.0)",239.842
"(1621.0, 982.0)","(1392.0, 1069.0)",244.969
"(5415.0, 5634.0)","(5523.0, 5411.0)",247.776
"(3855.0, 3745.0)","(3617.0, 3675.0)",248.081
"(2922.0, 2811.0)","(2721.0, 2961.0)",250.801
"(6327.0, 6835.0)","(6512.0, 6656.0)",257.422
"(7582.0, 7630.0)","(7648.0, 7380.0)",258.565
"(7648.0, 7380.0)","(7582.0, 7630.0)",258.565
"(3711.0, 3298.0)","(3534.0, 3107.0)",260.404
"(5476.0, 5892.0)","(5415.0, 5634.0)",265.113
"(3191.0, 2814.0)","(2922.0, 2811.0)",269.017
"(4815.0, 4559.0)","(4691.0, 4802.0)",272.809
"(4125.0, 4660.0)","(4363.0, 4505.0)",284.023
"(4363.0, 4505.0)","(4125.0, 4660.0)",284.023
"(4149.0, 3767.0)","(3855.0, 3745.0)",294.822
"(2221.0, 1155.0)","(1931.0, 1077.0)",300.307
"(5782.0, 5155.0)","(5635.0, 5418.0)",301.294
"(2534.0, 1295.0)","(2363.0, 1546.0)",303.714
"(3999.0, 4035.0)","(4149.0, 3767.0)",307.122
"(5508.0, 4994.0)","(5782.0, 5155.0)",317.8
"(2386.0, 2350.0)","(2500.0, 2652.0)",322.8
"(2157.0, 1909.0)","(2432.0, 1717.0)",335.394
"(6243.0, 5647.0)","(6052.0, 5925.0)",337.291
"(6052.0, 5925.0)","(6243.0, 5647.0)",337.291
"(3893.0, 4411.0)","(4125.0, 4660.0)",340.331
"(4607.0, 4263.0)","(4363.0, 4505.0)",343.657
"(1234.0, 748.0)","(1392.0, 1069.0)",357.778
"(4910.0, 5655.0)","(5415.0, 5634.0)",505.436
"(6893.0, 6066.0)","(6700.0, 6579.0)",548.104
"(3325.0, 2000.0)","(2708.0, 2129.0)",630.341
