og_coord,closest_coord,dist
"(6885, 6948)","(6931, 6791)",163.6
"(7412, 6472)","(7356, 6435)",67.119
"(5390, 5402)","(5371, 5523)",122.483
"(3488, 2311)","(3095, 2543)",456.369
"(4130, 4683)","(4045, 4450)",248.02
"(3022, 3206)","(3077, 3458)",257.932
"(5619, 5108)","(5452, 5061)",173.488
"(2285, 2225)","(2417, 2403)",221.603
"(3685, 3141)","(3703, 3450)",309.524
"(4756, 5120)","(4842, 5091)",90.758
"(5487, 5869)","(5448, 5799)",80.131
"(5292, 5783)","(5448, 5799)",156.818
"(6108, 6563)","(6040, 6497)",94.763
"(5371, 5523)","(5285, 5541)",87.864
"(7349, 6704)","(7248, 6589)",153.056
"(7132, 6936)","(7150, 7067)",132.231
"(6249, 6015)","(6401, 6050)",155.978
"(2620, 2385)","(2474, 2432)",153.379
"(6596, 6668)","(6688, 6655)",92.914
"(6678, 6259)","(6769, 6171)",126.59
"(1549, 1176)","(2252, 1296)",713.168
"(6688, 6655)","(6759, 6710)",89.811
"(6040, 6497)","(6054, 6415)",83.187
"(6934, 6092)","(6769, 6171)",182.937
"(7743, 7008)","(7723, 7055)",51.078
"(7721, 7483)","(7359, 7309)",401.647
"(3030, 2701)","(2997, 2655)",56.613
"(2457, 2764)","(2501, 2599)",170.766
"(3077, 3458)","(3022, 3206)",257.932
"(5452, 5061)","(5619, 5108)",173.488
"(6399, 6090)","(6401, 6050)",40.05
"(7592, 6855)","(7743, 7008)",214.965
"(4943, 5484)","(5285, 5541)",346.717
"(2125, 2041)","(2285, 2225)",243.836
"(3352, 2850)","(3030, 2701)",354.803
"(3681, 3532)","(3703, 3450)",84.9
"(6054, 6415)","(6040, 6497)",83.187
"(4045, 4450)","(3979, 4390)",89.196
"(3422, 4016)","(3522, 3772)",263.697
"(4192, 5303)","(4756, 5120)",592.946
"(6597, 5991)","(6401, 6050)",204.688
"(7248, 6589)","(7202, 6657)",82.098
"(6078, 6246)","(6054, 6415)",170.696
"(6164, 6873)","(6108, 6563)",315.017
"(5507, 5560)","(5371, 5523)",140.943
"(2495, 1826)","(2491, 1516)",310.026
"(3835, 3858)","(3522, 3772)",324.6
"(6759, 6710)","(6688, 6655)",89.811
"(6401, 6050)","(6399, 6090)",40.05
"(2252, 1296)","(2422, 1149)",224.742
"(3703, 3450)","(3681, 3532)",84.9
"(2822, 2552)","(2997, 2655)",203.062
"(5747, 4835)","(5797, 5021)",192.603
"(2491, 1516)","(2495, 1826)",310.026
"(5448, 5799)","(5487, 5869)",80.131
"(5797, 5021)","(5747, 4835)",192.603
"(7150, 7067)","(7132, 6936)",132.231
"(6931, 6791)","(6885, 6948)",163.6
"(7359, 7309)","(7218, 7413)",175.206
"(7356, 6435)","(7412, 6472)",67.119
"(7218, 7413)","(7359, 7309)",175.206
"(3095, 2543)","(2997, 2655)",148.822
"(4135, 4077)","(3979, 4390)",349.721
"(4448, 4514)","(4572, 4839)",347.852
"(2474, 2432)","(2417, 2403)",63.953
"(4572, 4839)","(4709, 4825)",137.713
"(2997, 2655)","(3030, 2701)",56.613
"(6769, 6171)","(6678, 6259)",126.59
"(4842, 5091)","(4756, 5120)",90.758
"(2417, 2403)","(2474, 2432)",63.953
"(3979, 4390)","(4045, 4450)",89.196
"(2040, 1781)","(2125, 2041)",273.542
"(7202, 6657)","(7248, 6589)",82.098
"(4709, 4825)","(4572, 4839)",137.713
"(3522, 3772)","(3422, 4016)",263.697
"(2501, 2599)","(2474, 2432)",169.169
"(2422, 1149)","(2252, 1296)",224.742
"(4958, 4750)","(4709, 4825)",260.05
"(7723, 7055)","(7743, 7008)",51.078
"(5285, 5541)","(5371, 5523)",87.864
"(6156, 5753)","(6249, 6015)",278.016
"(3614, 4204)","(3422, 4016)",268.715
