og_coord,starfish_coord,dist
"(6673.32, 6740.808)","(6668.0, 6752.0)",12.392
"(6650.232, 6724.824)","(6666.0, 6727.0)",15.917
"(3126.648, 3599.952)","(3117.0, 3613.0)",16.228
"(2746.584, 2391.384)","(2739.0, 2372.0)",20.815
"(3093.792, 3615.936)","(3117.0, 3613.0)",23.393
"(2804.304, 3115.992)","(2811.0, 3093.0)",23.947
"(3145.296, 3623.928)","(3117.0, 3613.0)",30.333
"(3147.072, 3638.136)","(3117.0, 3613.0)",39.194
"(6141.408, 5685.864)","(6115.0, 5715.0)",39.323
"(5160.168, 4963.92)","(5203.0, 4952.0)",44.46
"(6713.28, 6199.128)","(6687.0, 6236.0)",45.279
"(2690.64, 2381.616)","(2739.0, 2372.0)",49.307
"(4335.216, 4193.136)","(4367.0, 4238.0)",54.982
"(6722.16, 6176.04)","(6687.0, 6236.0)",69.508
"(5139.744, 4990.56)","(5203.0, 4952.0)",74.082
"(5128.2, 4966.584)","(5203.0, 4952.0)",76.208
"(4331.664, 4164.72)","(4367.0, 4238.0)",81.355
"(5119.32, 4979.904)","(5203.0, 4952.0)",88.21
"(8095.896, 7325.112)","(8032.0, 7264.0)",88.416
"(5245.416, 5310.24)","(5313.0, 5248.0)",91.877
"(7238.088, 7387.272)","(7256.0, 7480.0)",94.442
"(5185.032, 5280.936)","(5226.0, 5193.0)",97.011
"(3889.44, 3993.336)","(3832.0, 4077.0)",101.484
"(3919.632, 4009.32)","(3832.0, 4077.0)",110.725
"(4305.912, 4331.664)","(4367.0, 4238.0)",111.824
"(4331.664, 4347.648)","(4367.0, 4238.0)",115.201
"(4081.248, 4085.688)","(4136.0, 3982.0)",117.256
"(2848.704, 2978.352)","(2811.0, 3093.0)",120.689
"(3921.408, 3991.56)","(3832.0, 4077.0)",123.668
"(5172.6, 5310.24)","(5226.0, 5193.0)",128.828
"(4308.576, 4352.976)","(4367.0, 4238.0)",128.968
"(1408.368, 1056.72)","(1432.0, 926.0)",132.839
"(5214.336, 5338.656)","(5313.0, 5248.0)",133.989
"(3922.296, 5215.224)","(3975.0, 5339.0)",134.53
"(3927.624, 3979.128)","(3832.0, 4077.0)",136.832
"(3908.088, 3958.704)","(3832.0, 4077.0)",140.653
"(1403.928, 1073.592)","(1432.0, 926.0)",150.238
"(2710.176, 2140.08)","(2744.0, 1988.0)",155.796
"(1416.36, 1094.016)","(1432.0, 926.0)",168.742
"(1401.264, 1094.904)","(1432.0, 926.0)",171.678
"(2213.784, 1030.08)","(2095.0, 904.0)",173.222
"(4993.224, 5758.68)","(5096.0, 5616.0)",175.842
"(7787.76, 7112.88)","(7711.0, 6947.0)",182.779
"(6715.056, 6052.608)","(6687.0, 6236.0)",185.526
"(2559.216, 2013.096)","(2744.0, 1988.0)",186.48
"(5065.152, 5329.776)","(4959.0, 5172.0)",190.162
"(2233.32, 1040.736)","(2095.0, 904.0)",194.497
"(7237.2, 7281.6)","(7346.0, 7443.0)",194.647
"(5106.0, 5352.864)","(5226.0, 5193.0)",199.891
"(7890.768, 7040.064)","(7711.0, 6947.0)",202.429
"(4668.216, 5100.672)","(4485.0, 5211.0)",213.87
"(4662.0, 5089.128)","(4485.0, 5211.0)",214.899
"(5067.816, 5359.08)","(4959.0, 5172.0)",216.425
"(4953.264, 5779.104)","(5096.0, 5616.0)",216.741
"(2529.912, 2037.072)","(2744.0, 1988.0)",219.64
"(2682.648, 1458.096)","(2459.0, 1461.0)",223.667
"(4677.096, 5065.152)","(4485.0, 5211.0)",241.19
"(6551.664, 5976.24)","(6528.0, 6233.0)",257.848
"(6577.416, 5979.792)","(6528.0, 6233.0)",257.985
"(4755.24, 5380.392)","(4923.0, 5173.0)",266.749
"(4715.28, 5350.2)","(4485.0, 5211.0)",269.083
"(6588.072, 5962.032)","(6528.0, 6233.0)",277.547
"(2411.808, 2272.392)","(2487.0, 2552.0)",289.542
"(2419.8, 2242.2)","(2702.0, 2310.0)",290.23
"(3769.56, 3591.96)","(3531.0, 3421.0)",293.493
"(3009.432, 2172.048)","(3094.0, 2455.0)",295.319
"(6938.832, 6080.136)","(6687.0, 6236.0)",296.164
"(6238.2, 6623.592)","(6421.0, 6390.0)",296.616
"(2996.112, 2148.96)","(2744.0, 1988.0)",299.113
"(6943.272, 6067.704)","(6687.0, 6236.0)",306.592
"(3044.064, 1924.296)","(2744.0, 1988.0)",306.752
"(3060.936, 1942.056)","(2744.0, 1988.0)",320.249
"(3852.144, 3462.312)","(3531.0, 3421.0)",323.79
"(6198.24, 6628.032)","(6421.0, 6390.0)",326.008
"(3863.688, 3440.112)","(3531.0, 3421.0)",333.237
"(3866.352, 3502.272)","(3531.0, 3421.0)",345.06
"(4795.2, 4505.712)","(4486.0, 4331.0)",355.146
"(3885.888, 3348.648)","(3531.0, 3421.0)",362.188
"(4407.144, 4847.592)","(4485.0, 5211.0)",371.654
"(4187.808, 4779.216)","(4190.0, 5187.0)",407.79
"(5629.032, 5827.056)","(5949.0, 5543.0)",427.864
