og_coord,closest_coord,dist
"(6465.0, 3897.0)","(6469.0, 3892.0)",6.403
"(6469.0, 3892.0)","(6465.0, 3897.0)",6.403
"(7528.0, 4031.0)","(7527.0, 4024.0)",7.071
"(7527.0, 4024.0)","(7528.0, 4031.0)",7.071
"(8212.0, 4170.0)","(8208.0, 4164.0)",7.211
"(8208.0, 4164.0)","(8212.0, 4170.0)",7.211
"(9532.0, 5127.0)","(9540.0, 5126.0)",8.062
"(9540.0, 5126.0)","(9532.0, 5127.0)",8.062
"(8946.0, 3525.0)","(8954.0, 3522.0)",8.544
"(8954.0, 3522.0)","(8946.0, 3525.0)",8.544
"(9366.0, 5519.0)","(9373.0, 5514.0)",8.602
"(9373.0, 5514.0)","(9366.0, 5519.0)",8.602
"(7178.0, 3859.0)","(7185.0, 3852.0)",9.899
"(7185.0, 3852.0)","(7178.0, 3859.0)",9.899
"(10144.0, 6716.0)","(10153.0, 6710.0)",10.817
"(10153.0, 6710.0)","(10144.0, 6716.0)",10.817
"(10012.0, 5292.0)","(10011.0, 5281.0)",11.045
"(10011.0, 5281.0)","(10012.0, 5292.0)",11.045
"(9380.0, 5909.0)","(9383.0, 5898.0)",11.402
"(8398.0, 3485.0)","(8405.0, 3476.0)",11.402
"(9383.0, 5898.0)","(9380.0, 5909.0)",11.402
"(8405.0, 3476.0)","(8398.0, 3485.0)",11.402
"(1268.0, 1516.0)","(1270.0, 1528.0)",12.166
"(1270.0, 1528.0)","(1268.0, 1516.0)",12.166
"(9308.0, 2874.0)","(9320.0, 2871.0)",12.369
"(9320.0, 2871.0)","(9308.0, 2874.0)",12.369
"(8875.0, 3459.0)","(8871.0, 3447.0)",12.649
"(8871.0, 3447.0)","(8875.0, 3459.0)",12.649
"(2561.0, 789.0)","(2574.0, 781.0)",15.264
"(2574.0, 781.0)","(2561.0, 789.0)",15.264
"(5804.0, 3254.0)","(5819.0, 3257.0)",15.297
"(5819.0, 3257.0)","(5804.0, 3254.0)",15.297
"(1636.0, 1238.0)","(1651.0, 1242.0)",15.524
"(1651.0, 1242.0)","(1636.0, 1238.0)",15.524
"(10622.0, 6214.0)","(10632.0, 6227.0)",16.401
"(10632.0, 6227.0)","(10622.0, 6214.0)",16.401
"(2039.0, 1285.0)","(2055.0, 1290.0)",16.763
"(2055.0, 1290.0)","(2039.0, 1285.0)",16.763
"(8700.0, 5468.0)","(8693.0, 5452.0)",17.464
"(8693.0, 5452.0)","(8700.0, 5468.0)",17.464
"(3868.0, 521.0)","(3885.0, 517.0)",17.464
"(3885.0, 517.0)","(3868.0, 521.0)",17.464
"(9715.0, 5433.0)","(9703.0, 5446.0)",17.692
"(9703.0, 5446.0)","(9715.0, 5433.0)",17.692
"(6457.0, 3744.0)","(6440.0, 3739.0)",17.72
"(6440.0, 3739.0)","(6457.0, 3744.0)",17.72
"(3303.0, 854.0)","(3287.0, 862.0)",17.889
"(3287.0, 862.0)","(3303.0, 854.0)",17.889
"(8360.0, 4993.0)","(8378.0, 4995.0)",18.111
"(8378.0, 4995.0)","(8360.0, 4993.0)",18.111
"(8366.0, 3982.0)","(8373.0, 3999.0)",18.385
"(8373.0, 3999.0)","(8366.0, 3982.0)",18.385
"(2401.0, 1211.0)","(2421.0, 1209.0)",20.1
"(2421.0, 1209.0)","(2401.0, 1211.0)",20.1
"(7589.0, 4001.0)","(7603.0, 4017.0)",21.26
"(7603.0, 4017.0)","(7589.0, 4001.0)",21.26
"(2999.0, 1660.0)","(3019.0, 1668.0)",21.541
"(3019.0, 1668.0)","(2999.0, 1660.0)",21.541
"(8361.0, 4017.0)","(8373.0, 3999.0)",21.633
"(9315.0, 4704.0)","(9330.0, 4720.0)",21.932
"(2140.0, 1235.0)","(2120.0, 1244.0)",21.932
"(2120.0, 1244.0)","(2140.0, 1235.0)",21.932
"(9330.0, 4720.0)","(9315.0, 4704.0)",21.932
"(9743.0, 5513.0)","(9733.0, 5493.0)",22.361
"(9097.0, 2956.0)","(9119.0, 2960.0)",22.361
"(9733.0, 5493.0)","(9743.0, 5513.0)",22.361
"(9119.0, 2960.0)","(9097.0, 2956.0)",22.361
"(3063.0, 1207.0)","(3045.0, 1222.0)",23.431
"(3045.0, 1222.0)","(3063.0, 1207.0)",23.431
"(7085.0, 4117.0)","(7102.0, 4100.0)",24.042
"(7102.0, 4100.0)","(7085.0, 4117.0)",24.042
"(8877.0, 2169.0)","(8854.0, 2160.0)",24.698
"(8854.0, 2160.0)","(8877.0, 2169.0)",24.698
"(8180.0, 3829.0)","(8204.0, 3821.0)",25.298
"(8204.0, 3821.0)","(8180.0, 3829.0)",25.298
"(9671.0, 5028.0)","(9688.0, 5047.0)",25.495
"(9688.0, 5047.0)","(9671.0, 5028.0)",25.495
"(2821.0, 1982.0)","(2826.0, 1956.0)",26.476
"(2826.0, 1956.0)","(2821.0, 1982.0)",26.476
"(8803.0, 2782.0)","(8830.0, 2778.0)",27.295
"(8830.0, 2778.0)","(8803.0, 2782.0)",27.295
"(429.0, 1338.0)","(438.0, 1312.0)",27.514
"(438.0, 1312.0)","(429.0, 1338.0)",27.514
"(10231.0, 6027.0)","(10245.0, 6051.0)",27.785
"(10245.0, 6051.0)","(10231.0, 6027.0)",27.785
"(2664.0, 1745.0)","(2651.0, 1770.0)",28.178
"(2651.0, 1770.0)","(2664.0, 1745.0)",28.178
"(6480.0, 3866.0)","(6469.0, 3892.0)",28.231
"(2230.0, 1281.0)","(2245.0, 1305.0)",28.302
"(2245.0, 1305.0)","(2230.0, 1281.0)",28.302
"(7939.0, 3860.0)","(7960.0, 3841.0)",28.32
"(7960.0, 3841.0)","(7939.0, 3860.0)",28.32
"(9174.0, 3362.0)","(9179.0, 3334.0)",28.443
"(9179.0, 3334.0)","(9174.0, 3362.0)",28.443
"(9308.0, 3064.0)","(9337.0, 3066.0)",29.069
"(9337.0, 3066.0)","(9308.0, 3064.0)",29.069
"(8658.0, 4612.0)","(8632.0, 4626.0)",29.53
"(8632.0, 4626.0)","(8658.0, 4612.0)",29.53
"(1407.0, 1174.0)","(1380.0, 1162.0)",29.547
"(1380.0, 1162.0)","(1407.0, 1174.0)",29.547
"(7552.0, 4008.0)","(7527.0, 4024.0)",29.682
"(8470.0, 2222.0)","(8492.0, 2202.0)",29.732
"(8492.0, 2202.0)","(8470.0, 2222.0)",29.732
"(8244.0, 3909.0)","(8251.0, 3938.0)",29.833
"(10271.0, 6676.0)","(10242.0, 6669.0)",29.833
"(8251.0, 3938.0)","(8244.0, 3909.0)",29.833
"(10242.0, 6669.0)","(10271.0, 6676.0)",29.833
"(8480.0, 3574.0)","(8472.0, 3545.0)",30.083
"(8472.0, 3545.0)","(8480.0, 3574.0)",30.083
"(7582.0, 3630.0)","(7552.0, 3627.0)",30.15
"(7552.0, 3627.0)","(7582.0, 3630.0)",30.15
"(8723.0, 2390.0)","(8710.0, 2362.0)",30.871
"(8710.0, 2362.0)","(8723.0, 2390.0)",30.871
"(8232.0, 3252.0)","(8261.0, 3241.0)",31.016
"(8261.0, 3241.0)","(8232.0, 3252.0)",31.016
"(8953.0, 3228.0)","(8933.0, 3252.0)",31.241
"(8933.0, 3252.0)","(8953.0, 3228.0)",31.241
"(3077.0, 2130.0)","(3064.0, 2101.0)",31.78
"(3064.0, 2101.0)","(3077.0, 2130.0)",31.78
"(7293.0, 3729.0)","(7282.0, 3699.0)",31.953
"(7282.0, 3699.0)","(7293.0, 3729.0)",31.953
"(3090.0, 878.0)","(3110.0, 853.0)",32.016
"(3110.0, 853.0)","(3090.0, 878.0)",32.016
"(2702.0, 1876.0)","(2688.0, 1847.0)",32.202
"(2688.0, 1847.0)","(2702.0, 1876.0)",32.202
"(3317.0, 883.0)","(3303.0, 854.0)",32.202
"(8967.0, 4287.0)","(8995.0, 4270.0)",32.757
"(8995.0, 4270.0)","(8967.0, 4287.0)",32.757
"(9417.0, 4745.0)","(9450.0, 4744.0)",33.015
"(9450.0, 4744.0)","(9417.0, 4745.0)",33.015
"(8015.0, 3212.0)","(8021.0, 3245.0)",33.541
"(8021.0, 3245.0)","(8015.0, 3212.0)",33.541
"(9467.0, 4849.0)","(9437.0, 4834.0)",33.541
"(9444.0, 5149.0)","(9414.0, 5164.0)",33.541
"(9414.0, 5164.0)","(9444.0, 5149.0)",33.541
"(9437.0, 4834.0)","(9467.0, 4849.0)",33.541
"(2282.0, 1327.0)","(2299.0, 1356.0)",33.615
"(2299.0, 1356.0)","(2282.0, 1327.0)",33.615
"(2165.0, 1258.0)","(2140.0, 1235.0)",33.971
"(2997.0, 1694.0)","(2999.0, 1660.0)",34.059
"(2577.0, 747.0)","(2574.0, 781.0)",34.132
"(9642.0, 5058.0)","(9610.0, 5046.0)",34.176
"(9610.0, 5046.0)","(9642.0, 5058.0)",34.176
"(3029.0, 2104.0)","(3064.0, 2101.0)",35.128
"(7806.0, 3513.0)","(7841.0, 3508.0)",35.355
"(7841.0, 3508.0)","(7806.0, 3513.0)",35.355
"(2398.0, 1612.0)","(2424.0, 1588.0)",35.384
"(2424.0, 1588.0)","(2398.0, 1612.0)",35.384
"(7052.0, 4104.0)","(7085.0, 4117.0)",35.468
"(5801.0, 3218.0)","(5804.0, 3254.0)",36.125
"(7995.0, 3832.0)","(7960.0, 3841.0)",36.139
"(1457.0, 672.0)","(1423.0, 685.0)",36.401
"(1423.0, 685.0)","(1457.0, 672.0)",36.401
"(3094.0, 2080.0)","(3064.0, 2101.0)",36.62
"(8514.0, 3589.0)","(8480.0, 3574.0)",37.162
"(9523.0, 5543.0)","(9557.0, 5527.0)",37.577
"(9557.0, 5527.0)","(9523.0, 5543.0)",37.577
"(3479.0, 464.0)","(3512.0, 482.0)",37.59
"(3512.0, 482.0)","(3479.0, 464.0)",37.59
"(2102.0, 1620.0)","(2093.0, 1583.0)",38.079
"(2093.0, 1583.0)","(2102.0, 1620.0)",38.079
"(2768.0, 840.0)","(2758.0, 877.0)",38.328
"(2758.0, 877.0)","(2768.0, 840.0)",38.328
"(7531.0, 3660.0)","(7552.0, 3627.0)",39.115
"(7918.0, 2874.0)","(7881.0, 2861.0)",39.217
"(7881.0, 2861.0)","(7918.0, 2874.0)",39.217
"(8603.0, 3100.0)","(8589.0, 3063.0)",39.56
"(8589.0, 3063.0)","(8603.0, 3100.0)",39.56
"(10199.0, 6374.0)","(10177.0, 6341.0)",39.661
"(10177.0, 6341.0)","(10199.0, 6374.0)",39.661
"(5935.0, 2990.0)","(5897.0, 3002.0)",39.85
"(5897.0, 3002.0)","(5935.0, 2990.0)",39.85
"(2960.0, 1785.0)","(2940.0, 1750.0)",40.311
"(2940.0, 1750.0)","(2960.0, 1785.0)",40.311
"(9566.0, 5942.0)","(9560.0, 5982.0)",40.447
"(9560.0, 5982.0)","(9566.0, 5942.0)",40.447
"(6045.0, 3455.0)","(6012.0, 3431.0)",40.804
"(6012.0, 3431.0)","(6045.0, 3455.0)",40.804
"(2071.0, 988.0)","(2031.0, 997.0)",41.0
"(2031.0, 997.0)","(2071.0, 988.0)",41.0
"(2981.0, 1749.0)","(2940.0, 1750.0)",41.012
"(7869.0, 2956.0)","(7900.0, 2983.0)",41.11
"(7900.0, 2983.0)","(7869.0, 2956.0)",41.11
"(8947.0, 4066.0)","(8920.0, 4035.0)",41.11
"(8920.0, 4035.0)","(8947.0, 4066.0)",41.11
