radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.10975609756097561,0.12498911929000499,0.8781252174944518,82
160,0.23170731707317074,0.26598334084903513,0.8711346971338385,82
220,0.3170731707317073,0.4175975488818696,0.759279290744595,82
280,0.45121951219512196,0.54289232738852,0.8311399690720025,82
340,0.5609756097560976,0.6300329098833236,0.8903909636402727,82
400,0.6829268292682927,0.6944137693997976,0.9834580755196813,82
460,0.7560975609756098,0.745099855454549,1.0147600424836367,82
520,0.8170731707317073,0.7842100377108351,1.0419060346597986,82
580,0.8292682926829268,0.8173849865017169,1.0145381997191663,82
640,0.8658536585365854,0.8510437521360824,1.017402050556544,82
700,0.8780487804878049,0.8840647341422999,0.993195120875021,82
