og_coord,closest_coord,dist
"(1620, 930)","(1635, 943)",19.849
"(1635, 943)","(1620, 930)",19.849
"(3896, 3381)","(3911, 3330)",53.16
"(3911, 3330)","(3896, 3381)",53.16
"(3638, 4193)","(3624, 4134)",60.638
"(3624, 4134)","(3638, 4193)",60.638
"(2069, 1465)","(2054, 1406)",60.877
"(2054, 1406)","(2069, 1465)",60.877
"(3896, 5191)","(3963, 5163)",72.615
"(3963, 5163)","(3896, 5191)",72.615
"(5262, 5724)","(5315, 5665)",79.31
"(5315, 5665)","(5262, 5724)",79.31
"(3106, 2525)","(3170, 2478)",79.404
"(3170, 2478)","(3106, 2525)",79.404
"(2217, 2059)","(2210, 1978)",81.302
"(2210, 1978)","(2217, 2059)",81.302
"(5167, 4817)","(5130, 4891)",82.735
"(5130, 4891)","(5167, 4817)",82.735
"(3635, 3692)","(3621, 3607)",86.145
"(3621, 3607)","(3635, 3692)",86.145
"(5942, 6364)","(6030, 6383)",90.028
"(6030, 6383)","(5942, 6364)",90.028
"(4560, 5185)","(4586, 5096)",92.72
"(4586, 5096)","(4560, 5185)",92.72
"(2055, 1793)","(2092, 1880)",94.541
"(2092, 1880)","(2055, 1793)",94.541
"(5384, 5595)","(5315, 5665)",98.29
"(2788, 2792)","(2813, 2685)",109.882
"(2813, 2685)","(2788, 2792)",109.882
"(2419, 2409)","(2524, 2454)",114.237
"(2524, 2454)","(2419, 2409)",114.237
"(1642, 814)","(1620, 930)",118.068
"(4147, 4145)","(4162, 4027)",118.95
"(4162, 4027)","(4147, 4145)",118.95
"(7054, 6390)","(7161, 6445)",120.308
"(7161, 6445)","(7054, 6390)",120.308
"(7203, 6564)","(7161, 6445)",126.194
"(6370, 6695)","(6352, 6559)",137.186
"(6352, 6559)","(6370, 6695)",137.186
"(2422, 1742)","(2288, 1710)",137.768
"(2288, 1710)","(2422, 1742)",137.768
"(5615, 5152)","(5700, 5040)",140.602
"(5700, 5040)","(5615, 5152)",140.602
"(7813, 7394)","(7715, 7499)",143.628
"(7715, 7499)","(7813, 7394)",143.628
"(4592, 4545)","(4726, 4625)",156.064
"(4726, 4625)","(4592, 4545)",156.064
"(4304, 4397)","(4272, 4553)",159.248
"(4272, 4553)","(4304, 4397)",159.248
"(2208, 1545)","(2069, 1465)",160.378
"(1756, 1082)","(1913, 1044)",161.533
"(1913, 1044)","(1756, 1082)",161.533
"(6241, 6048)","(6255, 6231)",183.535
"(6255, 6231)","(6241, 6048)",183.535
"(1489, 1061)","(1620, 930)",185.262
"(3240, 2306)","(3170, 2478)",185.699
"(5502, 5743)","(5384, 5595)",189.283
"(1878, 1313)","(2054, 1406)",199.06
"(6993, 6582)","(7054, 6390)",201.457
"(1444, 771)","(1642, 814)",202.615
"(4780, 5159)","(4586, 5096)",203.973
"(6461, 6242)","(6255, 6231)",206.293
"(7422, 7357)","(7580, 7221)",208.471
"(7580, 7221)","(7422, 7357)",208.471
"(2917, 2426)","(3106, 2525)",213.359
"(6366, 5865)","(6241, 6048)",221.617
"(7884, 7183)","(7813, 7394)",222.625
"(5508, 5405)","(5384, 5595)",226.883
"(4161, 3798)","(4162, 4027)",229.002
"(5316, 5276)","(5508, 5405)",231.311
"(2235, 1164)","(2417, 1314)",235.847
"(2417, 1314)","(2235, 1164)",235.847
"(2553, 2214)","(2419, 2409)",236.603
"(2647, 1991)","(2553, 2214)",242.002
"(3844, 4020)","(3624, 4134)",247.782
"(5746, 5674)","(5502, 5743)",253.569
"(4061, 4717)","(4272, 4553)",267.24
"(3361, 3684)","(3621, 3607)",271.162
"(4845, 5425)","(4780, 5159)",273.827
"(2871, 1831)","(2647, 1991)",275.274
"(3871, 4401)","(3638, 4193)",312.335
"(7644, 6909)","(7580, 7221)",318.496
