radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.1951219512195122,0.1602723930180681,1.2174395574009766,82
160,0.2926829268292683,0.34624648758965,0.8453022263611756,82
220,0.4024390243902439,0.5016707877248086,0.8021974454908899,82
280,0.4878048780487805,0.5964221124146368,0.817885299513602,82
340,0.5609756097560976,0.6634253694944383,0.8455745522417807,82
400,0.6463414634146342,0.7206969471226096,0.8968283631492536,82
460,0.7195121951219512,0.7686101837380613,0.9361210797685157,82
520,0.8048780487804879,0.8087183933035338,0.9952513204165438,82
580,0.8292682926829268,0.8466809923317787,0.9794341672878507,82
640,0.8658536585365854,0.8772861293501562,0.9869683670685192,82
700,0.8780487804878049,0.9000910637030335,0.9755110520433953,82
