radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,1.0,0.16750848729839501,5.969846758980204,81
160,1.0,0.33837943273922416,2.9552623571263594,81
220,1.0,0.5086030836225035,1.9661697543741639,81
280,1.0,0.664972963115582,1.5038205392813624,81
340,1.0,0.7858224848433346,1.2725520321543928,81
400,1.0,0.8709966482244232,1.1481100438659064,81
460,1.0,0.927479921428696,1.0781904566296094,81
520,1.0,0.9627474814473126,1.0386939662482266,81
580,1.0,0.9838786989848047,1.016385455881736,81
640,1.0,0.9965892290929957,1.0034224440797022,81
700,1.0,0.9999060623422125,1.0000939464829002,81
100,0.08536585365853659,0.16750848729839501,0.509621064790993,82
160,0.2682926829268293,0.33837943273922416,0.7928752665460965,82
220,0.4878048780487805,0.5086030836225035,0.9591071972556896,82
280,0.6341463414634146,0.664972963115582,0.9536422932028152,82
340,0.7439024390243902,0.7858224848433346,0.9466545605050971,82
400,0.8780487804878049,0.8709966482244232,1.0080966238822593,82
460,0.9512195121951219,0.927479921428696,1.025595800208653,82
520,0.975609756097561,0.9627474814473126,1.0133599670714404,82
580,0.9878048780487805,0.9838786989848047,1.0039905112978122,82
640,1.0,0.9965892290929957,1.0034224440797022,82
700,1.0,0.9999060623422125,1.0000939464829002,82
