radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.1728395061728395,0.09918886245355926,1.7425293717201753,81
160,0.30864197530864196,0.21516100039263597,1.4344698841584558,81
220,0.4074074074074074,0.3496835858519549,1.1650744384092735,81
280,0.49382716049382713,0.48046920309369856,1.0278019013791475,81
340,0.654320987654321,0.5867676231146737,1.1151279686855613,81
400,0.7283950617283951,0.6658010342515447,1.0940131124116006,81
460,0.8024691358024691,0.7260877143396489,1.105195859886276,81
520,0.8518518518518519,0.7753916142411144,1.0986085433559531,81
580,0.8641975308641975,0.8144626500633407,1.061064655079013,81
640,0.8888888888888888,0.8488308069754811,1.0471920688837166,81
700,0.9135802469135802,0.8794216775997556,1.0388420824547504,81
100,0.16049382716049382,0.15742697105224582,1.019481135206687,81
160,0.3333333333333333,0.3299237340625597,1.010334507398995,81
220,0.5061728395061729,0.4778749937196852,1.0592160003314313,81
280,0.5925925925925926,0.5889416286005501,1.0061991949876559,81
340,0.654320987654321,0.6677669709268118,0.9798642582548988,81
400,0.7037037037037037,0.7205017663105375,0.9766856052375119,81
460,0.7654320987654321,0.7577498050776371,1.0101382984678007,81
520,0.8148148148148148,0.7902188085796578,1.0311255641704682,81
580,0.8395061728395061,0.8213692388837395,1.022081340640922,81
640,0.8641975308641975,0.8515125444679025,1.014897004722604,81
700,0.8888888888888888,0.8783207530616061,1.012032205535899,81
