radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.1728395061728395,0.09918886245355926,1.7425293717201753,81
160,0.30864197530864196,0.21516100039263597,1.4344698841584558,81
220,0.4074074074074074,0.3496835858519549,1.1650744384092735,81
280,0.49382716049382713,0.48046920309369856,1.0278019013791475,81
340,0.654320987654321,0.5867676231146737,1.1151279686855613,81
400,0.7283950617283951,0.6658010342515447,1.0940131124116006,81
460,0.8024691358024691,0.7260877143396489,1.105195859886276,81
520,0.8518518518518519,0.7753916142411144,1.0986085433559531,81
580,0.8641975308641975,0.8144626500633407,1.061064655079013,81
640,0.8888888888888888,0.8488308069754811,1.0471920688837166,81
700,0.9135802469135802,0.8794216775997556,1.0388420824547504,81
100,0.32098765432098764,0.1724832547337722,1.8609786487182878,81
160,0.5679012345679012,0.35377307873540204,1.6052697864911658,81
220,0.6666666666666666,0.5171834581780657,1.2890332359337255,81
280,0.7407407407407407,0.6295419943026777,1.1766343586995085,81
340,0.7901234567901234,0.6977208849602777,1.13243486589212,81
400,0.8271604938271605,0.7444373296260006,1.1111217303446073,81
460,0.8518518518518519,0.7792228647153685,1.093206950700828,81
520,0.8765432098765432,0.8077680584809129,1.0851422022368262,81
580,0.8888888888888888,0.83546939848127,1.0639394937800544,81
640,0.9135802469135802,0.8635877720599633,1.0578892805931783,81
700,0.9259259259259259,0.8887485911935824,1.0418311039823025,81
