radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.18292682926829268,0.15483358871557173,1.1814415126961118,82
160,0.3048780487804878,0.3168326289387395,0.9622684690074547,82
220,0.4146341463414634,0.4623851357130368,0.8967289696760313,82
280,0.524390243902439,0.5732945645796587,0.9146959980109415,82
340,0.5853658536585366,0.6514994221421191,0.8984902116012068,82
400,0.6341463414634146,0.7087248235188468,0.894770890505645,82
460,0.6951219512195121,0.7547788801955778,0.9209610515855884,82
520,0.7317073170731707,0.7923156928336457,0.9235047641884833,82
580,0.7560975609756098,0.8259709435593192,0.9154045512998227,82
640,0.7682926829268293,0.8548548780350805,0.8987404794282533,82
700,0.7926829268292683,0.884831053156929,0.895857942599447,82
