og_coord,closest_coord,dist
"(2346, 1430)","(2346.0, 1430.0)",0.0
"(1509, 1372)","(1509.0, 1372.0)",0.0
"(1095, 1187)","(1095.0, 1187.0)",0.0
"(2844, 205)","(2844.0, 205.0)",0.0
"(1125, 3391)","(1125.0, 3391.0)",0.0
"(1100, 3328)","(1100.0, 3328.0)",0.0
"(462, 2361)","(462.0, 2361.0)",0.0
"(1896, 813)","(1896.0, 813.0)",0.0
"(2052, 2509)","(2052.0, 2509.0)",0.0
"(2125, 1250)","(2125.0, 1250.0)",0.0
"(2352, 2714)","(2352.0, 2714.0)",0.0
"(270, 1756)","(270.0, 1756.0)",0.0
"(1320, 2585)","(1320.0, 2585.0)",0.0
"(1726, 2934)","(1726.0, 2934.0)",0.0
"(1548, 3642)","(1548.0, 3642.0)",0.0
"(1328, 3465)","(1328.0, 3465.0)",0.0
"(3470, 266)","(3470.0, 266.0)",0.0
"(1943, 1794)","(1943.0, 1794.0)",0.0
"(2553, 855)","(2553.0, 855.0)",0.0
"(792, 944)","(792.0, 944.0)",0.0
"(2536, 3373)","(2536.0, 3373.0)",0.0
"(1176, 2500)","(1176.0, 2500.0)",0.0
"(405, 248)","(405.0, 248.0)",0.0
"(514, 3507)","(514.0, 3507.0)",0.0
"(236, 633)","(236.0, 633.0)",0.0
"(3224, 1605)","(3224.0, 1605.0)",0.0
"(1562, 3011)","(1562.0, 3011.0)",0.0
"(2809, 1658)","(2809.0, 1658.0)",0.0
"(258, 1958)","(258.0, 1958.0)",0.0
"(955, 9)","(955.0, 9.0)",0.0
"(1860, 2847)","(1860.0, 2847.0)",0.0
"(1227, 2060)","(1227.0, 2060.0)",0.0
"(2323, 3534)","(2323.0, 3534.0)",0.0
"(912, 360)","(912.0, 360.0)",0.0
"(943, 1340)","(943.0, 1340.0)",0.0
"(2026, 3044)","(2026.0, 3044.0)",0.0
"(3397, 531)","(3397.0, 531.0)",0.0
"(2040, 30)","(2040.0, 30.0)",0.0
"(3263, 3424)","(3263.0, 3424.0)",0.0
"(2824, 693)","(2824.0, 693.0)",0.0
"(893, 32)","(893.0, 32.0)",0.0
"(1903, 350)","(1903.0, 350.0)",0.0
"(956, 2224)","(956.0, 2224.0)",0.0
"(302, 2575)","(302.0, 2575.0)",0.0
"(2549, 1513)","(2549.0, 1513.0)",0.0
"(1271, 2078)","(1271.0, 2078.0)",0.0
"(399, 3576)","(399.0, 3576.0)",0.0
"(2956, 1989)","(2956.0, 1989.0)",0.0
"(2537, 2273)","(2537.0, 2273.0)",0.0
"(3397, 135)","(3397.0, 135.0)",0.0
"(3381, 2461)","(3381.0, 2461.0)",0.0
"(2043, 1680)","(2043.0, 1680.0)",0.0
"(2009, 2449)","(2009.0, 2449.0)",0.0
"(958, 3580)","(958.0, 3580.0)",0.0
"(2211, 3074)","(2211.0, 3074.0)",0.0
"(26, 1711)","(26.0, 1711.0)",0.0
"(1855, 1867)","(1855.0, 1867.0)",0.0
"(3045, 311)","(3045.0, 311.0)",0.0
"(1665, 1341)","(1665.0, 1341.0)",0.0
"(283, 2536)","(283.0, 2536.0)",0.0
"(1859, 2486)","(1859.0, 2486.0)",0.0
"(340, 1849)","(340.0, 1849.0)",0.0
"(3137, 1184)","(3137.0, 1184.0)",0.0
"(2956, 2175)","(2956.0, 2175.0)",0.0
"(3025, 116)","(3025.0, 116.0)",0.0
"(1813, 2951)","(1813.0, 2951.0)",0.0
"(2337, 3770)","(2337.0, 3770.0)",0.0
"(2974, 469)","(2974.0, 469.0)",0.0
"(2598, 219)","(2598.0, 219.0)",0.0
"(717, 860)","(717.0, 860.0)",0.0
"(2364, 557)","(2364.0, 557.0)",0.0
"(2509, 1537)","(2509.0, 1537.0)",0.0
"(2866, 1705)","(2866.0, 1705.0)",0.0
"(1433, 46)","(1433.0, 46.0)",0.0
"(2594, 1511)","(2594.0, 1511.0)",0.0
"(1209, 1312)","(1209.0, 1312.0)",0.0
"(622, 2977)","(622.0, 2977.0)",0.0
"(121, 2142)","(121.0, 2142.0)",0.0
"(270, 2081)","(270.0, 2081.0)",0.0
"(1174, 71)","(1174.0, 71.0)",0.0
"(2338, 738)","(2338.0, 738.0)",0.0
"(3458, 2352)","(3458.0, 2352.0)",0.0
"(491, 2998)","(491.0, 2998.0)",0.0
"(3411, 3771)","(3411.0, 3771.0)",0.0
"(678, 1033)","(678.0, 1033.0)",0.0
"(2165, 863)","(2165.0, 863.0)",0.0
"(132, 642)","(132.0, 642.0)",0.0
"(1166, 1621)","(1166.0, 1621.0)",0.0
"(426, 1847)","(426.0, 1847.0)",0.0
"(1584, 1248)","(1584.0, 1248.0)",0.0
"(2286, 3536)","(2286.0, 3536.0)",0.0
"(375, 3091)","(375.0, 3091.0)",0.0
"(723, 1148)","(723.0, 1148.0)",0.0
"(798, 942)","(798.0, 942.0)",0.0
"(172, 2351)","(172.0, 2351.0)",0.0
"(984, 507)","(984.0, 507.0)",0.0
"(2426, 1953)","(2426.0, 1953.0)",0.0
"(1187, 1429)","(1187.0, 1429.0)",0.0
"(187, 1912)","(187.0, 1912.0)",0.0
"(2038, 637)","(2038.0, 637.0)",0.0
"(2535, 1035)","(2535.0, 1035.0)",0.0
"(1722, 1135)","(1722.0, 1135.0)",0.0
"(1926, 540)","(1926.0, 540.0)",0.0
"(1546, 3632)","(1546.0, 3632.0)",0.0
"(1159, 3426)","(1159.0, 3426.0)",0.0
"(3196, 18)","(3196.0, 18.0)",0.0
"(512, 2561)","(512.0, 2561.0)",0.0
"(725, 1845)","(725.0, 1845.0)",0.0
"(1922, 2638)","(1922.0, 2638.0)",0.0
"(2826, 2111)","(2826.0, 2111.0)",0.0
"(551, 1788)","(551.0, 1788.0)",0.0
"(463, 72)","(463.0, 72.0)",0.0
"(1494, 2250)","(1494.0, 2250.0)",0.0
"(66, 1892)","(66.0, 1892.0)",0.0
"(2559, 2041)","(2559.0, 2041.0)",0.0
"(271, 1526)","(271.0, 1526.0)",0.0
"(3521, 1271)","(3521.0, 1271.0)",0.0
"(3069, 3443)","(3069.0, 3443.0)",0.0
"(2268, 3701)","(2268.0, 3701.0)",0.0
"(643, 207)","(643.0, 207.0)",0.0
"(1940, 1861)","(1940.0, 1861.0)",0.0
"(1624, 815)","(1624.0, 815.0)",0.0
"(2346, 1261)","(2346.0, 1261.0)",0.0
"(2043, 1820)","(2043.0, 1820.0)",0.0
"(3118, 1859)","(3118.0, 1859.0)",0.0
"(1932, 2315)","(1932.0, 2315.0)",0.0
"(483, 411)","(483.0, 411.0)",0.0
"(542, 1735)","(542.0, 1735.0)",0.0
"(2967, 3140)","(2967.0, 3140.0)",0.0
"(2134, 2887)","(2134.0, 2887.0)",0.0
"(3145, 243)","(3145.0, 243.0)",0.0
"(1915, 2766)","(1915.0, 2766.0)",0.0
"(2627, 2413)","(2627.0, 2413.0)",0.0
"(1227, 1106)","(1227.0, 1106.0)",0.0
"(2932, 1797)","(2932.0, 1797.0)",0.0
"(2146, 3116)","(2146.0, 3116.0)",0.0
"(3172, 155)","(3172.0, 155.0)",0.0
"(865, 915)","(865.0, 915.0)",0.0
"(164, 168)","(164.0, 168.0)",0.0
"(1473, 216)","(1473.0, 216.0)",0.0
"(393, 1570)","(393.0, 1570.0)",0.0
"(3339, 1292)","(3339.0, 1292.0)",0.0
"(3062, 1747)","(3062.0, 1747.0)",0.0
"(2081, 2906)","(2081.0, 2906.0)",0.0
"(3023, 3380)","(3023.0, 3380.0)",0.0
"(236, 2208)","(236.0, 2208.0)",0.0
"(3491, 203)","(3491.0, 203.0)",0.0
"(3367, 3603)","(3367.0, 3603.0)",0.0
"(1704, 2089)","(1704.0, 2089.0)",0.0
"(3271, 2065)","(3271.0, 2065.0)",0.0
"(3519, 1205)","(3519.0, 1205.0)",0.0
"(3306, 3738)","(3306.0, 3738.0)",0.0
"(2274, 747)","(2274.0, 747.0)",0.0
"(2408, 2892)","(2408.0, 2892.0)",0.0
"(527, 2081)","(527.0, 2081.0)",0.0
"(1117, 1664)","(1117.0, 1664.0)",0.0
"(1206, 3428)","(1206.0, 3428.0)",0.0
"(3467, 282)","(3467.0, 282.0)",0.0
"(3271, 3302)","(3271.0, 3302.0)",0.0
"(2382, 3653)","(2382.0, 3653.0)",0.0
"(1698, 17)","(1698.0, 17.0)",0.0
"(2001, 1378)","(2001.0, 1378.0)",0.0
"(1509, 817)","(1509.0, 817.0)",0.0
"(3251, 1625)","(3251.0, 1625.0)",0.0
"(2546, 329)","(2546.0, 329.0)",0.0
"(1917, 1679)","(1917.0, 1679.0)",0.0
"(2909, 2298)","(2909.0, 2298.0)",0.0
"(2512, 3014)","(2512.0, 3014.0)",0.0
"(2514, 1740)","(2514.0, 1740.0)",0.0
"(3474, 1382)","(3474.0, 1382.0)",0.0
"(1084, 1475)","(1084.0, 1475.0)",0.0
"(611, 2248)","(611.0, 2248.0)",0.0
"(3358, 2410)","(3358.0, 2410.0)",0.0
"(2577, 3833)","(2577.0, 3833.0)",0.0
"(3461, 482)","(3461.0, 482.0)",0.0
"(611, 1624)","(611.0, 1624.0)",0.0
"(1697, 1618)","(1697.0, 1618.0)",0.0
"(2188, 1490)","(2188.0, 1490.0)",0.0
"(3521, 3636)","(3521.0, 3636.0)",0.0
"(2739, 2029)","(2739.0, 2029.0)",0.0
"(735, 1556)","(735.0, 1556.0)",0.0
"(2854, 2975)","(2854.0, 2975.0)",0.0
"(1580, 51)","(1580.0, 51.0)",0.0
"(2369, 1047)","(2369.0, 1047.0)",0.0
"(1545, 3399)","(1545.0, 3399.0)",0.0
"(979, 1443)","(979.0, 1443.0)",0.0
"(3472, 3686)","(3472.0, 3686.0)",0.0
"(1137, 1175)","(1137.0, 1175.0)",0.0
"(2633, 2349)","(2633.0, 2349.0)",0.0
"(3402, 2082)","(3402.0, 2082.0)",0.0
"(3230, 2232)","(3230.0, 2232.0)",0.0
"(948, 2375)","(948.0, 2375.0)",0.0
"(701, 207)","(701.0, 207.0)",0.0
"(378, 2815)","(378.0, 2815.0)",0.0
"(2187, 3685)","(2187.0, 3685.0)",0.0
"(723, 13)","(723.0, 13.0)",0.0
"(2904, 1446)","(2904.0, 1446.0)",0.0
"(1767, 2666)","(1767.0, 2666.0)",0.0
"(632, 1652)","(632.0, 1652.0)",0.0
"(840, 1029)","(840.0, 1029.0)",0.0
"(3202, 2747)","(3202.0, 2747.0)",0.0
"(2105, 1704)","(2105.0, 1704.0)",0.0
"(1240, 39)","(1240.0, 39.0)",0.0
"(1488, 3512)","(1488.0, 3512.0)",0.0
"(1775, 2076)","(1775.0, 2076.0)",0.0
"(2402, 3543)","(2402.0, 3543.0)",0.0
"(2725, 2198)","(2725.0, 2198.0)",0.0
"(3438, 2080)","(3438.0, 2080.0)",0.0
"(106, 2175)","(106.0, 2175.0)",0.0
"(939, 1032)","(939.0, 1032.0)",0.0
"(1864, 608)","(1864.0, 608.0)",0.0
"(996, 1619)","(996.0, 1619.0)",0.0
"(63, 3530)","(63.0, 3530.0)",0.0
"(2576, 2935)","(2576.0, 2935.0)",0.0
"(3194, 659)","(3194.0, 659.0)",0.0
"(2458, 807)","(2458.0, 807.0)",0.0
"(1619, 1081)","(1619.0, 1081.0)",0.0
"(1737, 3386)","(1737.0, 3386.0)",0.0
"(2292, 26)","(2292.0, 26.0)",0.0
"(877, 3625)","(877.0, 3625.0)",0.0
"(2798, 3674)","(2798.0, 3674.0)",0.0
"(2719, 3344)","(2719.0, 3344.0)",0.0
"(3073, 1693)","(3073.0, 1693.0)",0.0
"(853, 2470)","(853.0, 2470.0)",0.0
"(2197, 1360)","(2197.0, 1360.0)",0.0
"(3265, 324)","(3265.0, 324.0)",0.0
"(1796, 606)","(1796.0, 606.0)",0.0
"(1884, 2441)","(1884.0, 2441.0)",0.0
"(2630, 3118)","(2630.0, 3118.0)",0.0
"(1996, 480)","(1996.0, 480.0)",0.0
"(70, 534)","(70.0, 534.0)",0.0
"(1193, 1052)","(1193.0, 1052.0)",0.0
"(2625, 1186)","(2625.0, 1186.0)",0.0
"(1162, 2198)","(1162.0, 2198.0)",0.0
"(2322, 1390)","(2322.0, 1390.0)",0.0
"(874, 2590)","(874.0, 2590.0)",0.0
"(3183, 2912)","(3183.0, 2912.0)",0.0
"(2778, 1776)","(2778.0, 1776.0)",0.0
"(1783, 3169)","(1783.0, 3169.0)",0.0
"(2536, 3532)","(2536.0, 3532.0)",0.0
"(1592, 3040)","(1592.0, 3040.0)",0.0
"(1062, 1569)","(1062.0, 1569.0)",0.0
"(482, 2385)","(482.0, 2385.0)",0.0
"(1501, 1517)","(1501.0, 1517.0)",0.0
"(665, 2022)","(665.0, 2022.0)",0.0
"(2280, 2354)","(2280.0, 2354.0)",0.0
"(386, 2992)","(386.0, 2992.0)",0.0
"(301, 1826)","(301.0, 1826.0)",0.0
"(1686, 3418)","(1686.0, 3418.0)",0.0
"(1404, 919)","(1404.0, 919.0)",0.0
"(424, 1874)","(424.0, 1874.0)",0.0
"(2899, 454)","(2899.0, 454.0)",0.0
"(631, 149)","(631.0, 149.0)",0.0
"(2484, 3736)","(2484.0, 3736.0)",0.0
"(1949, 3139)","(1949.0, 3139.0)",0.0
"(2848, 1731)","(2848.0, 1731.0)",0.0
"(2239, 843)","(2239.0, 843.0)",0.0
"(1279, 944)","(1279.0, 944.0)",0.0
"(2769, 790)","(2769.0, 790.0)",0.0
"(467, 3591)","(467.0, 3591.0)",0.0
"(2215, 3092)","(2215.0, 3092.0)",0.0
"(252, 3638)","(252.0, 3638.0)",0.0
"(2478, 2319)","(2478.0, 2319.0)",0.0
"(3003, 2410)","(3003.0, 2410.0)",0.0
"(2705, 2198)","(2705.0, 2198.0)",0.0
"(2848, 3456)","(2848.0, 3456.0)",0.0
"(3006, 2919)","(3006.0, 2919.0)",0.0
"(1632, 2996)","(1632.0, 2996.0)",0.0
"(3011, 401)","(3011.0, 401.0)",0.0
"(288, 372)","(288.0, 372.0)",0.0
"(2951, 3285)","(2951.0, 3285.0)",0.0
"(65, 3404)","(65.0, 3404.0)",0.0
"(424, 2040)","(424.0, 2040.0)",0.0
"(132, 2449)","(132.0, 2449.0)",0.0
"(2345, 879)","(2345.0, 879.0)",0.0
"(2340, 274)","(2340.0, 274.0)",0.0
"(2656, 916)","(2656.0, 916.0)",0.0
"(2774, 3172)","(2774.0, 3172.0)",0.0
"(1421, 889)","(1421.0, 889.0)",0.0
"(1894, 1714)","(1894.0, 1714.0)",0.0
"(3579, 1657)","(3579.0, 1657.0)",0.0
"(2422, 435)","(2422.0, 435.0)",0.0
"(1401, 2145)","(1401.0, 2145.0)",0.0
"(2848, 2211)","(2848.0, 2211.0)",0.0
"(1823, 3178)","(1823.0, 3178.0)",0.0
"(1792, 628)","(1792.0, 628.0)",0.0
"(2997, 126)","(2997.0, 126.0)",0.0
"(555, 1133)","(555.0, 1133.0)",0.0
"(3024, 3005)","(3024.0, 3005.0)",0.0
"(3407, 1165)","(3407.0, 1165.0)",0.0
"(2445, 3563)","(2445.0, 3563.0)",0.0
"(764, 1837)","(764.0, 1837.0)",0.0
"(414, 1005)","(414.0, 1005.0)",0.0
"(3155, 2485)","(3155.0, 2485.0)",0.0
"(873, 1713)","(873.0, 1713.0)",0.0
"(2233, 2748)","(2233.0, 2748.0)",0.0
"(2044, 1560)","(2044.0, 1560.0)",0.0
"(895, 323)","(895.0, 323.0)",0.0
"(954, 2468)","(954.0, 2468.0)",0.0
"(1027, 2487)","(1027.0, 2487.0)",0.0
"(2563, 1650)","(2563.0, 1650.0)",0.0
"(1799, 131)","(1799.0, 131.0)",0.0
"(1149, 2581)","(1149.0, 2581.0)",0.0
"(1207, 30)","(1207.0, 30.0)",0.0
"(3458, 2320)","(3458.0, 2320.0)",0.0
"(1821, 157)","(1821.0, 157.0)",0.0
"(1828, 2707)","(1828.0, 2707.0)",0.0
"(3303, 3747)","(3303.0, 3747.0)",0.0
"(684, 2513)","(684.0, 2513.0)",0.0
"(2463, 1117)","(2463.0, 1117.0)",0.0
"(544, 135)","(544.0, 135.0)",0.0
"(3565, 1702)","(3565.0, 1702.0)",0.0
"(2721, 1114)","(2721.0, 1114.0)",0.0
"(1496, 3140)","(1496.0, 3140.0)",0.0
"(2298, 346)","(2298.0, 346.0)",0.0
"(1273, 1340)","(1273.0, 1340.0)",0.0
"(524, 2847)","(524.0, 2847.0)",0.0
"(2778, 3317)","(2778.0, 3317.0)",0.0
"(2300, 3052)","(2300.0, 3052.0)",0.0
"(3480, 2508)","(3480.0, 2508.0)",0.0
"(1012, 1704)","(1012.0, 1704.0)",0.0
"(1746, 2700)","(1746.0, 2700.0)",0.0
"(549, 3031)","(549.0, 3031.0)",0.0
"(1016, 1959)","(1016.0, 1959.0)",0.0
"(2953, 2397)","(2953.0, 2397.0)",0.0
"(2061, 240)","(2061.0, 240.0)",0.0
"(3240, 1316)","(3240.0, 1316.0)",0.0
"(1909, 2060)","(1909.0, 2060.0)",0.0
"(2097, 2084)","(2097.0, 2084.0)",0.0
"(1822, 567)","(1822.0, 567.0)",0.0
"(277, 1542)","(277.0, 1542.0)",0.0
"(915, 1593)","(915.0, 1593.0)",0.0
"(2243, 892)","(2243.0, 892.0)",0.0
"(2916, 92)","(2916.0, 92.0)",0.0
"(581, 966)","(581.0, 966.0)",0.0
"(3201, 1912)","(3201.0, 1912.0)",0.0
"(1091, 2035)","(1091.0, 2035.0)",0.0
"(1871, 219)","(1871.0, 219.0)",0.0
"(1836, 585)","(1836.0, 585.0)",0.0
"(1991, 940)","(1991.0, 940.0)",0.0
"(143, 1662)","(143.0, 1662.0)",0.0
"(2412, 380)","(2412.0, 380.0)",0.0
"(2727, 2175)","(2727.0, 2175.0)",0.0
"(2144, 1456)","(2144.0, 1456.0)",0.0
"(2642, 3134)","(2642.0, 3134.0)",0.0
"(2258, 1774)","(2258.0, 1774.0)",0.0
"(1933, 1078)","(1933.0, 1078.0)",0.0
"(2885, 2284)","(2885.0, 2284.0)",0.0
"(2397, 1824)","(2397.0, 1824.0)",0.0
"(2669, 2384)","(2669.0, 2384.0)",0.0
"(224, 277)","(224.0, 277.0)",0.0
"(319, 160)","(319.0, 160.0)",0.0
"(2552, 2352)","(2552.0, 2352.0)",0.0
"(1255, 3441)","(1255.0, 3441.0)",0.0
"(347, 2155)","(347.0, 2155.0)",0.0
"(1985, 24)","(1985.0, 24.0)",0.0
"(2175, 1552)","(2175.0, 1552.0)",0.0
"(416, 1464)","(416.0, 1464.0)",0.0
"(2105, 1172)","(2105.0, 1172.0)",0.0
"(1344, 1302)","(1344.0, 1302.0)",0.0
"(1727, 718)","(1727.0, 718.0)",0.0
"(1060, 3512)","(1060.0, 3512.0)",0.0
"(2310, 2384)","(2310.0, 2384.0)",0.0
"(1753, 368)","(1753.0, 368.0)",0.0
"(831, 2023)","(831.0, 2023.0)",0.0
"(1549, 621)","(1549.0, 621.0)",0.0
"(2757, 321)","(2757.0, 321.0)",0.0
"(1575, 514)","(1575.0, 514.0)",0.0
"(3043, 817)","(3043.0, 817.0)",0.0
"(2014, 826)","(2014.0, 826.0)",0.0
"(384, 3262)","(384.0, 3262.0)",0.0
"(1721, 1624)","(1721.0, 1624.0)",0.0
"(2091, 2130)","(2091.0, 2130.0)",0.0
"(1865, 2293)","(1865.0, 2293.0)",0.0
"(849, 1561)","(849.0, 1561.0)",0.0
"(1309, 3272)","(1309.0, 3272.0)",0.0
"(3080, 2135)","(3080.0, 2135.0)",0.0
"(3467, 3820)","(3467.0, 3820.0)",0.0
"(1558, 1279)","(1558.0, 1279.0)",0.0
"(1462, 81)","(1462.0, 81.0)",0.0
"(2447, 1054)","(2447.0, 1054.0)",0.0
"(1990, 3280)","(1990.0, 3280.0)",0.0
"(1791, 316)","(1791.0, 316.0)",0.0
"(2273, 2779)","(2273.0, 2779.0)",0.0
"(2203, 3101)","(2203.0, 3101.0)",0.0
"(1742, 863)","(1742.0, 863.0)",0.0
"(282, 3581)","(282.0, 3581.0)",0.0
"(2316, 1458)","(2316.0, 1458.0)",0.0
"(2877, 162)","(2877.0, 162.0)",0.0
"(3100, 363)","(3100.0, 363.0)",0.0
"(1746, 985)","(1746.0, 985.0)",0.0
"(693, 108)","(693.0, 108.0)",0.0
"(2678, 521)","(2678.0, 521.0)",0.0
"(2228, 1569)","(2228.0, 1569.0)",0.0
"(2418, 1793)","(2418.0, 1793.0)",0.0
"(3055, 1578)","(3055.0, 1578.0)",0.0
"(676, 2516)","(676.0, 2516.0)",0.0
"(1066, 1363)","(1066.0, 1363.0)",0.0
"(2109, 2803)","(2109.0, 2803.0)",0.0
"(2236, 2592)","(2236.0, 2592.0)",0.0
"(2072, 2070)","(2072.0, 2070.0)",0.0
"(760, 2525)","(760.0, 2525.0)",0.0
"(2568, 3559)","(2568.0, 3559.0)",0.0
"(959, 2317)","(959.0, 2317.0)",0.0
"(3135, 721)","(3135.0, 721.0)",0.0
"(2567, 303)","(2567.0, 303.0)",0.0
"(1568, 1067)","(1568.0, 1067.0)",0.0
"(706, 3054)","(706.0, 3054.0)",0.0
"(3267, 1067)","(3267.0, 1067.0)",0.0
"(3320, 2695)","(3320.0, 2695.0)",0.0
"(830, 2341)","(830.0, 2341.0)",0.0
"(3341, 54)","(3341.0, 54.0)",0.0
"(2262, 366)","(2262.0, 366.0)",0.0
"(1772, 821)","(1772.0, 821.0)",0.0
"(351, 548)","(351.0, 548.0)",0.0
"(2930, 3471)","(2930.0, 3471.0)",0.0
"(1266, 336)","(1266.0, 336.0)",0.0
"(3402, 1521)","(3402.0, 1521.0)",0.0
"(844, 2335)","(844.0, 2335.0)",0.0
