og_coord,starfish_coord,dist
"(2996.112, 2148.96)","(3002.0, 2125.0)",24.673
"(8095.896, 7325.112)","(8086.0, 7302.0)",25.142
"(6722.16, 6176.04)","(6699.0, 6150.0)",34.849
"(6650.232, 6724.824)","(6611.0, 6746.0)",44.582
"(3009.432, 2172.048)","(3002.0, 2125.0)",47.631
"(6713.28, 6199.128)","(6699.0, 6150.0)",51.161
"(4795.2, 4505.712)","(4745.0, 4482.0)",55.518
"(1416.36, 1094.016)","(1473.0, 1097.0)",56.719
"(4305.912, 4331.664)","(4341.0, 4284.0)",59.186
"(6673.32, 6740.808)","(6611.0, 6746.0)",62.536
"(4331.664, 4347.648)","(4341.0, 4284.0)",64.329
"(6715.056, 6052.608)","(6778.0, 6078.0)",67.873
"(1401.264, 1094.904)","(1473.0, 1097.0)",71.767
"(2848.704, 2978.352)","(2860.0, 3050.0)",72.533
"(1403.928, 1073.592)","(1473.0, 1097.0)",72.931
"(1408.368, 1056.72)","(1473.0, 1097.0)",76.156
"(4308.576, 4352.976)","(4341.0, 4284.0)",76.217
"(5245.416, 5310.24)","(5295.0, 5246.0)",81.15
"(6141.408, 5685.864)","(6170.0, 5608.0)",82.948
"(2804.304, 3115.992)","(2860.0, 3050.0)",86.354
"(4335.216, 4193.136)","(4341.0, 4284.0)",91.048
"(2710.176, 2140.08)","(2661.0, 2236.0)",107.791
"(5185.032, 5280.936)","(5295.0, 5246.0)",115.384
"(4993.224, 5758.68)","(5072.0, 5672.0)",117.128
"(4331.664, 4164.72)","(4341.0, 4284.0)",119.645
"(5214.336, 5338.656)","(5295.0, 5246.0)",122.849
"(2690.64, 2381.616)","(2687.0, 2257.0)",124.669
"(7890.768, 7040.064)","(7906.0, 7168.0)",128.84
"(7787.76, 7112.88)","(7906.0, 7168.0)",130.457
"(4081.248, 4085.688)","(4136.0, 3967.0)",130.708
"(3044.064, 1924.296)","(2922.0, 1874.0)",132.02
"(5172.6, 5310.24)","(5295.0, 5246.0)",138.234
"(2746.584, 2391.384)","(2687.0, 2257.0)",147.001
"(4677.096, 5065.152)","(4824.0, 5104.0)",151.954
"(3060.936, 1942.056)","(2922.0, 1874.0)",154.709
"(4668.216, 5100.672)","(4824.0, 5104.0)",155.82
"(4953.264, 5779.104)","(5072.0, 5672.0)",159.905
"(6938.832, 6080.136)","(6778.0, 6078.0)",160.846
"(4662.0, 5089.128)","(4824.0, 5104.0)",162.681
"(3769.56, 3591.96)","(3880.0, 3715.0)",165.336
"(6943.272, 6067.704)","(6778.0, 6078.0)",165.592
"(3919.632, 4009.32)","(3955.0, 4174.0)",168.435
"(2559.216, 2013.096)","(2502.0, 1850.0)",172.841
"(3921.408, 3991.56)","(3955.0, 4174.0)",185.507
"(6238.2, 6623.592)","(6418.0, 6566.0)",188.799
"(2529.912, 2037.072)","(2502.0, 1850.0)",189.143
"(3889.44, 3993.336)","(3955.0, 4174.0)",192.192
"(4187.808, 4779.216)","(4004.0, 4716.0)",194.375
"(3927.624, 3979.128)","(3955.0, 4174.0)",196.786
"(2233.32, 1040.736)","(2339.0, 1210.0)",199.546
"(4755.24, 5380.392)","(4919.0, 5496.0)",200.456
"(5067.816, 5359.08)","(4919.0, 5496.0)",202.221
"(6577.416, 5979.792)","(6699.0, 6150.0)",209.173
"(3866.352, 3502.272)","(3880.0, 3715.0)",213.165
"(5106.0, 5352.864)","(5295.0, 5246.0)",217.12
"(6588.072, 5962.032)","(6699.0, 6150.0)",218.259
"(2213.784, 1030.08)","(2339.0, 1210.0)",219.204
"(3908.088, 3958.704)","(3955.0, 4174.0)",220.348
"(5629.032, 5827.056)","(5776.0, 5662.0)",221.005
"(5065.152, 5329.776)","(4919.0, 5496.0)",221.339
"(2682.648, 1458.096)","(2465.0, 1415.0)",221.874
"(2419.8, 2242.2)","(2212.0, 2163.0)",222.381
"(2411.808, 2272.392)","(2212.0, 2163.0)",227.793
"(6551.664, 5976.24)","(6699.0, 6150.0)",227.817
"(6198.24, 6628.032)","(6418.0, 6566.0)",228.347
"(5160.168, 4963.92)","(5397.0, 4973.0)",237.006
"(3922.296, 5215.224)","(4127.0, 5076.0)",247.562
"(4715.28, 5350.2)","(4919.0, 5496.0)",250.518
"(3852.144, 3462.312)","(3880.0, 3715.0)",254.219
"(5139.744, 4990.56)","(5397.0, 4973.0)",257.855
"(5128.2, 4966.584)","(5397.0, 4973.0)",268.877
"(7237.2, 7281.6)","(7449.0, 7111.0)",271.962
"(5119.32, 4979.904)","(4850.0, 5031.0)",274.124
"(3863.688, 3440.112)","(3880.0, 3715.0)",275.372
"(7238.088, 7387.272)","(7513.0, 7423.0)",277.224
"(3885.888, 3348.648)","(3582.0, 3425.0)",313.333
"(4407.144, 4847.592)","(4726.0, 4804.0)",321.822
"(3145.296, 3623.928)","(3582.0, 3425.0)",479.878
"(3147.072, 3638.136)","(3582.0, 3425.0)",484.344
"(3126.648, 3599.952)","(3582.0, 3425.0)",487.805
"(3093.792, 3615.936)","(3051.0, 3109.0)",508.739
