og_coord,closest_coord,dist
"(3603, 3565)","(3763, 3517)",167.045
"(7669, 6794)","(7632, 6830)",51.624
"(6503, 6476)","(6614, 6499)",113.358
"(4647, 4786)","(4616, 4896)",114.285
"(6027, 5678)","(5907, 5714)",125.284
"(3832, 4291)","(3825, 4180)",111.221
"(7632, 6830)","(7669, 6794)",51.624
"(1985, 627)","(1932, 1032)",408.453
"(5752, 4909)","(5761, 4872)",38.079
"(4767, 5500)","(4691, 5167)",341.563
"(4247, 4330)","(4086, 4357)",163.248
"(7388, 6809)","(7632, 6830)",244.902
"(5550, 4978)","(5521, 5016)",47.802
"(6819, 6391)","(6795, 6444)",58.181
"(1619, 972)","(1932, 1032)",318.699
"(3552, 3088)","(3481, 2955)",150.765
"(2544, 2000)","(2740, 2252)",319.249
"(4019, 4687)","(4205, 4725)",189.842
"(6614, 6499)","(6503, 6476)",113.358
"(4566, 5040)","(4616, 4896)",152.434
"(5998, 6045)","(5907, 5714)",343.281
"(2559, 1350)","(2533, 1305)",51.971
"(1932, 1032)","(2031, 1215)",208.062
"(1790, 1381)","(2031, 1215)",292.638
"(5645, 4979)","(5550, 4978)",95.005
"(3342, 3582)","(3348, 3672)",90.2
"(6602, 6336)","(6622, 6211)",126.59
"(2355, 2540)","(2495, 2583)",146.455
"(7101, 6314)","(6819, 6391)",292.323
"(5229, 4875)","(5521, 5016)",324.261
"(3043, 2268)","(2860, 2276)",183.175
"(3570, 3788)","(3502, 3903)",133.6
"(4691, 5167)","(4566, 5040)",178.197
"(4457, 4601)","(4282, 4727)",215.641
"(3825, 4180)","(3845, 4155)",32.016
"(3639, 4206)","(3764, 4122)",150.602
"(7832, 6867)","(7669, 6794)",178.6
"(6275, 6960)","(6496, 6880)",235.034
"(4205, 4725)","(4282, 4727)",77.026
"(3076, 2480)","(3201, 2496)",126.02
"(6868, 5946)","(6837, 6017)",77.473
"(3764, 4122)","(3825, 4180)",84.172
"(2393, 2350)","(2355, 2540)",193.763
"(3201, 2496)","(3076, 2480)",126.02
"(4086, 4357)","(4247, 4330)",163.248
"(6390, 6407)","(6503, 6476)",132.401
"(2417, 1357)","(2317, 1295)",117.661
"(3502, 3903)","(3570, 3788)",133.6
"(3763, 3517)","(3603, 3565)",167.045
"(2317, 1295)","(2417, 1357)",117.661
"(1470, 653)","(1401, 643)",69.721
"(6795, 6444)","(6819, 6391)",58.181
"(5550, 5520)","(5368, 5446)",196.469
"(5983, 5542)","(6027, 5678)",142.941
"(1401, 643)","(1470, 653)",69.721
"(4146, 5377)","(4566, 5040)",538.488
"(5061, 5773)","(4767, 5500)",401.204
"(3481, 2955)","(3552, 3088)",150.765
"(2031, 1215)","(1932, 1032)",208.062
"(5761, 4872)","(5752, 4909)",38.079
"(7475, 6565)","(7388, 6809)",259.046
"(4830, 5017)","(4769, 4976)",73.498
"(6244, 6475)","(6390, 6407)",161.059
"(6496, 6880)","(6275, 6960)",235.034
"(6622, 6211)","(6602, 6336)",126.59
"(2740, 2252)","(2820, 2274)",82.97
"(4282, 4727)","(4205, 4725)",77.026
"(2533, 1305)","(2559, 1350)",51.971
"(2820, 2274)","(2860, 2276)",40.05
"(2495, 2583)","(2355, 2540)",146.455
"(4616, 4896)","(4647, 4786)",114.285
"(5907, 5714)","(6027, 5678)",125.284
"(5368, 5446)","(5550, 5520)",196.469
"(5521, 5016)","(5550, 4978)",47.802
"(6848, 6039)","(6837, 6017)",24.597
"(3348, 3672)","(3342, 3582)",90.2
"(6837, 6017)","(6848, 6039)",24.597
"(4769, 4976)","(4830, 5017)",73.498
"(2314, 1492)","(2417, 1357)",169.806
"(8011, 7234)","(7832, 6867)",408.326
"(3845, 4155)","(3825, 4180)",32.016
"(2860, 2276)","(2820, 2274)",40.05
